domain	utterance	intents
event	What Off Broadway shows are showing at the Lennon theater in New York City the first week in February	[IN:GET_EVENT, IN:GET_LOCATION]
event	What events does the St Louis history museum have today	[IN:GET_EVENT, IN:GET_LOCATION]
event	beauty and beast play showing in theatre in fort worth soon	[IN:GET_EVENT, IN:GET_LOCATION]
event	Who has the best children's entertainment in South Boston, Va	[IN:GET_EVENT]
event	Circus events near me tonight	[IN:GET_EVENT, IN:GET_LOCATION]
event	What is there to do this weekend	[IN:GET_EVENT]
event	Best NYE party spots	[IN:GET_EVENT]
event	Looking for something fun to do in Brigantine tomorrow night	[IN:GET_EVENT]
event	Is there any performance art in Washington DC in early March	[IN:GET_EVENT]
event	Fun events in Springfield this evening	[IN:GET_EVENT]
event	Things to do in Malibu tonight	[IN:GET_EVENT]
event	Are there any good concerts happening next week	[IN:GET_EVENT]
event	Any Christmas activities near me this week	[IN:GET_EVENT, IN:GET_LOCATION]
event	what's going down this weekend in sacramento	[IN:GET_EVENT]
event	adults only getaway in san juan	[IN:GET_EVENT]
event	christmas parties near me in the next month	[IN:GET_EVENT, IN:GET_LOCATION]
event	What are some upcoming events near me	[IN:GET_EVENT, IN:GET_LOCATION]
event	What times will Santa be at the University Park mall	[IN:GET_EVENT, IN:GET_LOCATION]
event	what are some upcoming concerts in orlando	[IN:GET_EVENT]
event	Concerts in Las Vegas	[IN:GET_EVENT]
event	movie show times	[IN:GET_EVENT]
event	are there any events in macon this week	[IN:GET_EVENT]
event	What's going on next month	[IN:GET_EVENT]
event	where can I get together with people looking to join a band	[IN:UNSUPPORTED_EVENT]
event	Any events Christmas related	[IN:GET_EVENT]
event	events in Buffalo	[IN:GET_EVENT]
event	Give me more information about the event	[IN:GET_EVENT]
event	Who's performing tomorrow at 9pm at Mahaffey theater	[IN:GET_EVENT, IN:GET_LOCATION]
event	whats there to do tonight	[IN:GET_EVENT]
event	When is the Waikiki Christmas parade	[IN:GET_EVENT]
event	Where can I find Santa in Cincinnati this weekend	[IN:GET_EVENT]
event	first spring training game in sarasota	[IN:GET_EVENT]
event	What activities are in Irvine, CA next week	[IN:GET_EVENT]
event	family events in california tomorrow	[IN:GET_EVENT]
event	find something happening tonight	[IN:GET_EVENT]
event	anything cool happening in bayside next week	[IN:GET_EVENT]
event	Singles meetups in Ashland this weekend	[IN:GET_EVENT]
event	sporting events in Johnson city this weekend	[IN:GET_EVENT]
event	Cooking classes near Flamingo Heights, CA	[IN:GET_EVENT, IN:GET_LOCATION]
event	christmas parties in london	[IN:GET_EVENT]
event	John Legend Concert this week	[IN:GET_EVENT]
event	What events are happening near school tomorrow	[IN:GET_EVENT, IN:GET_LOCATION, IN:GET_LOCATION_SCHOOL]
event	where is katy perry concert this week	[IN:GET_EVENT]
event	Are there any music events in the neighborhood tomorrow	[IN:GET_EVENT, IN:GET_LOCATION_HOME]
event	is there anything special going on this weekend	[IN:GET_EVENT]
event	Events in New York this weekend	[IN:GET_EVENT]
event	Any Hay Rides this weekend here in Miami	[IN:GET_EVENT]
event	What's something fun to do in my state this week	[IN:GET_EVENT, IN:GET_LOCATION_HOME]
event	what is happening in macomb high school tomorrow	[IN:GET_EVENT, IN:GET_LOCATION]
event	Is the museum event formal	[IN:UNSUPPORTED_EVENT]
event	What is the next event within 50 miles from me	[IN:GET_EVENT, IN:GET_LOCATION]
event	Events in New York	[IN:GET_EVENT]
event	Styx concert at the Anaheim Grove next month	[IN:GET_EVENT, IN:GET_LOCATION]
event	country concerts close	[IN:GET_EVENT, IN:GET_LOCATION]
event	What broadway shows are coming to Orlando	[IN:GET_EVENT]
event	Outkast concert in Atlanta this weekend	[IN:GET_EVENT]
event	Events to attend in Seattle next week	[IN:GET_EVENT]
event	Whats going on in Pensacola Saturday Night	[IN:GET_EVENT]
event	concerts this month	[IN:GET_EVENT]
event	Any Christmas eve services	[IN:GET_EVENT]
event	list of errands for saturday	[IN:GET_EVENT]
event	Concerts in Madison Square Garden this week	[IN:GET_EVENT, IN:GET_LOCATION]
event	Riverfront events this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	what are the current events in washington DC	[IN:GET_EVENT]
event	Can you let me know if there are any Art Gallery openings with in a 20 mile radius of downtown Columbus next week	[IN:GET_EVENT, IN:GET_LOCATION]
event	Any wine and food events in Napa this weekend	[IN:GET_EVENT]
event	What should I do in Denver next weekend	[IN:GET_EVENT]
event	are there any Christmas crafting events close by for Saturday	[IN:GET_EVENT, IN:GET_LOCATION]
event	Musical concerts going on in New York City next weekend	[IN:GET_EVENT]
event	What is there to do in Green Bay on Saturday night	[IN:GET_EVENT]
event	When is trunk or treat	[IN:GET_EVENT]
event	Any large Christmas light displays this weekend	[IN:GET_EVENT]
event	What events are today	[IN:GET_EVENT]
event	When is E3	[IN:GET_EVENT]
event	Are there any free art events next week	[IN:GET_EVENT]
event	what concerts are going to be happening in Orlando florida during the months of April and May	[IN:GET_EVENT]
event	Will Linkin Park be holding a concert near Portland this year	[IN:GET_EVENT, IN:GET_LOCATION]
event	santa events in henderson this weekend	[IN:GET_EVENT]
event	Any parties happening tonight in Williamsburg	[IN:GET_EVENT]
event	Improv shows in Newark next week	[IN:GET_EVENT]
event	anything to do in nyc on sunday	[IN:GET_EVENT]
event	Anything cool going on in Woodstock this month	[IN:GET_EVENT]
event	WHAT TIME DOES THE BAND START SATURDAY NIGHT	[IN:GET_EVENT]
event	Concerts at Darien Lake within the next 6 months	[IN:GET_EVENT, IN:GET_LOCATION]
event	anything fun to do tonight involving alcohol in panama city beach	[IN:GET_EVENT]
event	What country concerts are in the area this month	[IN:GET_EVENT, IN:GET_LOCATION_HOME]
event	Sporting events in Atlanta today	[IN:GET_EVENT]
event	Things to do around Lake Havasu on Christmas eve	[IN:GET_EVENT, IN:GET_LOCATION]
event	Is there any events near me tomorrow	[IN:GET_EVENT, IN:GET_LOCATION]
event	when and where is the monster truck rally this spring	[IN:GET_EVENT]
event	Is The Nutcracker at McCarter Theater this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	Music events near Elmwood Avenue	[IN:GET_EVENT, IN:GET_LOCATION]
event	Happy hour deals tonight	[IN:GET_EVENT]
event	Condo events in Miami	[IN:GET_EVENT]
event	what is there to do today please	[IN:GET_EVENT]
event	Tell me what is going on in Tampa next month	[IN:GET_EVENT]
event	i  need tasty food events to go to in atlanta	[IN:GET_EVENT]
event	what is the Halloween party this weekend	[IN:GET_EVENT]
event	Live concerts this weekend at the Ridgefield Ilani casino	[IN:GET_EVENT, IN:GET_LOCATION]
event	are there any costume parties going on near me	[IN:GET_EVENT, IN:GET_LOCATION]
event	Disney Holiday Events	[IN:GET_EVENT]
event	what concerts are coming up	[IN:GET_EVENT]
event	What's happening in Philadelphia tonight	[IN:GET_EVENT]
event	Live music near downtown in family setting	[IN:GET_EVENT, IN:GET_LOCATION]
event	What night is this year's annual Christmas parade	[IN:GET_EVENT]
event	Art shows near me this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	Pagan potluck in hardy	[IN:GET_EVENT]
event	Mormon Tabernacle Choir Concert in Utah	[IN:GET_EVENT]
event	How many days is Ozzfest	[IN:GET_EVENT]
event	any exciting events happening in sacramento tomorrow	[IN:GET_EVENT]
event	jazz concerts close to me this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	When is the next time Phil Collins will be in San Francisco	[IN:GET_EVENT]
event	Is anything going on in the French Quarter next weekend	[IN:GET_EVENT]
event	What events are happening this weekend for children to participate in	[IN:GET_EVENT]
event	Any events in our neighborhood with food and music	[IN:GET_EVENT, IN:GET_LOCATION_HOME]
event	Event openings this week	[IN:GET_EVENT]
event	Film events in New York this weekend	[IN:GET_EVENT]
event	Who all is playing in Thackerville	[IN:GET_EVENT]
event	Any book clubs in the area	[IN:GET_EVENT, IN:GET_LOCATION_HOME]
event	Give me some places that have dance classes for adults	[IN:GET_EVENT]
event	How do I get tickets for the Rose parade this year	[IN:UNSUPPORTED_EVENT]
event	whats going on tonight	[IN:GET_EVENT]
event	Katy Perry concert in New York	[IN:GET_EVENT]
event	are there any Andre Rieu concerts coming to the Broward Center next year	[IN:GET_EVENT, IN:GET_LOCATION]
event	Events at Fun town for the next two weeks	[IN:GET_EVENT, IN:GET_LOCATION]
event	Things to do near me this week	[IN:GET_EVENT, IN:GET_LOCATION]
event	Concerts by tool	[IN:GET_EVENT]
event	Soccer games going on	[IN:GET_EVENT]
event	Restaurant openings in hallandale in October	[IN:GET_EVENT]
event	When is the Holiday light parade in Denver	[IN:GET_EVENT]
event	Concerts to see Pink	[IN:GET_EVENT]
event	Are there any family attractions I can go to this weekend	[IN:GET_EVENT]
event	cinema schedule in macomb for the next week	[IN:GET_EVENT]
event	When is John Legend playing in New York	[IN:GET_EVENT]
event	Los Angeles concerts on June 5th	[IN:GET_EVENT]
event	Music events before the year end that are worth going to	[IN:GET_EVENT]
event	anything fun happening today	[IN:GET_EVENT]
event	Any events in Tempe tonight	[IN:GET_EVENT]
event	Any kid friendly events in the next week	[IN:GET_EVENT]
event	Where can we see the Easter Bunny	[IN:GET_EVENT]
event	Festivals in Minneapolis, Minnesota this summer	[IN:GET_EVENT]
event	christmas events today	[IN:GET_EVENT]
event	concerts happening this month	[IN:GET_EVENT]
event	Things to do in Miami during New Year's Weekend	[IN:GET_EVENT]
event	What's going on tomorrow	[IN:GET_EVENT]
event	arts and crafts events in santa monica	[IN:GET_EVENT]
event	Find all parades in Texas this month	[IN:GET_EVENT]
event	Are there any concerts coming up in Minneapolis, Minnesota	[IN:GET_EVENT]
event	Are there any special events happening at Crystal Mountain this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	What time is happy hour at tinroof	[IN:UNSUPPORTED_EVENT]
event	best reviewed new years party	[IN:GET_EVENT]
event	Concerts for Carrie Underwood	[IN:GET_EVENT]
event	Bowie Is exhibit dates	[IN:GET_EVENT]
event	Where can I go to see a play	[IN:GET_EVENT]
event	Any underage events tonight	[IN:GET_EVENT]
event	What website can I find the list of events near me	[IN:UNSUPPORTED_EVENT]
event	what kind of concerts are happening this weekend in nashville	[IN:GET_EVENT]
event	when is the food for the homeless sharing event in Lanham	[IN:GET_EVENT]
event	Is there any organized snowball fights during Christmas week	[IN:GET_EVENT]
event	are there any Christmas events this weekend	[IN:GET_EVENT]
event	What movies are playing near me	[IN:GET_EVENT, IN:GET_LOCATION]
event	what is there to do	[IN:GET_EVENT]
event	Is there anything fun to do in Colorado Springs	[IN:GET_EVENT]
event	Are there any festivals in Paris this week	[IN:GET_EVENT]
event	Christmas window displays in Chicago locations	[IN:GET_EVENT]
event	What can I do tonight	[IN:GET_EVENT]
event	anything cool is happening in Orem tonight	[IN:GET_EVENT]
event	Movie times near me for tonight	[IN:GET_EVENT, IN:GET_LOCATION]
event	Reptile show near me	[IN:GET_EVENT, IN:GET_LOCATION]
event	living nativities in New Jersey	[IN:GET_EVENT]
event	Beer Festival in Portland on Saturday	[IN:GET_EVENT]
event	Things going on in Santa Rosa this weekend	[IN:GET_EVENT]
event	any kid friendly holiday events	[IN:GET_EVENT]
event	Christmas light displays this week	[IN:GET_EVENT]
event	christmas tree lighting near me	[IN:GET_EVENT, IN:GET_LOCATION]
event	Law enforcement charity benefits in Houston	[IN:GET_EVENT]
event	christmas events	[IN:GET_EVENT]
event	Mommy-and-me events near Dallas	[IN:GET_EVENT, IN:GET_LOCATION]
event	Where are the best lights to see in Roanoke tonight	[IN:GET_EVENT]
event	family birthday party for next month	[IN:GET_EVENT]
event	Are there any free classes on investing	[IN:GET_EVENT]
event	What is happening at the Magic Kingdom tonight	[IN:GET_EVENT, IN:GET_LOCATION]
event	Volunteering opportunities in vancouver this weekend	[IN:GET_EVENT]
event	Omaha Nightlife Dec 23rd	[IN:GET_EVENT]
event	Anything to do near me	[IN:GET_EVENT, IN:GET_LOCATION]
event	What's the coolest thing to do next Wednesday in Beverly Hills	[IN:GET_EVENT]
event	Free Events in Miami	[IN:GET_EVENT]
event	Are there any holiday events happening today	[IN:GET_EVENT]
event	What events are going on at Lou's Blues tonight	[IN:GET_EVENT, IN:GET_LOCATION]
event	Christmas Events in Miami	[IN:GET_EVENT]
event	Nutcracker near me for Friday night	[IN:GET_EVENT, IN:GET_LOCATION]
event	What's happening in San Antonio Next Week	[IN:GET_EVENT]
event	Ice skating today	[IN:GET_EVENT]
event	Find nearby concerts	[IN:GET_EVENT, IN:GET_LOCATION]
event	meeting and greeting event for new commer	[IN:GET_EVENT]
event	Easter egg hunts near me	[IN:GET_EVENT, IN:GET_LOCATION]
event	Dance parties for teenagers this Friday	[IN:GET_EVENT]
event	Are there any concerts happening in Astoria tonight	[IN:GET_EVENT]
event	Where can I take my children to see Santa in Dallas	[IN:GET_EVENT]
event	Things going on this week	[IN:GET_EVENT]
event	What is going on in Las Vegas next week	[IN:GET_EVENT]
event	Any holiday events this weekend	[IN:GET_EVENT]
event	What's going on at the Cure Insurance Arena in Trenton this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	Adult night at Explora Children's Museum this month	[IN:GET_EVENT, IN:GET_LOCATION]
event	Music events  in Las vegas this weekend	[IN:GET_EVENT]
event	Activities that are happening near me this month	[IN:GET_EVENT, IN:GET_LOCATION]
event	Any events this weekend that involve sports	[IN:GET_EVENT]
event	What day is the Chinese Festival over in San Francisco	[IN:GET_EVENT]
event	Swimming lessons near Altamonte	[IN:GET_EVENT, IN:GET_LOCATION]
event	Any events this weekend	[IN:GET_EVENT]
event	When is the Poinciana Christmas Parade	[IN:GET_EVENT]
event	What happens on Tuesday nights in Kansas City	[IN:GET_EVENT]
event	is there anything going on for kids this weekend	[IN:GET_EVENT]
event	are there any country concerts happening in tampa this weekend	[IN:GET_EVENT]
event	are there any singer songwriter events coming up this weekend	[IN:GET_EVENT]
event	How can I spend my Saturday evening	[IN:GET_EVENT]
event	Nearest wine tasting places	[IN:GET_EVENT, IN:GET_LOCATION]
event	Family events next week	[IN:GET_EVENT]
event	Any special Christmas events today	[IN:GET_EVENT]
event	Any Holiday events for children	[IN:GET_EVENT]
event	I'm bored what can I do downtown	[IN:GET_EVENT]
event	Nearby 5k runs this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	Something different on the lake	[IN:GET_EVENT, IN:GET_LOCATION]
event	Holiday parties in Vermont	[IN:GET_EVENT]
event	christmas tree lighting events near Oak Forest	[IN:GET_EVENT, IN:GET_LOCATION]
event	Is there a comedy show in my local area this weekend	[IN:GET_EVENT, IN:GET_LOCATION_HOME]
event	I need something fun to do tonight	[IN:GET_EVENT]
event	Things to do in Miami next weekend	[IN:GET_EVENT]
event	What's happening on Pearl Street next weekend	[IN:GET_EVENT]
event	Disney World Christmas celebration events	[IN:GET_EVENT, IN:GET_LOCATION]
event	What parties are in Miami tonight	[IN:GET_EVENT]
event	Are there any holiday events in my area this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	Events in town next weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	Best New years parties in Vegas	[IN:GET_EVENT]
event	Are there any events next Sunday in NoHo	[IN:GET_EVENT]
event	Things to do in December in Tucson	[IN:GET_EVENT]
event	events in newport please	[IN:GET_EVENT]
event	Food truck events happening this weekend	[IN:GET_EVENT]
event	Comedy club shows today in sacramento	[IN:GET_EVENT]
event	Is there anything to do tomorrow in Cheyenne	[IN:GET_EVENT]
event	best new years eve party in jersey	[IN:GET_EVENT]
event	Are there any concerts going on this weekend	[IN:GET_EVENT]
event	When is the tree lighting ceremony at Colleyville Town Center this year	[IN:GET_EVENT, IN:GET_LOCATION]
event	music events by selena gomez tonight	[IN:GET_EVENT]
event	kids events in la	[IN:GET_EVENT]
event	Where was the show in Chicago	[IN:GET_EVENT]
event	What time is the Newyear party in downtown Atlanta	[IN:GET_EVENT]
event	What fun activities can I attend today	[IN:GET_EVENT]
event	Holiday Events tomorrow	[IN:GET_EVENT]
event	Are there any Memorial day events on monday	[IN:GET_EVENT]
event	What events are taking place for kids over the weekend	[IN:GET_EVENT]
event	Events tomorrow	[IN:GET_EVENT]
event	theater events toronto this weekend	[IN:GET_EVENT]
event	Will the Bingo Match came start Jan 3, 2018 in New Orleans LA	[IN:GET_EVENT]
event	Find me information on the Pumpkin Blaze	[IN:GET_EVENT]
event	Art events in San Francisco this weekend	[IN:GET_EVENT]
event	What is there to do next week	[IN:GET_EVENT]
event	Concerts in wells fargo center this  month	[IN:GET_EVENT, IN:GET_LOCATION]
event	Music Events in Tacoma for this Friday	[IN:GET_EVENT]
event	Cruise and broadway play package deals in January	[IN:UNSUPPORTED_EVENT]
event	play choices near me	[IN:GET_EVENT, IN:GET_LOCATION]
event	Exterminator for mice	[IN:UNSUPPORTED_EVENT]
event	what times are the My Favorite Murder live podcasts happening this weekend in Kansas City	[IN:GET_EVENT]
event	Are there any educational events going on in Dallas this week	[IN:GET_EVENT]
event	concord events for january	[IN:GET_EVENT]
event	Which music shows are happening in Las Vegas this weekend	[IN:GET_EVENT]
event	what city is the next Coldplay concert in	[IN:GET_EVENT]
event	When is the next air show in Los Angeles	[IN:GET_EVENT]
event	Jazz festivals near Fort Worth this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	Any free food events nearby	[IN:GET_EVENT, IN:GET_LOCATION]
event	Palm Springs activities weekend	[IN:GET_EVENT]
event	Any Christmas Concerts in Austin this December 2017	[IN:GET_EVENT]
event	kids activities for the holidays	[IN:GET_EVENT]
event	What's going on this weekend	[IN:GET_EVENT]
event	wine festival in Philadelphia tomorrow	[IN:GET_EVENT]
event	Is there anything to do in Mobile next Saturday	[IN:GET_EVENT]
event	When is the Jay-Z concert in Phoneix	[IN:GET_EVENT]
event	Whats happening in Pittsburgh this Saturday afternoon	[IN:GET_EVENT]
event	Who is performing at the Rosemomt theatre this week	[IN:GET_EVENT, IN:GET_LOCATION]
event	Are there any concerts in Mission Bay this month	[IN:GET_EVENT]
event	Concerts in Boston	[IN:GET_EVENT]
event	PAC events this week	[IN:GET_EVENT]
event	Wine tasting events next weekend	[IN:GET_EVENT]
event	Christmas Parade events in NW Arkansas	[IN:GET_EVENT, IN:GET_LOCATION]
event	What's happening in Dallas on Saturday	[IN:GET_EVENT]
event	what Christmas events are nearby this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
event	See if there are any good comedy shows this weekend in Manhattan	[IN:GET_EVENT]
event	Are there any special things to do in Marinette on Friday night	[IN:GET_EVENT]
event	What is happening next month	[IN:GET_EVENT]
event	any lady gaga concerts in texas	[IN:GET_EVENT]
event	When and where is the next Fall Out Boy concert	[IN:GET_EVENT]
event	What's happening tonight	[IN:GET_EVENT]
event	Luke Bryan concerts near Orlando	[IN:GET_EVENT, IN:GET_LOCATION]
event	events in phoenix	[IN:GET_EVENT]
event	When can I start buying tickets to The Nutcracker	[IN:UNSUPPORTED_EVENT]
event	What can I do in Seattle today	[IN:GET_EVENT]
event	music party play time at church	[IN:GET_EVENT, IN:GET_LOCATION]
event	pet friendly events near to me	[IN:GET_EVENT, IN:GET_LOCATION]
event	Are there any charity events going on next week	[IN:GET_EVENT]
event	Music festivals this weekend	[IN:GET_EVENT]
event	nightlife near me tonight	[IN:GET_EVENT, IN:GET_LOCATION]
event	Is the zoo having their special event this month or next	[IN:GET_EVENT, IN:GET_LOCATION]
event	Music shows in Dallas next weekend	[IN:GET_EVENT]
event	when is the easter bunny coming to brunswick square mall	[IN:GET_EVENT, IN:GET_LOCATION]
event	What are the show and date times for Beyonce's tour	[IN:GET_EVENT]
event	Are there any concerts coming up at the All State Arena	[IN:GET_EVENT, IN:GET_LOCATION]
event	What events can I take the kids to this weekend	[IN:GET_EVENT]
event	When is Jo Dee Messina returning to local venue next	[IN:GET_EVENT]
event	What is happening tomorrow night after 9:00p	[IN:GET_EVENT]
event	towns with concerts near me on Saturday	[IN:GET_EVENT, IN:GET_LOCATION, IN:GET_LOCATION]
event	Are there any pumpkin carvings near me this weekend	[IN:GET_EVENT, IN:GET_LOCATION]
