domain	utterance	intents
reminder	Cancel the reminder for the Laser show next month.	[IN:DELETE_REMINDER]
reminder	Please delete the reminder to water my wife's plant every Monday morning.	[IN:DELETE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to pick up Logan from band at 9pm.	[IN:CREATE_REMINDER]
reminder	Create a reminder for me to fill the pool every Friday morning.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	what is my reminder for sunday	[IN:GET_REMINDER]
reminder	Remind me to order baby wipes from Amazon Prime today.	[IN:CREATE_REMINDER]
reminder	Remind me to meet with Rajeana before going to the 6 PM financial meeting tomorrow.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Show me all of my doctor reminders for the last 6 months	[IN:GET_REMINDER]
reminder	What is my next reminder	[IN:GET_REMINDER]
reminder	any reminders for this afternoon	[IN:GET_REMINDER]
reminder	Remind me to visit the pharmacist on Friday	[IN:CREATE_REMINDER]
reminder	Remind Chuck to check his blood sugar everyday at 7 am and 7 pm.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Tournament reminder needs to be moved to the 30th	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	remind the team that the meeting is 11 am	[IN:CREATE_REMINDER]
reminder	remind me to Put on your favorite song at 11 pm.	[IN:CREATE_REMINDER]
reminder	what reminders i have left to do	[IN:GET_REMINDER]
reminder	Can you change my alert time on doctor Don from 3 to 5?	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	do we have reminders organized for all of the family birthday's this year	[IN:GET_REMINDER]
reminder	Remind me to send my resume to Cigna tomorrow before noon.	[IN:CREATE_REMINDER]
reminder	I don't want to miss the new Bachelorette at 8, will you remind me 15 minutes before?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me about my doctor's appointment on Friday.	[IN:CREATE_REMINDER]
reminder	Show me my next reminder.	[IN:GET_REMINDER]
reminder	create a plan	[IN:CREATE_REMINDER]
reminder	Can you change my bedtime reminder?	[IN:UPDATE_REMINDER]
reminder	Set up a weekly ballet reminder for Teagan on Thursdays at 6 pm.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	Do I have any weekend reminders?	[IN:GET_REMINDER]
reminder	Remind me to text Renee when it's after 10am Pacific Time.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	What time is my reminder for softball practice?	[IN:GET_REMINDER_DATE_TIME]
reminder	can you show me what my last reminder was	[IN:GET_REMINDER]
reminder	Delete the reminder for my spa treatment.	[IN:DELETE_REMINDER]
reminder	remind JD to meet with the florist at 5pm Monday.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Change the reminder about the audition to next Wednesday	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	August 30 is the Chiefs game, will you remind me to print the tickets that morning?	[IN:CREATE_REMINDER]
reminder	Any reminders for today?	[IN:GET_REMINDER]
reminder	Can you set a reminder for my job interview next week?	[IN:CREATE_REMINDER]
reminder	when is my next reminder for Callen remodelers	[IN:GET_REMINDER_DATE_TIME]
reminder	Alert me 30 minutes before 2 pm on Friday for doctors appointment.	[IN:CREATE_REMINDER]
reminder	Change my birthday party reminder to 7:30 instead of 8:30 tomorrow.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Set a reminder for 2 hours and 50 minutes from now.	[IN:CREATE_REMINDER]
reminder	Do I have any reminders about Janice?	[IN:GET_REMINDER]
reminder	REMIND ME TO RESEARCH COINS FOR AUCTION EVERY SUNDAY AFTERNOON.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Read me reminders set last week.	[IN:GET_REMINDER]
reminder	Set up a reminder to update my website each end of the month.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	delete my reminders for October 6th.	[IN:DELETE_REMINDER]
reminder	Delete Harold's birthday reminder on Sunday	[IN:DELETE_REMINDER]
reminder	Show me the band reminders	[IN:GET_REMINDER]
reminder	repeat this reminder weekly	[IN:UPDATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Reminder to upload swimming pictures later tonight.	[IN:CREATE_REMINDER]
reminder	reminder morning meeting	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	remind me to Visit a suburb in my  city that you've never been to before every Saturday	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind PTA group of meeting time change on Saturday from 6pm to 7pm.	[IN:CREATE_REMINDER]
reminder	change all reminders to alert 15 minutes before event	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Change my Monday reminders to Tuesday.	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	remind me to make the car payment next Monday at 10 am	[IN:CREATE_REMINDER]
reminder	Make a reminder for my doctor's appointment.	[IN:CREATE_REMINDER]
reminder	Remind me to cancel my Spotify subscription 3 days before Friday.	[IN:CREATE_REMINDER]
reminder	remind me to check all voicemails from all boxes	[IN:CREATE_REMINDER]
reminder	Remind me 15 minutes before my meeting	[IN:CREATE_REMINDER]
reminder	Where is the work luncheon reminder and where is the restaurant located.	[IN:GET_REMINDER_LOCATION]
reminder	Can you delete all my reminders for this weekend?	[IN:DELETE_REMINDER]
reminder	Don't let me forget to reply to Sue's email; remind me on Thursday.	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	I need to cancel the  alerts that were set for the lawn sprinklers every morning	[IN:DELETE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remove the alert on my reminder about dinner.	[IN:DELETE_REMINDER]
reminder	remind me to make an appointment with the dentist tomorrow morning	[IN:CREATE_REMINDER]
reminder	add 'buy eggs' to reminder	[IN:UPDATE_REMINDER_TODO]
reminder	What reminder do I have set for March 15th next year?	[IN:GET_REMINDER]
reminder	Remind me to change the clock for daylight savings time	[IN:CREATE_REMINDER]
reminder	Can you delete the reminder about Amandas party	[IN:DELETE_REMINDER]
reminder	Remind me to bring coffee for Kathy.	[IN:CREATE_REMINDER]
reminder	Remind me to pick up gas for the lawnmower tomorrow	[IN:CREATE_REMINDER]
reminder	Trash today 6pm reminder	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to finish my work in one hour	[IN:CREATE_REMINDER]
reminder	Remind Joao to pick me up at 5 p.m. today.	[IN:CREATE_REMINDER]
reminder	Set reminder to check the Lasagna in the oven in an hour	[IN:CREATE_REMINDER]
reminder	Remind me to take a short walk at 2pm Monday through Friday.	[IN:CREATE_REMINDER]
reminder	Remind to cancel hair appointment on Thursday	[IN:CREATE_REMINDER]
reminder	List just the reminders for next week that involve Dan	[IN:GET_REMINDER]
reminder	Remind me to build my shoe closet tomorrow morning.	[IN:CREATE_REMINDER]
reminder	Remind me to edit my essay tonight.	[IN:CREATE_REMINDER]
reminder	I need a reminder set to pick up donuts.	[IN:CREATE_REMINDER]
reminder	Set reminder for dentist for 4pm on Monday	[IN:CREATE_REMINDER]
reminder	set up reminder for covering for Jack next week	[IN:CREATE_REMINDER]
reminder	Please show me all my reminders for next week	[IN:GET_REMINDER]
reminder	Set up a reminder to message Mom about school details tonight at 7 PM.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_CONTACT]
reminder	delete the reminder about my camping trip with Mike and Abbie	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Remind me everyday to take my medicine at 7pm everyday	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Set up reminder for dentist appointment.	[IN:CREATE_REMINDER]
reminder	Would you please delete reminder for Sunday Family brunch at 11am.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	When's my next reminder?	[IN:GET_REMINDER_DATE_TIME]
reminder	Remind me to update the events on the Harlem Running Club facebook page tomorrow.	[IN:CREATE_REMINDER]
reminder	How many reminders do I have for Carl?	[IN:GET_REMINDER_AMOUNT]
reminder	Change bowling reminder to Thursday only	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Give me all the reminders for this week's charity event	[IN:GET_REMINDER, IN:GET_TODO]
reminder	set a reminder for my mom coming over tonight	[IN:CREATE_REMINDER]
reminder	How many PM reminders are scheduled for cooking?	[IN:GET_REMINDER_AMOUNT]
reminder	Remind me about Vito's vet appointment tomorrow afternoon.	[IN:CREATE_REMINDER]
reminder	Remind me to email professor about exam grade today	[IN:CREATE_REMINDER, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	Please delete my reminder to attend my high-school graduation reunion on Sunday.	[IN:DELETE_REMINDER]
reminder	set up reminder to pick up dry cleaning friday	[IN:CREATE_REMINDER]
reminder	cancel all reminders for tomorrow	[IN:DELETE_REMINDER]
reminder	Set up a weekly reminder to send the office the minutes from the meeting.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Update today's chores reminders to add kitchen duties.	[IN:UPDATE_REMINDER_TODO]
reminder	Show me my reminders for my new classes in September	[IN:GET_REMINDER]
reminder	Can you remind me I have cello practice 30 min before 5 pm.	[IN:CREATE_REMINDER]
reminder	Remind me to check on my meds.	[IN:CREATE_REMINDER]
reminder	Remind me to send Jeremy a text asking him when is his train leaving	[IN:CREATE_REMINDER, IN:SEND_MESSAGE]
reminder	remind me to enter time into my timesheet	[IN:CREATE_REMINDER]
reminder	Change my reminder to pick James up after baseball practice to Saturday at 11am	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	remove the alert about dinner	[IN:DELETE_REMINDER]
reminder	remind me 30 minutes prior to my dr's appt. tomorrow	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to send a thank you card to Kenny.	[IN:CREATE_REMINDER]
reminder	Create a reminder for dad to bring the gas tank to Chloe's birthday party.	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	Set up a daily reminder to drink 8 oz of water three times a day.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	create reminder to work out each morning	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	set reminder for fred's birthday party at 7 p.m.	[IN:CREATE_REMINDER]
reminder	Set a reminder for Shane for Saturday at 10am to meet his brother for golf.	[IN:CREATE_REMINDER]
reminder	Remove the alert for 5 am Wednesday	[IN:DELETE_REMINDER]
reminder	Please set a reminder for me to clean up this afternoon.	[IN:CREATE_REMINDER]
reminder	remind me I have a meeting at 8:00am tomorrow	[IN:CREATE_REMINDER]
reminder	Change the reminder to email my landlord to monthly instead of weekly.	[IN:UPDATE_REMINDER, IN:SEND_MESSAGE, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	set a reminder to pick up milk, eggs and cheese	[IN:CREATE_REMINDER]
reminder	how much time is left on my reminder?	[IN:GET_REMINDER]
reminder	how many reminders did i set for the party planning?	[IN:GET_REMINDER_AMOUNT]
reminder	I don't need to be reminded of the dinner on Saturday now.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Please remind me to buy shoes on Friday.	[IN:CREATE_REMINDER]
reminder	can you remind the girls trip members of our flight times	[IN:CREATE_REMINDER]
reminder	I have to feed the chickens every night before 4 PM; set a reminder at 2 PM every night.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	remind us to meet Craig and Paul for dinner Saturday night.	[IN:CREATE_REMINDER]
reminder	Remind me to meet Alex for the movie.	[IN:CREATE_REMINDER]
reminder	set reminder every saturday at 9am	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	remind me to set alarm for 2pm on Sunday	[IN:CREATE_REMINDER]
reminder	What reminders are on my boyfriends calendar?	[IN:GET_REMINDER, IN:GET_CONTACT]
reminder	Remind me of my children's dentist appointment the day before the appointment.	[IN:CREATE_REMINDER]
reminder	Remind me to go to creative meeting at 2 p.m.	[IN:CREATE_REMINDER]
reminder	Remind me to leave for hair appointment at 10 am tomorrow.	[IN:CREATE_REMINDER]
reminder	remind the study group for the monthly meeting this saturday	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to get tickets for Equalizer 2 for Saturday at 8:20pm.	[IN:CREATE_REMINDER]
reminder	Set up a reminder to buy construction paper on Tuesday for Rebecca's school project.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Set an alert for 10 minutes before the meeting on Thursday.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Remind me to get gas tomorrow morning	[IN:CREATE_REMINDER]
reminder	Remind me to pick up flowers for my wife today.	[IN:CREATE_REMINDER]
reminder	Remind me to send out birthday card for Bob.	[IN:CREATE_REMINDER]
reminder	Remind Dalton to take trash out every Tuesday night.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Set up an alert to remind me to clip the dog's toenails every month.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me tomorrow morning to email Edward about his car.	[IN:CREATE_REMINDER, IN:GET_TODO, IN:SEND_MESSAGE]
reminder	Remind me to pay water bill.	[IN:CREATE_REMINDER]
reminder	remind me to pay phone bill today	[IN:CREATE_REMINDER]
reminder	Reschedule my reminder for a teacher meeting until next month	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	remind Olga to do homework	[IN:CREATE_REMINDER]
reminder	Change monthly reminder to pay bills from the last Thursday to the last Wednesday.	[IN:UPDATE_REMINDER_DATE_TIME, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to complete my project tomorrow.	[IN:CREATE_REMINDER]
reminder	Remind me to charge my Kindle.	[IN:CREATE_REMINDER]
reminder	Set a daily reminder to check my email.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Cancel all reminder requests today	[IN:DELETE_REMINDER]
reminder	send out a reminder to Audreys softball team about mondays start time of 7 pm	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Cancel my reminder about the baseball game	[IN:DELETE_REMINDER]
reminder	I need to be reminded to check my email tonight at 8PM	[IN:CREATE_REMINDER]
reminder	Remind me to be on time for my first class on 8/22/18	[IN:CREATE_REMINDER]
reminder	set reminder to get oil changed in the car by next week.	[IN:CREATE_REMINDER]
reminder	remind me to answer Ken's email regarding the computers	[IN:CREATE_REMINDER, IN:REPLY_MESSAGE]
reminder	delete the take the trash out reminder	[IN:DELETE_REMINDER]
reminder	Show my reminder for uber pickup.	[IN:GET_REMINDER]
reminder	Remind me that love is the important thing	[IN:CREATE_REMINDER]
reminder	cancel a reminder st 10 pm tomorrow	[IN:DELETE_REMINDER]
reminder	set a reminder for my flight tomorrow night at 11 pm.	[IN:CREATE_REMINDER]
reminder	Remind me that it is my mothers birthday tomorrow	[IN:CREATE_REMINDER]
reminder	Delete my dinner reminder	[IN:DELETE_REMINDER]
reminder	Delete the reminder for dinner with Stephanie on Saturday.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	remind me to watch Walking Dead	[IN:CREATE_REMINDER]
reminder	Remind me to buy diapers tomorrow	[IN:CREATE_REMINDER]
reminder	Remind my class about the group up at 11 am.	[IN:CREATE_REMINDER]
reminder	change the reminder for today	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Modify my reminder from 8:00 p.m. to 8:30 p.m. to respond to my sister's Twitter post about what eye makeup colors .	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	set a new reminder for 15 minutes	[IN:CREATE_REMINDER]
reminder	Do I have any reminders the week of thanksgiving or the week of Christmas	[IN:GET_REMINDER]
reminder	what reminders do I have set for Thursday	[IN:GET_REMINDER]
reminder	remind me of Tom's doctor appointment on Tuesday.	[IN:CREATE_REMINDER]
reminder	Remind me to Set up an apointment to get my truck serviced tomorrow.	[IN:CREATE_REMINDER]
reminder	What reminders do I have scheduled for tomorrow ?	[IN:GET_REMINDER]
reminder	set reminder for doctors appointments Wednesday  at 830am.	[IN:CREATE_REMINDER]
reminder	Are there any pending reminders today coming up?	[IN:GET_REMINDER]
reminder	Get me all the reminders for this week's dates with Zach.	[IN:GET_REMINDER, IN:GET_TODO]
reminder	remind me to schedule a dentist appointment	[IN:CREATE_REMINDER]
reminder	change reminder for monday to 8am	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	I need to see all the reminders for meetings set for Dave for this week.	[IN:GET_REMINDER]
reminder	Set reminder to take out garbage can every Wednesday night.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	remind me to take tammy a catalog	[IN:CREATE_REMINDER]
reminder	Remind me to get milk and eggs tomorrow.	[IN:CREATE_REMINDER]
reminder	I reminder to visit my daughter for dinner on Tuesday change it to Thursday	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Add reminder to check all reminders	[IN:CREATE_REMINDER]
reminder	Set a reminder to pick up the kids from dance class.	[IN:CREATE_REMINDER]
reminder	remind me to ask more questions during the meeting tomorrow at 3.	[IN:CREATE_REMINDER]
reminder	Give me all reminders for this week.	[IN:GET_REMINDER]
reminder	Cancel all of my reminders for next Friday after 2:00 pm.	[IN:DELETE_REMINDER]
reminder	set reminder for friends wedding on Thursdday	[IN:CREATE_REMINDER]
reminder	Please create a reminder to set my kids up for daycare.	[IN:CREATE_REMINDER]
reminder	The Flight Lounge closed down; delete my reminder to go there next Monday.	[IN:DELETE_REMINDER]
reminder	Do you have any reminders related to community events for tomorrow	[IN:GET_REMINDER]
reminder	Remind me to take out the trash on Sunday night.	[IN:CREATE_REMINDER]
reminder	REMIND ME TO TAKE MY MEDS AT 8 A.M. TOMORROW	[IN:CREATE_REMINDER]
reminder	remind me to take my medicine at 6 pm tonight	[IN:CREATE_REMINDER]
reminder	go grocery shopping at 9pm remind me	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	delete tomorrows reminder	[IN:DELETE_REMINDER]
reminder	Remind me that the office Christmas party starts at 8 pm tomorrow.	[IN:CREATE_REMINDER]
reminder	Remind me to take my vitamins everyday at noon and 5PM.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Remind me to eat at noon	[IN:CREATE_REMINDER]
reminder	Please remind me about the therapy session 45 minutes before it starts.	[IN:CREATE_REMINDER]
reminder	Add a reminder at 7:00 am each Monday and Wednesday to take a water bottle with me	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Reminder me to buy a gift for the party this weekend	[IN:CREATE_REMINDER]
reminder	I don't want to forget to color my hair	[IN:CREATE_REMINDER]
reminder	Setup a reminder to email job status every Tuesday evening.	[IN:CREATE_REMINDER, IN:SEND_MESSAGE, IN:GET_RECURRING_DATE_TIME]
reminder	remove monthly reminders about office inventory	[IN:DELETE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	I forgot about the baby shower. Remind me to get a gift for Tasha	[IN:CREATE_REMINDER]
reminder	set up a reminder to tell sara about the trip tomorrow	[IN:CREATE_REMINDER]
reminder	Remind me at 5pm to pick up dinner.	[IN:CREATE_REMINDER]
reminder	Do I have any reminders set for meetings with Jennifer?	[IN:GET_REMINDER, IN:GET_TODO]
reminder	Hey, where's my reminder	[IN:GET_REMINDER_LOCATION]
reminder	set reminder to pack my lunch tonight at 6	[IN:CREATE_REMINDER]
reminder	Remind me to go to the dentist saturday	[IN:CREATE_REMINDER]
reminder	Did you set a timer reminder for today at 5	[IN:GET_REMINDER]
reminder	delete my trash reminder	[IN:DELETE_REMINDER]
reminder	Delete the reminder for cooking because there is enough leftover.	[IN:DELETE_REMINDER]
reminder	Give me the reminders for when I need to refill the medications this month.	[IN:GET_REMINDER]
reminder	show me vacation reminders	[IN:GET_REMINDER]
reminder	when is my work reminder for tomorrow?	[IN:GET_REMINDER_DATE_TIME]
reminder	Set a reminder for 3 AM tomorrow.	[IN:CREATE_REMINDER]
reminder	remind me to have lunch with day every thursday	[IN:CREATE_REMINDER, IN:GET_TODO, IN:GET_RECURRING_DATE_TIME]
reminder	Do I have any reminders today	[IN:GET_REMINDER]
reminder	Cancel the livestream reminder entirely	[IN:DELETE_REMINDER]
reminder	delete my reminder at 3	[IN:DELETE_REMINDER]
reminder	What reminders did I set for today?	[IN:GET_REMINDER]
reminder	Take out all remaining reminders about lacrosse games	[IN:DELETE_REMINDER]
reminder	change conference reminder to 1pm instead of noon	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Tell me what reminders I have left for today	[IN:GET_REMINDER]
reminder	Remind me to buy toothpaste this afternoon	[IN:CREATE_REMINDER]
reminder	Set a reminder to get my hair trimmed and a pedicure on Tuesday at 4 pm.	[IN:CREATE_REMINDER]
reminder	Please delete the reminder to RSVP for the party because this has already been done.	[IN:DELETE_REMINDER]
reminder	Set up daily reminders to take my new medicine	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	What is my first reminder on the 25th of this month?	[IN:GET_REMINDER]
reminder	Reminder, the timing zone for tomorrow's meeting is Central.	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Set up a reminder for me to get the prescriptions picked up tomorrow.	[IN:CREATE_REMINDER]
reminder	Turn off the reminder I have set to go see Grandma	[IN:DELETE_REMINDER]
reminder	show reminders for August	[IN:GET_REMINDER]
reminder	Remind me to update my website on Friday.	[IN:CREATE_REMINDER]
reminder	I don't want to miss the bus at 2:30 pm; can you alert me 10 minutes and then 3 minutes before?	[IN:CREATE_REMINDER, IN:GET_TODO]
reminder	Change my hair appointment reminder to tomorrow, not today	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Get all my reminders for grocery shopping	[IN:GET_REMINDER]
reminder	What reminders do I have for today?	[IN:GET_REMINDER]
reminder	cancel 5pm reminder for meeting	[IN:DELETE_REMINDER]
reminder	remind jeff that he needs to get the oil changed every 3000 miles in the car	[IN:CREATE_REMINDER]
reminder	What time is the day and time for the reminder for the doctor appointment for Tina?	[IN:GET_REMINDER_DATE_TIME]
reminder	Remind me to start running every 2 minutes	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	i dont want to miss the flight so please set my alert for 4 hours in advance instead of 2	[IN:UPDATE_REMINDER_DATE_TIME]
reminder	Cancel my reminder for Friday night	[IN:DELETE_REMINDER]
reminder	Do I have any reminders for Gavin?	[IN:GET_REMINDER]
reminder	I need a reminder that Lizzy has swim lessons at noon every Saturday for the next 8 weeks.	[IN:CREATE_REMINDER, IN:GET_RECURRING_DATE_TIME]
reminder	Find the alert for the party on Friday and erase it.	[IN:DELETE_REMINDER, IN:GET_TODO]
reminder	Remind me to help Anna with homework after school tonight at 6 pm	[IN:CREATE_REMINDER]
reminder	Delete the reminder about getting an Uber for next Sunday.	[IN:DELETE_REMINDER]
reminder	Send a reminder to dad about the anniversary tomorrow	[IN:CREATE_REMINDER, IN:GET_CONTACT]
reminder	What are my reminders for this weekend	[IN:GET_REMINDER]
reminder	I want to see the info for Justin's birthday reminder.	[IN:GET_REMINDER]
reminder	I need you to remind me of my dentist appointment next week.	[IN:CREATE_REMINDER]
reminder	Please remind me to pick up a gift for Dan after work today.	[IN:CREATE_REMINDER]
reminder	what are my reminders regarding harry	[IN:GET_REMINDER]
reminder	remind me to see the doctor on monday by 7 pm	[IN:CREATE_REMINDER]
reminder	Remind me to go grocery shopping today at 6 pm.	[IN:CREATE_REMINDER]
reminder	Remind me to pick up party snacks tomorrow at 2pm.	[IN:CREATE_REMINDER]
