domain	utterance	intents
weather	Are there any tropical storms in Miami this week	[IN:GET_WEATHER]
weather	What's the forecast for New York City tomorrow?	[IN:GET_WEATHER]
weather	When is it supposed to rain this week?	[IN:GET_WEATHER]
weather	Temperature shanghai today C	[IN:GET_WEATHER]
weather	SHOULD I DRESS WARMLY	[IN:GET_WEATHER]
weather	IS THE SUN SO  STRONG RIGHT NOW	[IN:GET_WEATHER]
weather	What will the temperature be tomorrow	[IN:GET_WEATHER]
weather	what's the week's forecast locally	[IN:GET_WEATHER]
weather	How hot will be in Auckland on Sunday.	[IN:GET_WEATHER]
weather	What is the weather like in St. Louis, MO?	[IN:GET_WEATHER]
weather	Show me temp in Pekin.	[IN:GET_WEATHER]
weather	What is the temperature going to be at night?	[IN:GET_WEATHER]
weather	What sort of weather is expected this weekend	[IN:GET_WEATHER]
weather	What is my weather forecast?	[IN:GET_WEATHER]
weather	Does it look like we are  headed for a thunderstorm?	[IN:GET_WEATHER]
weather	how much snow will be expected?	[IN:UNSUPPORTED_WEATHER]
weather	Tell me the weather in Fahrenheit	[IN:GET_WEATHER]
weather	Weather update for Toronto please	[IN:GET_WEATHER]
weather	Will the fog in San Francisco be gone by 11 AM	[IN:GET_WEATHER]
weather	What is the weather at Landing Park NJ today?	[IN:GET_WEATHER]
weather	Update weather information for Sydney.	[IN:GET_WEATHER]
weather	Whats the humidity going to be like on Saturday?	[IN:GET_WEATHER]
weather	Will the rain clear by Tuesday?	[IN:GET_WEATHER]
weather	is it going to rain this weekend	[IN:GET_WEATHER]
weather	When is it going to be stormy again?	[IN:GET_WEATHER]
weather	How many inches of rain are the predicting will fall tonight?	[IN:GET_WEATHER]
weather	Current temp in Buffalo, NY.	[IN:GET_WEATHER]
weather	how hot is it going to be today	[IN:GET_WEATHER]
weather	What is the temperature going to be like for next weekend	[IN:GET_WEATHER]
weather	how hot is it outside	[IN:GET_WEATHER]
weather	What month gets the most snow in the mountains	[IN:UNSUPPORTED_WEATHER]
weather	Please let me know what the weather will be like at noon tomorrow in Gulf Shores, AL.	[IN:GET_WEATHER]
weather	Is it going to snow today ?	[IN:GET_WEATHER]
weather	is it going to rain at lunchtime?	[IN:GET_WEATHER]
weather	How cold is it outside?	[IN:GET_WEATHER]
weather	What will it be like at 3pm?	[IN:GET_WEATHER]
weather	How hot is summer in Paris	[IN:GET_WEATHER]
weather	Will it be below 67 F in Seattle tomorrow morning	[IN:GET_WEATHER]
weather	Display what will the weather be at 7pm.	[IN:GET_WEATHER]
weather	PLease tell me the weather forecast for the school holidays starting on the 5th, ending on the 15th.	[IN:GET_WEATHER]
weather	how hot is it	[IN:GET_WEATHER]
weather	What is the weather best to have an outside barbecue	[IN:UNSUPPORTED_WEATHER]
weather	Will the skies be clear or cloudy today	[IN:GET_WEATHER]
weather	let me know the weather outside	[IN:GET_WEATHER]
weather	do I need a jacket for tonight?	[IN:GET_WEATHER]
weather	Will I need my snowblower this week?	[IN:GET_WEATHER]
weather	what time will it start snowing?	[IN:GET_WEATHER]
weather	will it get above 80 degrees this week?	[IN:GET_WEATHER]
weather	Please tell me the weather forecast for tomorrow	[IN:GET_WEATHER]
weather	What is the weather like in Alabama right now?	[IN:GET_WEATHER]
weather	Give me the temperature in Fahrenheit	[IN:GET_WEATHER]
weather	what's the low for today	[IN:GET_WEATHER]
weather	What will the weather be like in London tomorrow	[IN:GET_WEATHER]
weather	What's the weather in Christchurch, New Zealand today?	[IN:GET_WEATHER]
weather	Will there be good weather for the farmer's market in Kenosha on Saturday?	[IN:GET_WEATHER]
weather	will it rain tomorrow at 3	[IN:GET_WEATHER]
weather	Will it rain on Monday?	[IN:GET_WEATHER]
weather	How's the weather in Paris, France?	[IN:GET_WEATHER]
weather	When does hurricane season begin in the southeast	[IN:UNSUPPORTED_WEATHER]
weather	Is there lightning	[IN:GET_WEATHER]
weather	List the days that have temp higher than 50 degree this week	[IN:GET_WEATHER]
weather	What will the weather be like next week?	[IN:GET_WEATHER]
weather	Give me the weather update in Florida.	[IN:GET_WEATHER]
weather	Is it going to snow on Friday	[IN:GET_WEATHER]
weather	is it going to rain this afternoon	[IN:GET_WEATHER]
weather	what time is it going to start raining	[IN:GET_WEATHER]
weather	How warm is it for Beijing today degrees F	[IN:GET_WEATHER]
weather	Are there any severe thunderstorms in the area?	[IN:GET_WEATHER]
weather	Should I bring my umbrella	[IN:GET_WEATHER]
weather	Is it supposed to rain tomorrow?	[IN:GET_WEATHER]
weather	How cold is it in Boston tomorrow morning in fahrenheit	[IN:GET_WEATHER]
weather	Is it cold in Paris?	[IN:GET_WEATHER]
weather	Tell me Tuesday's weather forecast	[IN:GET_WEATHER]
weather	How is it like outside, will I need an umbrella?	[IN:GET_WEATHER]
weather	what is the chance of snow today	[IN:GET_WEATHER]
weather	What will the weather be like between April 30th and May 5th?	[IN:GET_WEATHER]
weather	What is the current heat index	[IN:GET_WEATHER]
weather	how much snow is coming today	[IN:GET_WEATHER]
weather	how hot on june 30	[IN:GET_WEATHER]
weather	How many inches of rain	[IN:GET_WEATHER]
weather	What is today's weather?	[IN:GET_WEATHER]
weather	Will it rain at all today?	[IN:GET_WEATHER]
weather	What is the weather in Shaker Heights at 3:00 pm	[IN:GET_WEATHER]
weather	Is it raining in Portland, Oregon?	[IN:GET_WEATHER]
weather	What will the weather be like this evening?	[IN:GET_WEATHER]
weather	what is the high temperature for today	[IN:GET_WEATHER]
weather	Can I get a forecast for Alberta?	[IN:GET_WEATHER]
weather	is it sunny tomorrow?	[IN:GET_WEATHER]
weather	Forecast for Quebec	[IN:GET_WEATHER]
weather	Weather update please	[IN:GET_WEATHER]
weather	Temperature today outside Celsius	[IN:GET_WEATHER]
weather	What time will the sun rise tomorrow?	[IN:GET_SUNRISE]
weather	what is weather look like for next weekend?	[IN:GET_WEATHER]
weather	Hey bot please find out what the weather is like in Spain	[IN:GET_WEATHER]
weather	should I bring a umbrella?	[IN:GET_WEATHER]
weather	What's the weather like in Tanzania?	[IN:GET_WEATHER]
weather	Is it an ozone action day	[IN:UNSUPPORTED_WEATHER]
weather	What is happening with the weather in Spain?	[IN:GET_WEATHER]
weather	Is today a jacket kind of day?	[IN:GET_WEATHER]
weather	What will the weather be like this afternoon	[IN:GET_WEATHER]
weather	What is the weather in England?	[IN:GET_WEATHER]
weather	what time is sunrise	[IN:GET_SUNRISE]
weather	What will the high temperature be today	[IN:GET_WEATHER]
weather	Show me the weather forecast for the weekend	[IN:GET_WEATHER]
weather	what is the weather like in Chicago?	[IN:GET_WEATHER]
weather	How much ice accumulation is anticipated	[IN:UNSUPPORTED_WEATHER]
weather	Tell me my local forecast	[IN:GET_WEATHER]
weather	Is it supposed to rain tomorrow?	[IN:GET_WEATHER]
weather	Tell me weather after 3pm	[IN:GET_WEATHER]
weather	What is the weather like in San Fransisco?	[IN:GET_WEATHER]
weather	Will it rain today	[IN:GET_WEATHER]
weather	What will the weather be like over the next five days?	[IN:GET_WEATHER]
weather	Is snow predicted in Boston next week	[IN:GET_WEATHER]
weather	What time does the sunset in august	[IN:GET_SUNSET]
weather	Is there a blizzard watch for tomorrow	[IN:GET_WEATHER]
weather	What time will the sunset in California	[IN:GET_SUNSET]
weather	Is there a chance for freezing rains this weekend	[IN:GET_WEATHER]
weather	What's the forecast weather for Finland?	[IN:GET_WEATHER]
weather	Do I need an umbrella tonight?	[IN:GET_WEATHER]
weather	Should I cover my plants tonight	[IN:UNSUPPORTED_WEATHER]
weather	is it cold in Troy?	[IN:GET_WEATHER]
weather	what is the temperature in Marshalltown today	[IN:GET_WEATHER]
weather	do i need to bring an umbrella this saturday	[IN:GET_WEATHER]
weather	How hot will it be in Columbus today?	[IN:GET_WEATHER]
weather	Weather please.	[IN:GET_WEATHER]
weather	Is there a chance we'll get snow tonight?	[IN:GET_WEATHER]
weather	How hot does Los Angeles get in September?	[IN:GET_WEATHER]
weather	Is it cloudy	[IN:GET_WEATHER]
weather	sydney forecast please	[IN:GET_WEATHER]
weather	What is the 5 day forecast?	[IN:GET_WEATHER]
weather	What will the weather be like today?	[IN:GET_WEATHER]
weather	tell me the weekend weather report	[IN:GET_WEATHER]
weather	Is it going to be above 31 c boston this weekend	[IN:GET_WEATHER]
weather	Do I need a raincoat today?	[IN:GET_WEATHER]
weather	I would like to know the weather will be at 6pm	[IN:GET_WEATHER]
weather	I want to know the weather in Australia	[IN:GET_WEATHER]
weather	What's the weather like for Victoria	[IN:GET_WEATHER]
weather	What's the forecast for Miami next week?	[IN:GET_WEATHER]
weather	will it snow today	[IN:GET_WEATHER]
weather	Tell me the weather in Morocco	[IN:GET_WEATHER]
weather	Forecast in Seattle.	[IN:GET_WEATHER]
weather	Will it be hot today?	[IN:GET_WEATHER]
weather	can i wear shorts today	[IN:GET_WEATHER]
weather	Tell me the forecast for Western Australia?	[IN:GET_WEATHER]
weather	is it going to snow today	[IN:GET_WEATHER]
weather	how long is it going to rain	[IN:GET_WEATHER]
weather	Will it rain today?	[IN:GET_WEATHER]
weather	Is Florida expecting any hurricanes in the forecast?	[IN:GET_WEATHER]
weather	what the weather like today	[IN:GET_WEATHER]
weather	what time will it start raining	[IN:GET_WEATHER]
weather	Will we have rain this evening in Hollywood	[IN:GET_WEATHER]
weather	Should I bring gloves?	[IN:GET_WEATHER]
weather	Will it be around 87 degree c at New York tomorrow morning	[IN:GET_WEATHER]
weather	How hot is it Celsius?	[IN:GET_WEATHER]
weather	Weather forecast for Sydney?	[IN:GET_WEATHER]
weather	Is wearing shorts fine for today ?	[IN:GET_WEATHER]
weather	How is the weather in Minneapolis in the morning time?	[IN:GET_WEATHER]
weather	Is it going to rain on Friday?	[IN:GET_WEATHER]
weather	Is it raining in Seattle?	[IN:GET_WEATHER]
weather	Is it going to rain this week?	[IN:GET_WEATHER]
weather	Are there any flood watches or warnings for our area right now?	[IN:GET_WEATHER]
weather	How is the weather looking this weekend?	[IN:GET_WEATHER]
weather	When will it stop raining?	[IN:GET_WEATHER]
weather	What will the temperature be tonight?	[IN:GET_WEATHER]
weather	Show me the weather for California	[IN:GET_WEATHER]
weather	What is today's high in California	[IN:GET_WEATHER]
weather	Will it rain tonight at 7pm	[IN:GET_WEATHER]
weather	Talk to me about the weather in Montreal Quebec	[IN:GET_WEATHER]
weather	Tell me the forecast for Colorado.	[IN:GET_WEATHER]
weather	Is it supposed to rain today or tomorrow?	[IN:GET_WEATHER]
weather	Tell me the weather	[IN:GET_WEATHER]
weather	What is the current weather today?	[IN:GET_WEATHER]
weather	Is it going to be above 89 degree Celsius around Tokyo	[IN:GET_WEATHER]
weather	Is it above 80 degrees outside	[IN:GET_WEATHER]
weather	How fast are the winds of that hurricane	[IN:GET_WEATHER]
weather	Is the sun going to come out?	[IN:GET_WEATHER]
weather	What's the temp right now?	[IN:GET_WEATHER]
weather	Will it be too hot to wear a jacket on Sunday?	[IN:GET_WEATHER]
weather	what time does the sun set in Atlanta Ga	[IN:GET_SUNSET]
weather	I need to know Indian weather conditions.	[IN:GET_WEATHER]
weather	track tornado activity	[IN:UNSUPPORTED_WEATHER]
weather	whats the forecast for New Orleans	[IN:GET_WEATHER]
weather	Will tonight require a sweater?	[IN:GET_WEATHER]
weather	Auckland weather now please	[IN:GET_WEATHER]
weather	Is it going to rain today?	[IN:GET_WEATHER]
weather	Tuesday weather forecast for half moon bay	[IN:GET_WEATHER]
weather	What is the weather in Brisbane today?	[IN:GET_WEATHER]
weather	Will the weather be nice enough for the beach tomorrow?	[IN:GET_WEATHER]
weather	What is the high temp in Orlando at this time of year	[IN:GET_WEATHER]
weather	is it suppose to stop raining today	[IN:GET_WEATHER]
weather	How is the weather?	[IN:GET_WEATHER]
weather	What's the weather on Friday?	[IN:GET_WEATHER]
weather	What is the weather for Friday at 12 PM?	[IN:GET_WEATHER]
weather	What is the weather like at Oceanside?	[IN:GET_WEATHER]
weather	Get me the weather for Rome, please.	[IN:GET_WEATHER]
weather	Weather forcast 6pm	[IN:GET_WEATHER]
weather	What time is it going to storm today?	[IN:GET_WEATHER]
weather	when it the storm supposed to come	[IN:GET_WEATHER]
weather	Will it be snowing on Saturday?	[IN:GET_WEATHER]
weather	When should we expect snow in Colorado Springs?	[IN:GET_WEATHER]
weather	What are the forecast conditions in Mexico?	[IN:GET_WEATHER]
weather	Tell me the weather conditions	[IN:GET_WEATHER]
weather	Should I bring a umbrella?	[IN:GET_WEATHER]
weather	do I need to wear a coat later today?	[IN:GET_WEATHER]
weather	Can you tell me what the weather will be like at noon?	[IN:GET_WEATHER]
weather	Is there snow in the forecast?	[IN:GET_WEATHER]
weather	tell me the weather?	[IN:GET_WEATHER]
weather	What is the chance of snow tonight?	[IN:GET_WEATHER]
weather	Do you think it would be a good day for a walk	[IN:GET_WEATHER]
weather	Will it snow today	[IN:GET_WEATHER]
weather	Tell me the weather conditions in Edmonton tomorrow.	[IN:GET_WEATHER]
weather	How's the weather on Saturday?	[IN:GET_WEATHER]
weather	Is it going to be icy in the morning?	[IN:GET_WEATHER]
weather	Weather forecast in Lille, France	[IN:GET_WEATHER]
weather	Whats the current weather like	[IN:GET_WEATHER]
weather	Do I need to bring a raincoat with me today?	[IN:GET_WEATHER]
weather	what is the weather forecast for Los Angeles tomorrow	[IN:GET_WEATHER]
weather	Weekend forecast, please	[IN:GET_WEATHER]
weather	How cold is it for Palo Alto next week in degree F	[IN:GET_WEATHER]
weather	temperature	[IN:GET_WEATHER]
weather	Is it cold outside	[IN:GET_WEATHER]
weather	At 2pm, what is the weather like?	[IN:GET_WEATHER]
weather	How hot is it going to be today?	[IN:GET_WEATHER]
weather	Is it going to snow in the mountains today?	[IN:GET_WEATHER]
weather	What is the weather like for next week?	[IN:GET_WEATHER]
weather	What will the weather be like in California today?	[IN:GET_WEATHER]
weather	When is hurricane season in the Western Carribean	[IN:GET_WEATHER]
weather	Tell me today's high temperature	[IN:GET_WEATHER]
weather	weather on Sunday	[IN:GET_WEATHER]
weather	Southern Spain weather forecast please	[IN:GET_WEATHER]
weather	Will there be rain this weekend?	[IN:GET_WEATHER]
weather	How hot will it be on Friday?	[IN:GET_WEATHER]
weather	Is it raining in Miami this weekend?	[IN:GET_WEATHER]
weather	How will the weather be on New Year's Eve in Chicago?	[IN:GET_WEATHER]
weather	What is the forecast for next week Thursday?	[IN:GET_WEATHER]
weather	Is it hot outside?	[IN:GET_WEATHER]
weather	is it supposed to rain today?	[IN:GET_WEATHER]
weather	What's the forecast for the East Coast	[IN:GET_WEATHER]
weather	Will it be cloudy tomorrow	[IN:GET_WEATHER]
weather	What it today's humidity going to look like?	[IN:GET_WEATHER]
weather	Should I take an umbrella today	[IN:GET_WEATHER]
weather	are we getting snow tonight	[IN:GET_WEATHER]
weather	Are we expected to get severe storms today?	[IN:GET_WEATHER]
weather	can i go to the beach today	[IN:UNSUPPORTED_WEATHER]
weather	Give me the weather forecast for Wales	[IN:GET_WEATHER]
weather	is it raining in Florida?	[IN:GET_WEATHER]
weather	How's the weather looking in Sydney?	[IN:GET_WEATHER]
weather	When is it supposed to rain in Manila this week?	[IN:GET_WEATHER]
weather	When is it going to warm up enough to melt the snow	[IN:GET_WEATHER]
weather	What is the low for the day?	[IN:GET_WEATHER]
weather	What's the weather doing ?	[IN:GET_WEATHER]
weather	Will it rain tomorrow night	[IN:GET_WEATHER]
weather	What is the weather forecast 1 week from today?	[IN:GET_WEATHER]
weather	Tell me about the weather on Christmas at 3pm.	[IN:GET_WEATHER]
weather	Is there any chance for rain today in Boston?	[IN:GET_WEATHER]
weather	Weather forecast for Blackburn	[IN:GET_WEATHER]
weather	is it supposed to rain this weekend	[IN:GET_WEATHER]
weather	What time is it going to rain?	[IN:GET_WEATHER]
weather	forecast today	[IN:GET_WEATHER]
weather	Will it be below 92 in degree F near Paris tomorrow	[IN:GET_WEATHER]
weather	Tell me what the weather is doing in New South Wales?	[IN:GET_WEATHER]
weather	Will it be below 44 F boston today	[IN:GET_WEATHER]
weather	how far down is the snow around here	[IN:UNSUPPORTED_WEATHER]
weather	What's the forecast for 3pm Friday in Aireys Inlet?	[IN:GET_WEATHER]
weather	How much rain will fall today?	[IN:GET_WEATHER]
weather	Should I bring a jacket tonight?	[IN:GET_WEATHER]
weather	Is there going to be hail today?	[IN:GET_WEATHER]
weather	Will it rain on my way to Saint Louis on Thursday?	[IN:GET_WEATHER]
weather	can I expect todays temperature to stay hot	[IN:GET_WEATHER]
weather	is miami on hurricane watch	[IN:GET_WEATHER]
weather	will it rain this monday	[IN:GET_WEATHER]
weather	Will my scarf blow away today?	[IN:UNSUPPORTED_WEATHER]
weather	Give me the forecast for Melbourne this weekend	[IN:GET_WEATHER]
weather	Give me weather update	[IN:GET_WEATHER]
weather	Need to see the pacific island weather	[IN:GET_WEATHER]
weather	Can I wear short sleeves?	[IN:GET_WEATHER]
weather	Will it rain today?	[IN:GET_WEATHER]
weather	umbrella weather?	[IN:GET_WEATHER]
weather	Do I need an umbrella?	[IN:GET_WEATHER]
weather	Tornado warnings in my area	[IN:GET_WEATHER]
weather	will I need sunscreen today	[IN:GET_WEATHER]
weather	Forecast update for Winnipeg Manitoba	[IN:GET_WEATHER]
weather	WHAT ARE THE CHANCES FOR RAIN	[IN:GET_WEATHER]
weather	Will I need sunscreen today?	[IN:GET_WEATHER]
weather	What's the forecast in western Ukraine	[IN:GET_WEATHER]
weather	Tell me the weather for Halifax, NS	[IN:GET_WEATHER]
weather	Is it going to be above 80 in degree fahrenheit in Dehli tomorrow	[IN:GET_WEATHER]
weather	What's happening with the weather today?	[IN:GET_WEATHER]
weather	Do I need an umbrella today	[IN:GET_WEATHER]
weather	Will is be warm next Thursday in Estonia	[IN:GET_WEATHER]
weather	what are the overnight lows tonight?	[IN:GET_WEATHER]
weather	Is rain expected tonight?	[IN:GET_WEATHER]
weather	How does this weather compare to last year	[IN:UNSUPPORTED_WEATHER]
weather	What's the weather forecast for bank holiday weekend?	[IN:GET_WEATHER]
weather	Can you tell me the weather in Russia	[IN:GET_WEATHER]
weather	Will it snow today	[IN:GET_WEATHER]
weather	Should I wear sunscreen today	[IN:GET_WEATHER]
weather	I would like to Know the Weather for Sweden.	[IN:GET_WEATHER]
weather	how much rain does sarasota get	[IN:GET_WEATHER]
weather	When is the first frost	[IN:UNSUPPORTED_WEATHER]
weather	What is the temperature in St. Petersburg?	[IN:GET_WEATHER]
weather	locally what is the weather	[IN:GET_WEATHER]
weather	is there freezing rain in Syracuse today?	[IN:GET_WEATHER]
weather	how's the weather in Germany	[IN:GET_WEATHER]
