domain	utterance	intents
alarm	reminder	[IN:alarm_set]
alarm	alarm set for time	[IN:alarm_set]
alarm	set alarm on twenty fifth may at five pm	[IN:alarm_set]
alarm	make an alarm to help me remember	[IN:alarm_set]
alarm	please tell about the alarms	[IN:alarm_query]
alarm	please set alarm for all days	[IN:alarm_set]
alarm	please remove my alarm	[IN:alarm_remove]
alarm	what alarms i have set	[IN:alarm_query]
alarm	set my alarm for six am	[IN:alarm_set]
alarm	wake me up at nine am on friday	[IN:alarm_set]
alarm	wake me for this alarm	[IN:alarm_set]
alarm	please set the alarm for seven	[IN:alarm_set]
alarm	please set an alarm at four am tomorrow	[IN:alarm_set]
alarm	update alarm	[IN:alarm_set]
alarm	alert me at three pm to goto the concert	[IN:alarm_set]
alarm	what alarms do i all have set	[IN:alarm_query]
alarm	do not wake me up on weekends	[IN:alarm_remove]
alarm	create an alarm for today at ten am	[IN:alarm_set]
alarm	make an alarm to wake me up after five hours	[IN:alarm_set]
alarm	set a reminder i need to wake up at five am every morning	[IN:alarm_set]
alarm	please set alarm to my mobile phones	[IN:alarm_set]
alarm	see see for me the alarms that you have set tomorrow morning	[IN:alarm_query]
alarm	set alarm for sixth of june two thousand seventeen at five am	[IN:alarm_set]
alarm	set alarm for twelve weeks from today at eight am	[IN:alarm_set]
alarm	set an alarm for next tuesdays meeting	[IN:alarm_set]
alarm	what alarms are set in the house	[IN:alarm_query]
alarm	list all of my upcoming alarms	[IN:alarm_query]
alarm	are there any alarms set what are they	[IN:alarm_query]
alarm	snooze all today's alarms permanently	[IN:alarm_remove]
alarm	are there any alarms currently set	[IN:alarm_query]
alarm	turn off my alarms	[IN:alarm_remove]
alarm	set an alarm for time	[IN:alarm_set]
alarm	wake me up on Friday at five in the morning i need to catch the train	[IN:alarm_set]
alarm	how many alarms do i have set for morning hours between six and nine am	[IN:alarm_query]
alarm	please let me know the alarm kept for tuesday's meeting	[IN:alarm_query]
alarm	what alarms have been set for me	[IN:alarm_query]
alarm	two am removed	[IN:alarm_remove]
alarm	remove number three alarm of list	[IN:alarm_remove]
alarm	what time i am waking up tomorrow	[IN:alarm_query]
alarm	Get rid of my current alarms	[IN:alarm_remove]
alarm	remove my alarm for tomorrow morning	[IN:alarm_remove]
alarm	ask them to remember always to lock the door and keep a careful watch on their keys	[IN:alarm_remove]
alarm	disable the first alarm	[IN:alarm_remove]
alarm	please delete my morning alarm	[IN:alarm_remove]
alarm	check if alarm is set for six am	[IN:alarm_query]
alarm	please set an alarm clock for my next meeting with the team at three pm next friday	[IN:alarm_set]
alarm	reset alarm	[IN:alarm_remove]
alarm	set a reminder alarm for my meeting with the agent this evening	[IN:alarm_set]
alarm	set alarm for tomorrow morning at six am	[IN:alarm_set]
alarm	what alarms are set	[IN:alarm_query]
alarm	set alarm of every tuesday of march month morning eight am	[IN:alarm_set]
alarm	did you set the alarm for five am	[IN:alarm_query]
alarm	put alarm on	[IN:alarm_set]
alarm	stop wake up calls for this week	[IN:alarm_remove]
alarm	would like to know the alarm you sent	[IN:alarm_query]
alarm	get me to alarm setting	[IN:alarm_set]
alarm	please set alarm for	[IN:alarm_set]
alarm	i need to set an alarm how many do i have set	[IN:alarm_query]
alarm	set my alarm for six thirty in the morning tomorrow	[IN:alarm_set]
alarm	please set alarm for thursday at four am	[IN:alarm_set]
alarm	tap the system tab tap clock and then select the alarms tab tap and select the day you want the alarm to sound double tap the time displayed on the extreme left to set a time for the alarm	[IN:alarm_query]
alarm	please wake me up at seven thirty am	[IN:alarm_set]
alarm	please set the alarm for tomorrow five am	[IN:alarm_set]
alarm	what are my alarms	[IN:alarm_query]
alarm	remove tuesday alarm of nine am	[IN:alarm_remove]
alarm	i need an alarm	[IN:alarm_set]
alarm	i need to get up at ten tomorrow	[IN:alarm_set]
alarm	add an alarm for tomorrow morning at six am	[IN:alarm_set]
alarm	take off my alarms	[IN:alarm_remove]
alarm	set a continuous alarm without the option to snooze for seven am please	[IN:alarm_set]
alarm	i no longer need the daily five pm alarm	[IN:alarm_remove]
alarm	what alarms are set right now	[IN:alarm_query]
alarm	i need you to set an alarm	[IN:alarm_set]
alarm	do i have any alarms for tomorrow morning	[IN:alarm_query]
alarm	i need an alarm set for eight am	[IN:alarm_set]
alarm	turn on an alarm for nine am	[IN:alarm_set]
alarm	what times are my alarms set for	[IN:alarm_query]
alarm	please remove any alarms that i have set	[IN:alarm_remove]
alarm	wake me up at eight o'clock	[IN:alarm_set]
alarm	remove the alarm	[IN:alarm_remove]
alarm	set new alarm on five am	[IN:alarm_set]
alarm	please set an alarm for tomorrows meeting at seven am	[IN:alarm_set]
alarm	set an alarm for one pm	[IN:alarm_set]
alarm	wake me up at six am	[IN:alarm_set]
alarm	set wake up Thursday seven am	[IN:alarm_set]
alarm	remove all alarm of sunday	[IN:alarm_remove]
alarm	all alarms	[IN:alarm_query]
alarm	set an alarm for eight pm	[IN:alarm_set]
alarm	i want to set an alarm when i'm driving home tomorrow to remember to stop at the store and get food	[IN:alarm_set]
alarm	set my alarm for six am tomorrow	[IN:alarm_set]
alarm	what are the next three alarms set to go off	[IN:alarm_query]
alarm	read me my alarms	[IN:alarm_query]
alarm	please remove the alarm set for wednesday called kickball	[IN:alarm_remove]
alarm	please remove the the alarm which i set	[IN:alarm_remove]
alarm	are there any alarms	[IN:alarm_query]
alarm	let me know about any alarms set today	[IN:alarm_query]
alarm	start alarm	[IN:alarm_set]
alarm	please set alarm at five pm	[IN:alarm_set]
alarm	open clock	[IN:alarm_set]
alarm	what alarms did i set today	[IN:alarm_query]
alarm	can you tell me what alarms i have set	[IN:alarm_query]
alarm	turn on my alarm	[IN:alarm_set]
alarm	do i have an alarm set for tomorrow	[IN:alarm_query]
alarm	set an alert for two pm	[IN:alarm_set]
alarm	cancel the alarm at four am ten pm	[IN:alarm_remove]
alarm	let me see my alarms	[IN:alarm_query]
alarm	create event with alarm for meeting in two hours	[IN:alarm_set]
alarm	show me all of my active alarms	[IN:alarm_query]
alarm	delete the alarm i just set	[IN:alarm_remove]
alarm	i need you to get me up at six am	[IN:alarm_set]
alarm	do i have any alarms set for six am tomorrow	[IN:alarm_query]
alarm	put alarm for this meeting	[IN:alarm_set]
alarm	at seven am tomorrow morning ring the alarm	[IN:alarm_set]
alarm	what time will my alarm wake me up	[IN:alarm_query]
alarm	turn my morning alarm on	[IN:alarm_set]
alarm	if my package shows that it is for delivery tomorrow can you set up an alarm one hour after thank you	[IN:alarm_set]
alarm	make an alarm for the morning	[IN:alarm_set]
alarm	please wake me up at eight am	[IN:alarm_set]
alarm	delete the meeting alarm at two pm on tuesday	[IN:alarm_remove]
alarm	give me the alarm times for the next two days	[IN:alarm_query]
alarm	schedule an alarm to wake me up after three hours	[IN:alarm_set]
alarm	set the alarm for tomorrow five am	[IN:alarm_set]
alarm	do i have an alarm set for morning flight	[IN:alarm_query]
alarm	what alarms are upcoming	[IN:alarm_query]
alarm	set the time	[IN:alarm_set]
alarm	remove finlee's bedtime alarm	[IN:alarm_remove]
alarm	ensure i have to get up at six in morning	[IN:alarm_set]
alarm	could you please set an alarm at six am	[IN:alarm_set]
alarm	what alarms do i have set right now	[IN:alarm_query]
alarm	do i have an alarm set for today	[IN:alarm_query]
alarm	change the alarm weekly settings	[IN:alarm_remove]
alarm	remove the alarm set for ten pm	[IN:alarm_remove]
alarm	Set a alarm for the day	[IN:alarm_set]
alarm	get me up at eight am	[IN:alarm_set]
alarm	how many alarms are currently on my phone	[IN:alarm_query]
alarm	let me know the alarm time	[IN:alarm_query]
alarm	go to alarm on menu	[IN:alarm_set]
alarm	alarm status	[IN:alarm_query]
alarm	please set an alarm for ten pm	[IN:alarm_set]
alarm	what alarms are set for today	[IN:alarm_query]
alarm	set an alarm for ten o'clock tomorrow morning	[IN:alarm_set]
alarm	can you tell me about the alarm called bed	[IN:alarm_query]
alarm	set the alarm to seven am for work	[IN:alarm_set]
alarm	remove alarm	[IN:alarm_remove]
alarm	set an alarm for one hour from now	[IN:alarm_set]
alarm	set an alarm for this eight hundred pm this evening	[IN:alarm_set]
alarm	please set the alarm for next morning to seven am	[IN:alarm_set]
alarm	turn off eight am alarm	[IN:alarm_remove]
alarm	two pm set	[IN:alarm_set]
alarm	alarm ten am	[IN:alarm_set]
alarm	olly find any alarms i have set for today	[IN:alarm_query]
alarm	set alarm for this event reminder repeating for ten times	[IN:alarm_set]
alarm	please cancel all alarms for tomorrow	[IN:alarm_remove]
alarm	wake me up at five am every morning	[IN:alarm_set]
alarm	set the alarm tone	[IN:alarm_set]
alarm	set off this alarm	[IN:alarm_remove]
alarm	show me the alarms i set	[IN:alarm_query]
alarm	please set an alarm for me	[IN:alarm_set]
alarm	please set my alarm for five pm	[IN:alarm_set]
alarm	could you tell me about the alerts i have set	[IN:alarm_query]
alarm	make a new alarm	[IN:alarm_set]
alarm	remind me two hours before six pm that i have to wake up at four am friday morning	[IN:alarm_set]
alarm	create an alarm at four o'clock tomorrow morning	[IN:alarm_set]
alarm	please remove the alarm which i set for today morning	[IN:alarm_remove]
alarm	turn off all alarms	[IN:alarm_remove]
alarm	please put on an alarm for eight am	[IN:alarm_set]
alarm	what time is the alarm set for tomorrow morning	[IN:alarm_query]
alarm	what time will my alarm go off today	[IN:alarm_query]
alarm	wake me up	[IN:alarm_set]
alarm	set my alarm for tuesday at six pm	[IN:alarm_set]
alarm	set alarm at ten am	[IN:alarm_set]
alarm	check if any alarm is there after five am	[IN:alarm_query]
alarm	delete my six am alarm	[IN:alarm_remove]
alarm	i need an alarm for nine pm	[IN:alarm_set]
alarm	can you set an alarm for me	[IN:alarm_set]
alarm	review all alarms	[IN:alarm_query]
alarm	show me my alarms i have set	[IN:alarm_query]
alarm	reset the alarm	[IN:alarm_remove]
alarm	what times do my alarms go off	[IN:alarm_query]
alarm	what is on my alarm schedule	[IN:alarm_query]
alarm	twelve am removed	[IN:alarm_remove]
alarm	set an alarm for five hundred and thirty	[IN:alarm_set]
alarm	i want an alarm for six am everyday	[IN:alarm_set]
alarm	is there any alarm active	[IN:alarm_query]
alarm	can you set the alarm for one hundred and thirty	[IN:alarm_set]
alarm	which alarms are set in the phone	[IN:alarm_query]
alarm	set an alarm for five am tomorrow morning	[IN:alarm_set]
alarm	this alarm needs to be permanently silenced	[IN:alarm_remove]
alarm	clear my nine am alarms	[IN:alarm_remove]
alarm	what is the wake up time for my alarm i have set for the flight this weekend	[IN:alarm_query]
alarm	set an alarm for seven thirty am	[IN:alarm_set]
alarm	turn off the six am alarm for Wednesday	[IN:alarm_remove]
alarm	please set alarm for today	[IN:alarm_set]
alarm	will you turn the alarm off for me	[IN:alarm_remove]
alarm	tap start and then select settings	[IN:alarm_query]
alarm	wake me up at five hundred and thirty	[IN:alarm_set]
alarm	set alarm for saturday	[IN:alarm_set]
alarm	is the alarm to the backdoor set and ready to go	[IN:alarm_query]
alarm	wake me at daybreak	[IN:alarm_set]
alarm	wake me up at six o'clock tomorrow morning	[IN:alarm_set]
alarm	are there any alarms for today	[IN:alarm_query]
alarm	wake me up every weekday at seven am	[IN:alarm_set]
alarm	set alarm at five thirty am	[IN:alarm_set]
alarm	show me the list of alarms	[IN:alarm_query]
alarm	turn off my first alarm	[IN:alarm_remove]
alarm	one am set	[IN:alarm_set]
alarm	take away my alarm for tomorrow at four thirty am	[IN:alarm_remove]
alarm	remove all alarms set today	[IN:alarm_remove]
alarm	cancel alarm for tenth of march two thousand seventeen	[IN:alarm_remove]
alarm	what alarms do i got	[IN:alarm_query]
alarm	set alarm for eight am	[IN:alarm_set]
alarm	just to confirm you set the alarm to go off at eight hundred	[IN:alarm_query]
alarm	i need a six am wakeup call	[IN:alarm_set]
alarm	please list active alarms	[IN:alarm_query]
alarm	remove my earliest alarm for tomorrow	[IN:alarm_remove]
alarm	set alarm at nine am on next sunday	[IN:alarm_set]
alarm	put alarm at five am	[IN:alarm_set]
alarm	set an alarm for me at eight am	[IN:alarm_set]
alarm	alarm time for twelve pm	[IN:alarm_set]
alarm	provide me the alarm times you have set	[IN:alarm_query]
alarm	set alarm six am	[IN:alarm_set]
alarm	cancel alarm	[IN:alarm_remove]
alarm	remove my work alarm	[IN:alarm_remove]
alarm	wake me up at time	[IN:alarm_set]
alarm	set an alarm for nine pm	[IN:alarm_set]
alarm	alert me at ten am please	[IN:alarm_set]
alarm	please delete the wednesday evening alarm	[IN:alarm_remove]
alarm	show me the alarms that are set	[IN:alarm_query]
alarm	set alarm for noon tomorrow	[IN:alarm_set]
alarm	can you set my alarm for seven thirty am	[IN:alarm_set]
alarm	what alarms do i have	[IN:alarm_query]
alarm	is my reminder alarm set for dance class	[IN:alarm_query]
alarm	when is my alarm set for	[IN:alarm_query]
alarm	change my alarms to mountain time	[IN:alarm_set]
alarm	six am alarm please	[IN:alarm_set]
alarm	please set an alarm for seven hundred and thirty am tomorrow	[IN:alarm_set]
alarm	turn on alarm thirty minutes before liverpool started to play	[IN:alarm_set]
alarm	set an alarm for tomorrow morning at eight	[IN:alarm_set]
alarm	set alarm half an hour from my meal time	[IN:alarm_set]
alarm	remove the alarm for tomorrow	[IN:alarm_remove]
alarm	review set alarms	[IN:alarm_query]
alarm	set an alarm for nine am	[IN:alarm_set]
alarm	please we're the following alarm	[IN:alarm_set]
alarm	add alarm	[IN:alarm_set]
alarm	set an alarm for six thirty am	[IN:alarm_set]
alarm	set my alarm for time	[IN:alarm_set]
alarm	checkout today set alarm of ten am	[IN:alarm_query]
alarm	please set the alarm for eight pm wednesday evening	[IN:alarm_set]
alarm	create an alarm for five pm	[IN:alarm_set]
alarm	please set an alarm at seven am tomorrow morning	[IN:alarm_set]
alarm	set the alarm for five o'clock in the morning	[IN:alarm_set]
alarm	show me my alarms	[IN:alarm_query]
alarm	set my alarm for eight am	[IN:alarm_set]
alarm	set an alarm forty minutes from now	[IN:alarm_set]
alarm	do i have alarms set before six in the morning	[IN:alarm_query]
alarm	remove seven am alarm	[IN:alarm_remove]
alarm	remove alarm of seven thirty am on monday	[IN:alarm_remove]
alarm	create an alarm for six am	[IN:alarm_set]
alarm	set an alarm for seven am	[IN:alarm_set]
alarm	i want the alarm set for six	[IN:alarm_set]
alarm	did i set my house alarm	[IN:alarm_query]
alarm	what alarms do i have set for thursday	[IN:alarm_query]
alarm	change my alarm	[IN:alarm_remove]
alarm	cancel all alarms	[IN:alarm_remove]
alarm	set an alarm for tomorrow at six in the morning	[IN:alarm_set]
alarm	what time is my alarm set for tomorrow morning	[IN:alarm_query]
alarm	i need to get going at eight am tomorrow set up an alarm thirty minutes before that	[IN:alarm_set]
alarm	what time is set for my wake up alarm	[IN:alarm_query]
alarm	make an alarm for fridays meeting at ten am	[IN:alarm_set]
alarm	cancel alarm for tomorrow	[IN:alarm_remove]
alarm	cancel my eight am alarm	[IN:alarm_remove]
alarm	set the alarm for nine am on weekends	[IN:alarm_set]
alarm	wake me up at five am	[IN:alarm_set]
alarm	show me what alarm times i've set for the week	[IN:alarm_query]
alarm	do i currently have any alarms set	[IN:alarm_query]
alarm	set up an alarm clock at one pm	[IN:alarm_set]
alarm	tell me if my alarm is set for the morning	[IN:alarm_query]
alarm	set an alarm in an hour's time	[IN:alarm_set]
alarm	review the alarms i have	[IN:alarm_query]
alarm	open alarm and create an alert for ten am	[IN:alarm_set]
alarm	set my calendar for an alarm at five pm tuesday	[IN:alarm_set]
alarm	tell me time of alarm you set	[IN:alarm_query]
alarm	i dont want any alarms	[IN:alarm_remove]
alarm	olly cancel all soccer practice alarms	[IN:alarm_remove]
alarm	wake me up at five am every morning	[IN:alarm_set]
alarm	set an alarm at six am	[IN:alarm_set]
alarm	set up each day an alarm at ten time for my meal	[IN:alarm_set]
alarm	when does my alarm go off	[IN:alarm_query]
alarm	remove alarm if any	[IN:alarm_remove]
alarm	make an alarm for the meeting with bob at seven today	[IN:alarm_set]
alarm	checkout today alarm of meeting	[IN:alarm_query]
alarm	what alarms have i set for tomorrow	[IN:alarm_query]
alarm	delete scheduled alarm	[IN:alarm_remove]
alarm	could you please remove the set of alarms between eight and nine	[IN:alarm_remove]
alarm	set an alarm for me for tomorrow	[IN:alarm_set]
alarm	wake me up at six thirty	[IN:alarm_set]
alarm	what alarms are coming up	[IN:alarm_query]
alarm	check if default alarm is set	[IN:alarm_query]
alarm	set a timer at five am seven days a week	[IN:alarm_set]
alarm	delete the first alarm	[IN:alarm_remove]
alarm	disable the alarm at ten am	[IN:alarm_remove]
alarm	change alarm setting	[IN:alarm_set]
alarm	are there any alarms set	[IN:alarm_query]
alarm	remove my morning alarm	[IN:alarm_remove]
alarm	what time is my wakeup alarm set for	[IN:alarm_query]
alarm	what is wake up time	[IN:alarm_query]
alarm	is there an alarm for ten am	[IN:alarm_query]
alarm	remove all alarms if any	[IN:alarm_remove]
alarm	my set alarms	[IN:alarm_query]
alarm	i want an alarm for three today	[IN:alarm_set]
alarm	set my alarm for seven am	[IN:alarm_set]
alarm	let me know about the alarms you set	[IN:alarm_query]
alarm	unset all alarm which is set	[IN:alarm_remove]
alarm	fix an alarm	[IN:alarm_set]
alarm	what time do i have my alarm set for tomorrow	[IN:alarm_query]
alarm	set alarm tomorrow at six am	[IN:alarm_set]
alarm	any alarms currently listed	[IN:alarm_query]
alarm	list my different alarm	[IN:alarm_query]
alarm	cancel my three pm alarm	[IN:alarm_remove]
alarm	check if i have set any alarm for morning	[IN:alarm_query]
alarm	change alarm to start at midnight	[IN:alarm_set]
alarm	set an alarm for two hours from now please	[IN:alarm_set]
alarm	what alarms do i have set	[IN:alarm_query]
alarm	please set an alarm at six am	[IN:alarm_set]
alarm	what alarm time had you set	[IN:alarm_query]
alarm	disable my three pm alarm	[IN:alarm_remove]
alarm	set an alarm on Wednesday noon so i can register for early adopters program	[IN:alarm_set]
alarm	tell me when it is five pm	[IN:alarm_set]
alarm	please let me know the morning alarm time kept for weekends	[IN:alarm_query]
alarm	list all of my alarms	[IN:alarm_query]
