domain	utterance	intents
qa	what is the answer to this math question	[IN:qa_maths]
qa	how old is marian carey	[IN:qa_factoid]
qa	is san francisco near berkeley	[IN:qa_factoid]
qa	what's the value of the euro relative to nzd	[IN:qa_currency]
qa	what is ten divided by five	[IN:qa_maths]
qa	what does settle mean	[IN:qa_definition]
qa	could you please confirm if leonardo is married	[IN:qa_factoid]
qa	what is the root of six hundred and twenty five	[IN:qa_maths]
qa	what is the exchange rate for pounds and u. s. d.	[IN:qa_currency]
qa	how expensive is google stock	[IN:qa_stock]
qa	how many records did coldplay sell	[IN:qa_factoid]
qa	what is the largest continent in the world	[IN:qa_factoid]
qa	tell me where steve jobs was born	[IN:qa_factoid]
qa	why is donald trump the president of the united states and how do we get him kicked out of office	[IN:qa_factoid]
qa	when was Dolly parton born	[IN:qa_factoid]
qa	what is the largest ocean in the world	[IN:qa_factoid]
qa	what is the tallest mountain in tucson	[IN:qa_factoid]
qa	tell me about x	[IN:qa_definition]
qa	achievements of sachin tendulkar	[IN:qa_factoid]
qa	which is the costliest and the cheapest city to live in some particular country	[IN:qa_factoid]
qa	who was the first president of united states	[IN:qa_factoid]
qa	who is president of poland	[IN:qa_factoid]
qa	where is cambodia situated	[IN:qa_factoid]
qa	how big is  the grand canyon	[IN:qa_factoid]
qa	what does a sea lion look like	[IN:qa_definition]
qa	could you please tell me what is the rate for pound to u. s. d.	[IN:qa_currency]
qa	look up the definition of blunder	[IN:qa_definition]
qa	show me the location of everest mountain	[IN:qa_factoid]
qa	what does flabbergasted mean	[IN:qa_definition]
qa	Tell me about bruce lee	[IN:qa_factoid]
qa	how big is the cosmos	[IN:qa_factoid]
qa	when did elvis die	[IN:qa_factoid]
qa	please check on our exchange rates compared to others	[IN:qa_currency]
qa	how much philippine peso do i need to make fifty dollars	[IN:qa_currency]
qa	what is the exchange rate with one us dollar	[IN:qa_currency]
qa	what's a wicker chair	[IN:qa_definition]
qa	what is the exchange rate of currency in uk	[IN:qa_currency]
qa	is elvis presley still alive	[IN:qa_factoid]
qa	what does session mean	[IN:qa_definition]
qa	calculator	[IN:qa_definition]
qa	look up information on mount rushmore	[IN:qa_factoid]
qa	can you tell me about wayne gretszky	[IN:qa_factoid]
qa	stock prices at walmart	[IN:qa_stock]
qa	is barrow alaska above freezing during the year	[IN:qa_factoid]
qa	how is a typhoon defined	[IN:qa_definition]
qa	what price google up to	[IN:qa_stock]
qa	how would you reach moscow	[IN:qa_factoid]
qa	which pole is colder south or north	[IN:qa_factoid]
qa	who was appointed as deputy cm of uttar pradesh	[IN:qa_factoid]
qa	automatically enter me into every free sweepstake for which i am eligible for around the globe at all times prioritize those with cash prizes	[IN:qa_factoid]
qa	google	[IN:qa_maths]
qa	what is infinity	[IN:qa_definition]
qa	how old is adele	[IN:qa_factoid]
qa	calc	[IN:qa_maths]
qa	what's new with the stock market	[IN:qa_stock]
qa	what is a caftan	[IN:qa_definition]
qa	show me share price of facebook	[IN:qa_stock]
qa	tell me meaning of hurricane	[IN:qa_definition]
qa	how much has hp stock gone up	[IN:qa_stock]
qa	can you tell me the total number of oceans in the world	[IN:qa_factoid]
qa	display stock price for lexmark international	[IN:qa_stock]
qa	how long has princess kate been pregnant	[IN:qa_factoid]
qa	define and describe an ultraviolet ray	[IN:qa_definition]
qa	give me the specs on the bugatti veyron	[IN:qa_definition]
qa	turn on notification for all news on the stock market	[IN:qa_stock]
qa	describe the empire state building	[IN:qa_definition]
qa	how expensive is polish zloty	[IN:qa_factoid]
qa	what is two plus two	[IN:qa_maths]
qa	is kim kardashian married	[IN:qa_factoid]
qa	what is an orange like	[IN:qa_definition]
qa	detail for stock price	[IN:qa_stock]
qa	i want to know the result of twenty is to two	[IN:qa_maths]
qa	what is the deepest point on earth	[IN:qa_factoid]
qa	what are the latest prices of the stocks	[IN:qa_stock]
qa	what is one dollar in euros	[IN:qa_currency]
qa	where are the rocky mountains located	[IN:qa_factoid]
qa	show meaning of clarion	[IN:qa_definition]
qa	please give me information next movie of aamir khan	[IN:qa_factoid]
qa	how tall is the empire state building	[IN:qa_factoid]
qa	can you tell me what haggis looks like	[IN:qa_definition]
qa	how many dollars will be three euros	[IN:qa_currency]
qa	a	[IN:qa_factoid]
qa	does selena gomez has a scandal	[IN:qa_factoid]
qa	what movies has emma watson acted in	[IN:qa_factoid]
qa	what is apple's current stock price	[IN:qa_stock]
qa	search word synonym	[IN:qa_definition]
qa	what are the synonyms of placid	[IN:qa_definition]
qa	what is the length of amazon river	[IN:qa_factoid]
qa	what is the exchange rate between us and canada	[IN:qa_currency]
qa	what time zone is in cuba	[IN:qa_factoid]
qa	what is a geographic fact in this region	[IN:qa_factoid]
qa	convert ten miles to kilometers	[IN:qa_maths]
qa	send me the stock market updates for today	[IN:qa_stock]
qa	do you know math	[IN:qa_maths]
qa	can you define a house	[IN:qa_definition]
qa	how much is one american dollars worth in england	[IN:qa_currency]
qa	depending on the role you are going for this will affect your answer	[IN:qa_factoid]
qa	how many times has adel gone diamond	[IN:qa_factoid]
qa	when was albert einstein born	[IN:qa_factoid]
qa	what's going to be the cure for cancer	[IN:qa_factoid]
qa	where was jennifer lopez born	[IN:qa_factoid]
qa	describe about the computer hard disk	[IN:qa_definition]
qa	tell me about bob dean	[IN:qa_factoid]
qa	where is venzuela	[IN:qa_factoid]
qa	what are the definitions of orange	[IN:qa_definition]
qa	what does a basketball feel like	[IN:qa_factoid]
qa	exchanges rates any problems	[IN:qa_currency]
qa	i've got dollars for the month how much can i spend every day this month	[IN:qa_maths]
qa	would like to know the description of a car	[IN:qa_definition]
qa	seven times seven	[IN:qa_maths]
qa	what is computer game	[IN:qa_definition]
qa	what is the radius of the biggest crater on earth	[IN:qa_factoid]
qa	if i have a dablune how many dollars is that	[IN:qa_currency]
qa	was george washington the first president	[IN:qa_factoid]
qa	has pound value decreased	[IN:qa_currency]
qa	where is  the grand canyon	[IN:qa_factoid]
qa	define juggernaut	[IN:qa_definition]
qa	what year was chuck norris born	[IN:qa_factoid]
qa	how many species of bees are there in the united states	[IN:qa_factoid]
qa	what are the longest rivers in the world	[IN:qa_factoid]
qa	what is meryl streep famous for	[IN:qa_factoid]
qa	give me the description about smartphone	[IN:qa_definition]
qa	what is the meaning of the word sanctimonious	[IN:qa_definition]
qa	where is leah remini from	[IN:qa_factoid]
qa	please tell me about the historic facts about india	[IN:qa_factoid]
qa	why isnt adam sandler funny	[IN:qa_factoid]
qa	what does triumph mean	[IN:qa_definition]
qa	what color hair does britney spears have	[IN:qa_factoid]
qa	what is hair made up of	[IN:qa_factoid]
qa	how large is the universe in miles	[IN:qa_factoid]
qa	what is rock sand	[IN:qa_definition]
qa	how much is ten u. s. d. in indian rupees	[IN:qa_currency]
qa	please tell me what a crankshaft is	[IN:qa_definition]
qa	was lucille ball a natural redhead	[IN:qa_factoid]
qa	show stock of goog	[IN:qa_stock]
qa	where can i find japan	[IN:qa_factoid]
qa	how old is barack obaba	[IN:qa_factoid]
qa	calculate ohm's law based on these values	[IN:qa_factoid]
qa	find details about president barrack obama	[IN:qa_factoid]
qa	what is fourteen divided by two	[IN:qa_maths]
qa	what does diverse mean	[IN:qa_definition]
qa	what is the highest mountain range in the us	[IN:qa_factoid]
qa	convert dollars to euros	[IN:qa_currency]
qa	i need to figure out this percentage	[IN:qa_maths]
qa	how did charlize theron learn how to speak english	[IN:qa_factoid]
qa	how much euros per u. s. d. today	[IN:qa_currency]
qa	show rihanas bio	[IN:qa_factoid]
qa	how many dollars is twelve pesos	[IN:qa_currency]
qa	w	[IN:qa_definition]
qa	describe what a crop circle is	[IN:qa_definition]
qa	what is the exchange rate between u. s. d. and inr	[IN:qa_currency]
qa	how high is pikes peak	[IN:qa_factoid]
qa	find the sum of thirteen and fourteen	[IN:qa_maths]
qa	describe texture	[IN:qa_definition]
qa	how old are cristiano ronaldo	[IN:qa_factoid]
qa	which continent has highest growth of cotton and what is average production	[IN:qa_factoid]
qa	perpetual meaning	[IN:qa_definition]
qa	what would be the exchange rate of currency in japan	[IN:qa_currency]
qa	ten percentages of hundred	[IN:qa_maths]
qa	where was marlon brando born	[IN:qa_factoid]
qa	what is the distance between new york and berlin	[IN:qa_factoid]
qa	if a pencil cost four dollars and a book ten dollars cost how much i should pay if i buy two pencil and three book	[IN:qa_maths]
qa	find the meaning of promise	[IN:qa_definition]
qa	find exchange rate for u. s. d. to euro	[IN:qa_currency]
qa	tell me about barack obama	[IN:qa_factoid]
qa	how old is trump	[IN:qa_factoid]
qa	how old is bruce willis	[IN:qa_factoid]
qa	where was steve jobs born	[IN:qa_factoid]
qa	what is kevin spacey doing	[IN:qa_factoid]
qa	can you really see russia from alaska	[IN:qa_factoid]
qa	two by two is	[IN:qa_maths]
qa	what is the definition of a probiotic	[IN:qa_definition]
qa	where was bill clinton born	[IN:qa_factoid]
qa	how many english pounds can i get for five canadian dollars	[IN:qa_currency]
qa	may i have a list of five star hotels in paris	[IN:qa_factoid]
qa	how many inches make one feet	[IN:qa_maths]
qa	what year did george clooney start acting	[IN:qa_factoid]
qa	describe what a poltergeist is	[IN:qa_definition]
qa	give me the stock price of intel	[IN:qa_stock]
qa	what did the s n. p close out at	[IN:qa_stock]
qa	i need some details about bruce lee please assist	[IN:qa_factoid]
qa	in this country what is the exchange rate	[IN:qa_currency]
qa	how large is alaska	[IN:qa_factoid]
qa	what is population per mile in asia	[IN:qa_factoid]
qa	where is laos located	[IN:qa_factoid]
qa	what is the yen us dollar exchange rate	[IN:qa_currency]
qa	find twitter handle of tom cruise	[IN:qa_factoid]
qa	how far does my dollar go in japan	[IN:qa_factoid]
qa	how many rupies are in a dollar	[IN:qa_currency]
qa	where is johncena from	[IN:qa_factoid]
qa	iphone seven description	[IN:qa_definition]
qa	what is a monitor	[IN:qa_definition]
qa	tallest building	[IN:qa_factoid]
qa	hey what is the definition of passive	[IN:qa_definition]
qa	convert currency calculator	[IN:qa_currency]
qa	open stock price for name	[IN:qa_stock]
qa	what is five divided by one	[IN:qa_maths]
qa	where does the nile end	[IN:qa_factoid]
qa	Explain object	[IN:qa_definition]
qa	are the falklands in south america	[IN:qa_factoid]
qa	what is a shoal	[IN:qa_definition]
qa	what is a cell tower	[IN:qa_definition]
qa	what makes that country the coldest	[IN:qa_factoid]
qa	what country was einstein from	[IN:qa_factoid]
qa	compare usa and other countries	[IN:qa_factoid]
qa	stock price for sprint	[IN:qa_stock]
qa	what is the definition for the word pontificate	[IN:qa_definition]
qa	what is the euro to dollar exchange rate	[IN:qa_currency]
qa	what is a canadian dollar worth in the us	[IN:qa_currency]
qa	stock price for gmb	[IN:qa_stock]
qa	u. s. d. to g. b. p.	[IN:qa_currency]
qa	show me the stock prices of walmart	[IN:qa_stock]
qa	what is the answer to life	[IN:qa_factoid]
qa	tell me summary forecast microsoft stock forecast to thirty days ahead	[IN:qa_stock]
qa	is brad pitt married	[IN:qa_factoid]
qa	what is the distance from my current location to downtown toronto	[IN:qa_factoid]
qa	what are the features of the table	[IN:qa_factoid]
qa	what are the stock prices	[IN:qa_stock]
qa	how old is jennifer garner	[IN:qa_factoid]
qa	describe the current state of politics	[IN:qa_factoid]
qa	what is the geographic area of sudan	[IN:qa_factoid]
qa	google stock symbol	[IN:qa_stock]
qa	find the residential address of tom hanks	[IN:qa_factoid]
qa	how would i use formidable in a sentence	[IN:qa_definition]
qa	do you know the definition of school	[IN:qa_definition]
qa	whats two hundred divided by five	[IN:qa_maths]
qa	open calculator	[IN:qa_maths]
qa	where is the nearest river	[IN:qa_factoid]
qa	convert czk to euro	[IN:qa_currency]
qa	find me the exchange rate between dollars and bitcoin	[IN:qa_currency]
qa	answer for three times four	[IN:qa_maths]
qa	find a definition	[IN:qa_definition]
qa	how many philippine pesos to a dollar	[IN:qa_currency]
qa	tell me the simple interest of seven with interest in two year	[IN:qa_maths]
qa	has my stock increased in value	[IN:qa_stock]
qa	show conversion rate of u. s. d. and inr	[IN:qa_currency]
qa	what's the pound to dollar exchange rate	[IN:qa_currency]
qa	what does rumplestiltskin mean	[IN:qa_definition]
qa	what color are chairs	[IN:qa_factoid]
qa	what is a fjord	[IN:qa_factoid]
qa	what is the population of the world	[IN:qa_factoid]
qa	could you explain the meaning of exorbitant for me please	[IN:qa_definition]
qa	show me the demographic growth rate of switzerland in the last ten years	[IN:qa_factoid]
qa	keep me updated on stock market prices	[IN:qa_stock]
qa	what does a soccer ball look like	[IN:qa_definition]
qa	define the word novel	[IN:qa_definition]
qa	what was the first movie of morgan freeman	[IN:qa_factoid]
qa	how old is clint eastwood	[IN:qa_factoid]
qa	what is the total number of oceans in the world	[IN:qa_factoid]
qa	what movies has clancy brown played in	[IN:qa_factoid]
qa	did apple stocks go up or down	[IN:qa_stock]
qa	how much russian currency can i get for one american dollar	[IN:qa_currency]
qa	three times two equals six	[IN:qa_maths]
qa	what is the answer to dollars minus dollars	[IN:qa_maths]
qa	fill me in on stock symbol	[IN:qa_stock]
qa	what defines a triangle	[IN:qa_definition]
qa	where is mcmennamin's	[IN:qa_factoid]
qa	how many countries are north of alaska	[IN:qa_factoid]
qa	who was the thirty two president	[IN:qa_factoid]
qa	what is the current exchange rate from u. s. d. to rupies	[IN:qa_currency]
qa	how many euros is one dollar	[IN:qa_currency]
qa	what is the us dollar to euro exchange rate	[IN:qa_currency]
qa	200 u. s. d. is equal to what in yen	[IN:qa_currency]
qa	describe item xy	[IN:qa_definition]
qa	i need a description of wool	[IN:qa_definition]
qa	currency exchange	[IN:qa_currency]
qa	tell me how old is ryan seacrest	[IN:qa_factoid]
qa	what year did michael jackson die	[IN:qa_factoid]
qa	how tall is lebron james	[IN:qa_factoid]
qa	what is twenty percent of one hundred and twenty	[IN:qa_maths]
qa	what is a trebuchet	[IN:qa_definition]
qa	how much is one u. s. d. in inr	[IN:qa_currency]
qa	is elizabeth taylor still alive	[IN:qa_factoid]
qa	where is montana	[IN:qa_factoid]
qa	where is yosemite park	[IN:qa_factoid]
qa	please define word	[IN:qa_definition]
qa	what is the hottest temperature of alaska in june	[IN:qa_factoid]
qa	what is the exchange rate between us and france	[IN:qa_currency]
qa	how tall are the rockies	[IN:qa_factoid]
qa	how far above sea level is denver	[IN:qa_factoid]
qa	help microphone	[IN:qa_definition]
qa	define x	[IN:qa_definition]
qa	what is the price of google today	[IN:qa_stock]
qa	give me the definition of school	[IN:qa_definition]
qa	is black sea real	[IN:qa_factoid]
qa	tell me about price of stock for innova	[IN:qa_stock]
qa	what is ten times ten	[IN:qa_maths]
qa	how far is us from india	[IN:qa_factoid]
qa	please describe the new harley davidson street bike	[IN:qa_definition]
qa	how much money is a thousand us dollars worth in china	[IN:qa_currency]
qa	i would like my to tell me the trend on foreign exchange rates	[IN:qa_currency]
qa	whats the exchange rates between usa and china	[IN:qa_currency]
qa	how much is us dollar against rupee	[IN:qa_currency]
qa	tell me the current dollar ratio for the us and canada	[IN:qa_currency]
qa	kya tum mere math ko solve karne me help karoge	[IN:qa_maths]
qa	where is los angeles	[IN:qa_factoid]
qa	which was longest buildings in the world	[IN:qa_factoid]
qa	is chase doing good	[IN:qa_stock]
qa	tell me about narendra modi	[IN:qa_factoid]
qa	what does lady gaga like to eat	[IN:qa_factoid]
qa	when did the statue of liberty made	[IN:qa_factoid]
qa	google i. b. m. stock prices	[IN:qa_stock]
qa	how many oceans are there in the world	[IN:qa_factoid]
qa	what are the measurements of a queen mattress	[IN:qa_factoid]
qa	can you tell me how many stomachs a cow has	[IN:qa_factoid]
qa	what high school did halley barry go to	[IN:qa_factoid]
qa	in which field does that person excel in	[IN:qa_factoid]
qa	currency exchange rates	[IN:qa_currency]
qa	what is a x	[IN:qa_definition]
qa	how old was madonna when her first hit came out	[IN:qa_factoid]
qa	help me to understand the meaning of this life	[IN:qa_factoid]
qa	what is the square root of one hundred and forty eight thousand five hundred and eighty seven	[IN:qa_maths]
qa	is one divisible by three	[IN:qa_maths]
qa	open internet	[IN:qa_factoid]
qa	use this word in a sentence	[IN:qa_definition]
qa	how many dollars can i get for one yen	[IN:qa_currency]
qa	give me the current trend on the stocks for facebook and mcdonalds	[IN:qa_stock]
qa	who is celebrity	[IN:qa_factoid]
qa	what is the longest river in spain	[IN:qa_factoid]
qa	meaning	[IN:qa_definition]
qa	definition and use in sentence the word absolute	[IN:qa_definition]
qa	can i get the definition to ambulance	[IN:qa_definition]
qa	how much does jennifer aniston make	[IN:qa_factoid]
qa	how did michael jackson die	[IN:qa_factoid]
qa	what is the coldest state in the us	[IN:qa_factoid]
qa	is ll cool j still rapping	[IN:qa_factoid]
qa	search google shopping for the best price on a monoprice mxblue mechanical keyboard	[IN:qa_factoid]
qa	what is the value of apple	[IN:qa_stock]
qa	what is current exchange rate of inr to u. s. d.	[IN:qa_currency]
qa	what's the exchange rate between czk and euro	[IN:qa_currency]
qa	what is the capital of jordan	[IN:qa_factoid]
qa	what's the highest mountain in italy	[IN:qa_factoid]
qa	define philosophy	[IN:qa_definition]
qa	what is the current stock price for amazon	[IN:qa_stock]
qa	exchange u. s. d. to g. b. p.	[IN:qa_currency]
qa	is the drought in california over	[IN:qa_factoid]
qa	how many euros for one u. s. d.	[IN:qa_currency]
qa	explain me about rock	[IN:qa_definition]
qa	tell me the stock rate of hyundai	[IN:qa_stock]
qa	where do cows come from	[IN:qa_factoid]
qa	ivf ivr	[IN:qa_definition]
qa	what is the netflix stock price	[IN:qa_stock]
qa	how many cities are on international borders	[IN:qa_factoid]
qa	actually what is the life style of sahara desert	[IN:qa_factoid]
qa	who is the prime minister of india	[IN:qa_factoid]
qa	tell me what the product of eighteen and thirty one is	[IN:qa_maths]
qa	which part of the country has tropical forest	[IN:qa_factoid]
qa	how high is the s n. p	[IN:qa_stock]
qa	can you give me the details of indian embassy	[IN:qa_factoid]
qa	how do you define problematic	[IN:qa_definition]
qa	definition of arrow please	[IN:qa_definition]
qa	tell me the story of ramanujan and his mathematical journey	[IN:qa_factoid]
qa	solution for eighty one divided by nine	[IN:qa_maths]
qa	how do i get the answer to two plus two	[IN:qa_maths]
qa	calculate a close integral of exponential function from zero to five	[IN:qa_factoid]
qa	how old is Dolly parton	[IN:qa_factoid]
qa	google the word	[IN:qa_definition]
qa	usning calc	[IN:qa_maths]
qa	when's mark lanegan's next album out	[IN:qa_factoid]
qa	convert ten inches to centimeters	[IN:qa_maths]
qa	give me the description about watch	[IN:qa_definition]
qa	how many three are available in twenty seven	[IN:qa_maths]
qa	what is the price of euro to u. s. d.	[IN:qa_currency]
qa	by definition what does the word absolute mean	[IN:qa_definition]
qa	what's thirteen plus fourteen	[IN:qa_maths]
qa	what is julia roberts natural hair color	[IN:qa_factoid]
qa	age of brad pitt	[IN:qa_factoid]
qa	does pink have a new baby	[IN:qa_factoid]
qa	how many beatles are still alive	[IN:qa_factoid]
qa	i need the exchange rate for the us dollar and the euro	[IN:qa_currency]
qa	notify me when g. b. p. to u. s. d. rate as i expected	[IN:qa_currency]
qa	describe how a pump works	[IN:qa_definition]
qa	stock price	[IN:qa_stock]
qa	how many people live in takjistan	[IN:qa_factoid]
qa	who won the last five ncaa men's basketball tournament	[IN:qa_factoid]
qa	can you list off the top ten singles this week	[IN:qa_factoid]
qa	explain what a contact lense is	[IN:qa_definition]
qa	how much indian rupees per u. s. d. today	[IN:qa_currency]
qa	find a description about a samsung tv	[IN:qa_definition]
qa	describe rock sand	[IN:qa_definition]
qa	what does pda mean	[IN:qa_definition]
qa	what is ben birthday	[IN:qa_factoid]
qa	who is the current president of united states	[IN:qa_factoid]
qa	how far in steps is home from here	[IN:qa_factoid]
qa	how old is cher	[IN:qa_factoid]
qa	what does one u. s. d. equal in aus	[IN:qa_currency]
qa	describe a romantic love	[IN:qa_definition]
qa	i need to know about the height of mount everest	[IN:qa_factoid]
qa	how deep is the pacific ocean	[IN:qa_factoid]
qa	name the capital of nigeria	[IN:qa_factoid]
qa	please give height of lindsey lohan	[IN:qa_factoid]
qa	what is a googleplex	[IN:qa_definition]
qa	is the stocks which i have invested are increasing	[IN:qa_stock]
qa	what is the going rate for wells fargo stock	[IN:qa_stock]
qa	the description of angel	[IN:qa_definition]
qa	how old is tom cruise	[IN:qa_factoid]
