domain	utterance	intents
transport	i would like to know the route the train will go to get to miami	[IN:transport_query]
transport	when indianapolis express will reach indiana	[IN:transport_query]
transport	book my nearest available taxi	[IN:transport_taxi]
transport	show me where i can find a train	[IN:transport_query]
transport	i'd like a listing of all train ticket prices for this location please	[IN:transport_query]
transport	is there any traffic on my way to work	[IN:transport_traffic]
transport	find a taxi to go home	[IN:transport_taxi]
transport	find me a train ticket for the next trip to washington dc	[IN:transport_query]
transport	book me a train ticket in any train to bombay for tomorrow	[IN:transport_ticket]
transport	train to athens how to	[IN:transport_query]
transport	bring me ticket of train to city leeds	[IN:transport_ticket]
transport	how far of a drive is it from lexington kentucky to washington dc	[IN:transport_query]
transport	how to go the nearest mall as soon as possible	[IN:transport_query]
transport	make a taxi booking in uber	[IN:transport_taxi]
transport	can you book me a train ticket to bombay for tomorrow in any train	[IN:transport_ticket]
transport	train tickets for two people from delhi to mumbai	[IN:transport_ticket]
transport	latest news on traffic at my current location	[IN:transport_traffic]
transport	what are the train times to travel from new york city to poughkeepsie	[IN:transport_query]
transport	how much time is a train to there	[IN:transport_query]
transport	how is the traffic situation in houston street	[IN:transport_traffic]
transport	look for a taxi to go home	[IN:transport_taxi]
transport	get me train times to location from station	[IN:transport_query]
transport	find me a train ticket to boston	[IN:transport_ticket]
transport	schedule me a taxi for after my thursday meeting	[IN:transport_taxi]
transport	is the road a free way or a toll road	[IN:transport_traffic]
transport	search earliest trains to brooklyn ny weekends and holidays	[IN:transport_query]
transport	book a taxi to the airport	[IN:transport_taxi]
transport	please reserve an uber right now	[IN:transport_taxi]
transport	get me the cheapest train ticket that will get me from miami to orlando and back	[IN:transport_ticket]
transport	reserve train tickets	[IN:transport_ticket]
transport	book a train for me	[IN:transport_ticket]
transport	in whole india traffic level is very high	[IN:transport_traffic]
transport	i need directions to meijer gardens	[IN:transport_query]
transport	call a taxi for me to where i am currently located	[IN:transport_taxi]
transport	is there heavy traffic on the I fifteen in las vegas right now	[IN:transport_traffic]
transport	where is the closest mexican restaurant	[IN:transport_query]
transport	book a train ticket for an eight am ride to charleston west virginia	[IN:transport_ticket]
transport	call a cab	[IN:transport_taxi]
transport	book a taxi for tomorrow morning	[IN:transport_taxi]
transport	find a taxi to book	[IN:transport_taxi]
transport	book my chair class ac train ticket from manhattan to new york	[IN:transport_ticket]
transport	what is my eta to the office if i leave in thirty minutes	[IN:transport_traffic]
transport	what time does the train arrive at edinburgh	[IN:transport_query]
transport	is there a five pm train on wednesday to rockville	[IN:transport_query]
transport	i want a train ticket to edinburgh	[IN:transport_ticket]
transport	when is the next train to philadelphia	[IN:transport_query]
transport	book a train ticket to	[IN:transport_ticket]
transport	i need to get to bristol Friday night can you book me a ticket please	[IN:transport_ticket]
transport	get me an amtrak ticket to boston for next thursday the later the better	[IN:transport_query]
transport	set up a train ticket for next week Friday	[IN:transport_ticket]
transport	book my train ticket to new york	[IN:transport_ticket]
transport	are there any available train tickets to reserve	[IN:transport_query]
transport	i need to book a train ticket to la	[IN:transport_ticket]
transport	how do i get to the mall	[IN:transport_query]
transport	help me find place	[IN:transport_query]
transport	are there any traffic restrictions due to the president's visit	[IN:transport_traffic]
transport	tell me if i should use the train or bus to get across town today	[IN:transport_query]
transport	i would like to know the traffic condition	[IN:transport_traffic]
transport	are there any delays in traffic today	[IN:transport_traffic]
transport	when i should leave to office	[IN:transport_query]
transport	hail taxi	[IN:transport_taxi]
transport	give me current information about traffic at central park road	[IN:transport_traffic]
transport	please check the traffic to the home	[IN:transport_traffic]
transport	book a ticket for me on a train to get to boston tomorrow what is available	[IN:transport_ticket]
transport	when is the last train from phoenix	[IN:transport_query]
transport	how to get somewhere	[IN:transport_query]
transport	how is the traffic right now	[IN:transport_traffic]
transport	what are the train times to london bridge	[IN:transport_query]
transport	search for a train ticket to newcastle	[IN:transport_ticket]
transport	please go to amtrak dot com to purchase tickets	[IN:transport_ticket]
transport	how do i get to the grocery store	[IN:transport_query]
transport	few traffic roads	[IN:transport_traffic]
transport	get me to the nearest train station	[IN:transport_query]
transport	how's are the roads looking right now	[IN:transport_traffic]
transport	best ticket price air plane to chester on the twenty first	[IN:transport_ticket]
transport	how is the traffic in san francisco over the bay bridge	[IN:transport_traffic]
transport	book an uber from my location to the theatre	[IN:transport_taxi]
transport	book a taxi	[IN:transport_taxi]
transport	how do i get from my house to the target along I forty	[IN:transport_query]
transport	book for me a train ticket to new york	[IN:transport_ticket]
transport	train ticket please	[IN:transport_ticket]
transport	cheapest flights to kansas city from dallas	[IN:transport_ticket]
transport	give me a current traffic report	[IN:transport_traffic]
transport	is there any train plying from pune to mumbai tonight	[IN:transport_query]
transport	how is the traffic near me	[IN:transport_traffic]
transport	how long to get downtown	[IN:transport_query]
transport	book for me an uber taxi to carmen drive	[IN:transport_taxi]
transport	when does the last train to clarksville leave	[IN:transport_query]
transport	is there a traffic jam on my route	[IN:transport_traffic]
transport	in jaipur traffic level is high	[IN:transport_traffic]
transport	next train to orlando	[IN:transport_query]
transport	help me buy a train ticket to denver for next tuesday morning	[IN:transport_ticket]
transport	how long does it take for the train to get to orlando	[IN:transport_query]
transport	when are the next three trains to boise	[IN:transport_query]
transport	what time do the trains depart to atlanta	[IN:transport_query]
transport	what's the directions to the nearest pizza hut	[IN:transport_query]
transport	would like to know the time of train four	[IN:transport_query]
transport	how can i go to rome by train on Wednesday next week	[IN:transport_query]
transport	read the ticket for tesla	[IN:transport_ticket]
transport	in jaisalmer traffic level is less	[IN:transport_traffic]
transport	traffic congestion issues	[IN:transport_traffic]
transport	what time does the train to place leave	[IN:transport_query]
transport	please book a train ticket from london to manchester	[IN:transport_ticket]
transport	book train ticket to new york	[IN:transport_ticket]
transport	how bad is traffic this morning	[IN:transport_traffic]
transport	tell me all the distance locations and times	[IN:transport_query]
transport	order a train ticket to los angeles now	[IN:transport_ticket]
transport	i need directions to madison st	[IN:transport_query]
transport	i need to book a train for tomorrow to go to new york	[IN:transport_ticket]
transport	uber please	[IN:transport_taxi]
transport	find me train tickets	[IN:transport_ticket]
transport	how much is two train tickets	[IN:transport_query]
transport	get me a train ticket to chicago today	[IN:transport_ticket]
transport	find ny train time	[IN:transport_query]
transport	give me train times for tomorrow to chicago	[IN:transport_query]
transport	can you book train ticket from mumbai to sangli for tomorrow morning	[IN:transport_ticket]
transport	schedule a journey to las vegas by train	[IN:transport_ticket]
transport	book an uber to los angeles cinemas in one hour	[IN:transport_taxi]
transport	how much are train tickets to vegas	[IN:transport_query]
transport	what is traffic to work now	[IN:transport_traffic]
transport	is there any traffic	[IN:transport_traffic]
transport	what is the traffic like this morning	[IN:transport_traffic]
transport	are there any detours that i need to know about	[IN:transport_traffic]
transport	buy a train ticket from lakeland florida to new york	[IN:transport_ticket]
transport	book me golden taxi for today at five pm	[IN:transport_taxi]
transport	i need a taxi at eight tomorrow morning to take me to work	[IN:transport_taxi]
transport	book me a taxi for one pm	[IN:transport_taxi]
transport	show map	[IN:transport_query]
transport	transportation ticket booking train	[IN:transport_ticket]
transport	where is the public library	[IN:transport_query]
transport	in delhi traffic level is more	[IN:transport_traffic]
transport	what's the traffic this morning	[IN:transport_traffic]
transport	request a driver for uber in five minutes	[IN:transport_taxi]
transport	confirm a railway reservation ticket to california	[IN:transport_ticket]
transport	call a taxi	[IN:transport_taxi]
transport	visit metronorth dot com to help me purchase train tickets	[IN:transport_query]
transport	when does the next train leave for atlanta	[IN:transport_query]
transport	what is the estimated travel time for the train ride to orlando	[IN:transport_query]
transport	call me a taxi to the airport at five am	[IN:transport_taxi]
transport	help me find transportation to the mall of america	[IN:transport_taxi]
transport	book train ticket to ny	[IN:transport_ticket]
transport	book me an uber ride to go home	[IN:transport_taxi]
transport	running train status to vienna	[IN:transport_query]
transport	what about the new york city traffic	[IN:transport_traffic]
transport	what is the traffic like	[IN:transport_traffic]
transport	show me the current traffic nearby me	[IN:transport_traffic]
transport	book a taxi to airport for me in the evening	[IN:transport_taxi]
transport	what is the fastest route to my grandmother's house	[IN:transport_query]
transport	what is the next metro to dc	[IN:transport_query]
transport	how far is orlando from my house	[IN:transport_query]
transport	give me the train time	[IN:transport_query]
transport	please book a taxi in uber for me to go to the airport today	[IN:transport_taxi]
transport	when is the best time to travel to canada what airport to use	[IN:transport_query]
transport	what is the train schedule to denver	[IN:transport_query]
transport	how long is it from dalls to san antonio by train	[IN:transport_query]
transport	can you book me a taxi	[IN:transport_taxi]
transport	train schedule to perth	[IN:transport_query]
transport	find a ride to the bar	[IN:transport_taxi]
transport	get me an uber	[IN:transport_taxi]
transport	call an uber for me	[IN:transport_taxi]
transport	i need to get to location call a cab	[IN:transport_taxi]
transport	can you tell me the time of train which go to krishnarajpuram from bangalore	[IN:transport_query]
transport	i need to book rajdhani train ticket from mumbai to ahmedabad	[IN:transport_ticket]
transport	time n. date	[IN:transport_ticket]
transport	tell me the direction to miami from chicago	[IN:transport_query]
transport	can i get a taxi to come to my house in an hour	[IN:transport_taxi]
transport	book a train ticket with a berth seat to lucknow for next week	[IN:transport_ticket]
transport	directions to nearest apple store	[IN:transport_query]
transport	request a taxi from udrive service	[IN:transport_taxi]
transport	check in a taxi for booking	[IN:transport_taxi]
transport	when does the train leave penn station	[IN:transport_query]
transport	let me know about current traffic in carmen drive	[IN:transport_traffic]
transport	give me directions for the place	[IN:transport_query]
transport	can you please book train tickets for two for this friday	[IN:transport_ticket]
transport	what is the commute time to the theater	[IN:transport_query]
transport	how far away is the nearest rest stop	[IN:transport_query]
transport	are there any accidents on my way to work	[IN:transport_traffic]
transport	rccg ikoyi lagos distance by train will take how long and which direction	[IN:transport_query]
transport	when is the next train to glasgow from aberdeen	[IN:transport_query]
transport	i need a train ticket for today to chicago	[IN:transport_ticket]
transport	can you please let me know the next four scheduled trains to chicago	[IN:transport_query]
transport	what's traffic look like over the golden gate bridge	[IN:transport_traffic]
transport	list all train times to ny	[IN:transport_query]
transport	what is the fastest way to get to starbucks	[IN:transport_query]
transport	what time does the train arrive in sacremento	[IN:transport_query]
transport	book uber for tonight at seven pm	[IN:transport_taxi]
transport	train times place	[IN:transport_query]
transport	how do i get to old street	[IN:transport_query]
transport	tell me the traffic condition from here to home	[IN:transport_traffic]
transport	i want the cheapest train ticket to new york	[IN:transport_ticket]
transport	is there any construction on route sixty six	[IN:transport_traffic]
transport	take me to layfayette st and canal	[IN:transport_query]
transport	book a ticket for the ethan allen express to vermont	[IN:transport_ticket]
transport	just let me know about current traffic in carmen drive	[IN:transport_traffic]
transport	book a taxi for pickup at my current location in one hour's time	[IN:transport_taxi]
transport	take me to mc donalds	[IN:transport_query]
transport	call taxi	[IN:transport_taxi]
transport	get me the number for local taxi service	[IN:transport_taxi]
transport	give me a traffic update	[IN:transport_traffic]
transport	what time does the train depart from downtown los angeles to santa barbara	[IN:transport_query]
transport	i need a ride home	[IN:transport_taxi]
transport	call a car for me	[IN:transport_taxi]
transport	need a taxi tomorrow at eight in the morning	[IN:transport_taxi]
transport	register an event or a ticket	[IN:transport_ticket]
transport	can you reserve a ticket to grand rapids by train	[IN:transport_query]
transport	show traffic in ohio	[IN:transport_traffic]
transport	can i get the directions to the nearest bar	[IN:transport_query]
transport	check time of kalka train from jodhpur station on monday	[IN:transport_query]
transport	book ticket to depart in the morning	[IN:transport_ticket]
transport	look for train tickets to edinburgh tomorrow	[IN:transport_ticket]
transport	book me a taxi to the mall of america please	[IN:transport_taxi]
transport	i need to book a taxi	[IN:transport_taxi]
transport	how is the traffic on harvard	[IN:transport_traffic]
transport	i want to know the timings of trains going to delhi	[IN:transport_ticket]
transport	how is the traffic at the moment	[IN:transport_traffic]
transport	how much is a train ticket to chicago	[IN:transport_query]
transport	i need to buy a train ticket	[IN:transport_ticket]
transport	directions	[IN:transport_query]
transport	i need a taxi to pick me up at the house and take me downtown	[IN:transport_taxi]
transport	how is the traffic on third street	[IN:transport_traffic]
transport	find an uber driver available for tonight after ten pm	[IN:transport_taxi]
transport	lead the way to the place	[IN:transport_query]
transport	i am in need of a taxi right now	[IN:transport_taxi]
transport	give me the update on traffic at new york	[IN:transport_traffic]
transport	could you find a train back home at around seven pm	[IN:transport_query]
transport	what time does the train run in beaumont tx	[IN:transport_query]
transport	get a me a train ticket to milwaukee from chicago on sunday morning	[IN:transport_ticket]
transport	show me the shortest route towards nearest train station	[IN:transport_query]
transport	book an uber for one hour from now	[IN:transport_taxi]
transport	when is the next train to center city philadelphia	[IN:transport_query]
transport	book me a train ticket	[IN:transport_ticket]
transport	how do i get to bloomingdale's from my place	[IN:transport_query]
transport	i would have avoided the traffic if i went early	[IN:transport_traffic]
transport	how is the traffic on the i fifteen in las vegas today	[IN:transport_traffic]
transport	book a train ticket for friday april fourteenth for boston	[IN:transport_ticket]
transport	coach and fare	[IN:transport_ticket]
transport	are the streets congested right now	[IN:transport_traffic]
transport	find out the the train arrival time and book me	[IN:transport_ticket]
transport	when does the train leave for chicago from ann arbor	[IN:transport_query]
transport	train times for tomorrow	[IN:transport_query]
transport	get me a taxi to the airport right now	[IN:transport_taxi]
transport	how do i book a train ticket online	[IN:transport_query]
transport	please send a taxi to my house	[IN:transport_taxi]
transport	get route for los angles from here	[IN:transport_query]
transport	do you have a traffic update	[IN:transport_traffic]
transport	how can i go to the place	[IN:transport_query]
transport	what is the cost of a train ticket to denver	[IN:transport_query]
transport	the five pm train on wednesday to rockville is it on time	[IN:transport_query]
transport	accident or normal traffic	[IN:transport_traffic]
transport	are there any trips to location a provided by the train	[IN:transport_query]
transport	mcdo direction	[IN:transport_query]
transport	directions to disney world	[IN:transport_query]
transport	when does the last train from work leave	[IN:transport_query]
transport	show me train tickets	[IN:transport_ticket]
transport	find the shortest distance for the location needed	[IN:transport_query]
transport	how much traffic is there right now in bowery street	[IN:transport_traffic]
transport	qwetqwtqwtwqt	[IN:transport_traffic]
transport	are there train tickets available between seattle and new york city	[IN:transport_query]
transport	is it possible for you to get a train ticket for me	[IN:transport_query]
transport	get me directions to meijer	[IN:transport_query]
transport	how is the traffic in florida	[IN:transport_traffic]
transport	tell me the quickest route to joe's place	[IN:transport_query]
transport	what are the traffic conditions currently	[IN:transport_traffic]
transport	usa	[IN:transport_query]
transport	book ola for airport today evening	[IN:transport_taxi]
transport	i want a train ticket from boston to new york	[IN:transport_ticket]
transport	book uber from my home	[IN:transport_taxi]
transport	what are the train times between eight am and ten am at east chicago station going west on sunday	[IN:transport_query]
transport	you need to find an alternate route to my destination	[IN:transport_query]
transport	how is the traffic presently near central park road	[IN:transport_traffic]
transport	traffic alert	[IN:transport_traffic]
transport	flag me an uber for ten pm tonight	[IN:transport_taxi]
transport	what is the traffic like right now	[IN:transport_traffic]
transport	when is the next train to rome coming	[IN:transport_query]
transport	book me a plane ticket	[IN:transport_ticket]
transport	please access gps to direct me	[IN:transport_query]
transport	book a rajdhani train ticket from mumbai to ahmedabad	[IN:transport_ticket]
transport	what are the prices to get to chicago on a train book the cheapest one	[IN:transport_query]
transport	is there any stopped traffic on route eighty today	[IN:transport_traffic]
transport	give directions to pizza hut	[IN:transport_query]
transport	is traffic heavy	[IN:transport_traffic]
transport	how do i get from where i'm at to universal in orlando florida	[IN:transport_query]
transport	directions to place	[IN:transport_query]
transport	book a train ticket for me	[IN:transport_ticket]
transport	book a local cab	[IN:transport_taxi]
transport	are there any accidents on harvard	[IN:transport_traffic]
transport	directions please	[IN:transport_query]
transport	is traffic light	[IN:transport_traffic]
transport	show me today all train times of next two hours at jodhpur to pali	[IN:transport_query]
transport	book ola cab for now	[IN:transport_taxi]
transport	traffic please	[IN:transport_traffic]
transport	please give me directions to a park near me	[IN:transport_query]
transport	transit	[IN:transport_traffic]
transport	tell me the time of train vf	[IN:transport_query]
transport	how long until we get to chicago	[IN:transport_query]
transport	call a uber in thirty minutes	[IN:transport_taxi]
transport	book a train ticket for one one way for this tuesday at nine am	[IN:transport_ticket]
transport	are there any accidents on the four hundred and five	[IN:transport_traffic]
transport	what is the cheapest ticket available next week for a round trip three day trip to iceland	[IN:transport_query]
transport	manoeuvres	[IN:transport_query]
transport	book taxi to new york city	[IN:transport_taxi]
transport	i need to go to dundee at five am on sunday by train	[IN:transport_ticket]
transport	train times to glasgow	[IN:transport_query]
transport	find an uber that can get me to the airport now	[IN:transport_taxi]
transport	what does the traffic look like headed to la	[IN:transport_traffic]
transport	please check the train schedule for wednesday at five pm going to rockville	[IN:transport_query]
transport	can you reserve me a seat on the train to hartford next friday morning	[IN:transport_ticket]
transport	show me today all train times of next two hours at jodhpur to jaisalmer	[IN:transport_query]
transport	train times	[IN:transport_query]
transport	book an uber to pick me up now	[IN:transport_taxi]
transport	how's the traffic downtown	[IN:transport_traffic]
transport	find a train ticket to philadelphia	[IN:transport_ticket]
transport	what's the best way to sheffield	[IN:transport_query]
transport	what is the departure time for the next train leaving new york city	[IN:transport_query]
transport	road traffic	[IN:transport_traffic]
transport	call an uber now	[IN:transport_taxi]
transport	book a rental cab of uber	[IN:transport_taxi]
transport	check all cab companies and get a time booked for three pm	[IN:transport_taxi]
transport	what is the timing of bagmati express	[IN:transport_query]
transport	what time does virgin train arrive at manchester	[IN:transport_query]
transport	schedule taxi pickup for monday at noon	[IN:transport_taxi]
transport	what is level of traffic at washington	[IN:transport_traffic]
transport	please purchase a train ticket for this weekend	[IN:transport_ticket]
transport	when is the next septa train to philadelphia	[IN:transport_query]
transport	how long untill i get home	[IN:transport_traffic]
transport	book ticket for paris by train	[IN:transport_ticket]
transport	find me the earliest train ticket departing friday morning to miami	[IN:transport_ticket]
transport	need a taxi for my travel	[IN:transport_taxi]
transport	how slow is traffic on the five	[IN:transport_traffic]
transport	are there any train times for	[IN:transport_query]
transport	what does the traffic look like on my usual route to work	[IN:transport_traffic]
transport	how heavy is traffic on interstate twenty	[IN:transport_traffic]
transport	i need a ticket for a train ride to atlanta	[IN:transport_ticket]
transport	can you book me a train ticket to boston for next tuesday	[IN:transport_ticket]
transport	book taxi for now	[IN:transport_taxi]
transport	will the train be late today in new york	[IN:transport_query]
transport	get me a ride on the commuter train from nj to ny	[IN:transport_ticket]
transport	what time does the train leave penn station	[IN:transport_query]
transport	which time train dep	[IN:transport_query]
transport	current traffic conditions	[IN:transport_traffic]
transport	is there is a high traffic	[IN:transport_traffic]
transport	book an uber to the nearest mall in the next half hour	[IN:transport_taxi]
transport	what time does the dart orange line leave for west plano	[IN:transport_query]
transport	how often does the train arrive and depart from penn station	[IN:transport_query]
transport	california	[IN:transport_query]
transport	next train to dc	[IN:transport_query]
transport	is there any traffic downtown right now	[IN:transport_traffic]
transport	what is the status quo for traffic right now	[IN:transport_traffic]
transport	please book a train ticket for me	[IN:transport_ticket]
transport	whats the traffic density in	[IN:transport_traffic]
transport	where can i book a train ticket to oregon	[IN:transport_query]
transport	book me on a train leaving penn station tomorrow travelling to any city more than two hundred miles away	[IN:transport_ticket]
transport	arrange a taxi	[IN:transport_taxi]
transport	could you please book a cab for me in uber from la to ny today	[IN:transport_taxi]
transport	system pull any traffic news for my commute	[IN:transport_traffic]
transport	book a ride from new york to orlando covering ten places to see	[IN:transport_ticket]
transport	set up a taxi for eleven am tomorrow	[IN:transport_taxi]
transport	how long to get to work	[IN:transport_traffic]
transport	can you get me a train ticket to nyc	[IN:transport_query]
transport	how long i can go to dundee	[IN:transport_query]
transport	what is the latest traffic report for miami	[IN:transport_traffic]
transport	what is traffic	[IN:transport_traffic]
transport	can i purchase a train ticket today	[IN:transport_query]
transport	call a taxi for me to arrive tonight at five	[IN:transport_taxi]
transport	can you find me a train ticket to go to las vegas	[IN:transport_query]
transport	book me a train ticket to atlanta please	[IN:transport_ticket]
transport	can you see if there any trains going to	[IN:transport_query]
transport	when does the train from kansas city to iowa leave	[IN:transport_query]
transport	check time of ten thousand eight hundred and eighty seven train from luni station on tuesday	[IN:transport_query]
transport	what's the traffic on eighty today	[IN:transport_traffic]
transport	how do i get to church	[IN:transport_query]
transport	is traffic to work clear	[IN:transport_traffic]
transport	give me train times from station to location	[IN:transport_query]
transport	search for trains leaving tonight for london	[IN:transport_query]
transport	what is traffic like right now	[IN:transport_traffic]
transport	book a train ticket on the five hundred and two in fifteen minutes	[IN:transport_ticket]
transport	please book train ticket from mumbai to sangli for tomorrow morning	[IN:transport_ticket]
transport	what time will i arrive in austin tx	[IN:transport_query]
transport	what is the traffic now	[IN:transport_traffic]
transport	which place has more traffic	[IN:transport_traffic]
transport	place of train times	[IN:transport_query]
transport	how bad is the traffic near the airport	[IN:transport_traffic]
transport	when is the next train leaving for austin	[IN:transport_query]
transport	what's the closest taxi to me	[IN:transport_taxi]
transport	i need a plane ticket	[IN:transport_ticket]
transport	from where can i get a train ticket for athens	[IN:transport_query]
transport	how much for a train ticket	[IN:transport_query]
transport	how do i get to dunkin donut in atlantic city nj	[IN:transport_query]
transport	send a taxi to come pick me up from my location	[IN:transport_taxi]
transport	book a first class ticket in the next train to miami	[IN:transport_ticket]
transport	how long does it take to get there	[IN:transport_query]
transport	is traffic heavy on route eighty today	[IN:transport_traffic]
transport	assign an owner or person responsible to the ticket	[IN:transport_ticket]
transport	what are the train schedules to new york	[IN:transport_query]
transport	call a taxi to pick me up at work	[IN:transport_taxi]
transport	what time does the train departs lagos	[IN:transport_query]
transport	how do i get to the train station for a ticket	[IN:transport_query]
transport	what time does the train leave philadelphia	[IN:transport_query]
transport	i need you to book a train ticket that leaves at two pm	[IN:transport_ticket]
transport	Show me the directions for going to boston via seattle	[IN:transport_query]
transport	what are the train times for	[IN:transport_query]
transport	siri find train tickets	[IN:transport_query]
transport	please give me the road forecast for i95 sb	[IN:transport_traffic]
transport	book me a train ticket for saturday	[IN:transport_ticket]
transport	show me the train schedules to the metropolitan opera house	[IN:transport_query]
transport	road speed manoeuvres	[IN:transport_query]
