domain	utterance	intents
lists	name all lists	[IN:lists_query]
lists	i won't be getting an oil change for my car today	[IN:lists_remove]
lists	erase that item from my list	[IN:lists_remove]
lists	i need you to remove item s from my list	[IN:lists_remove]
lists	how many lists do i have in contacts	[IN:lists_query]
lists	remove a list no seven	[IN:lists_remove]
lists	delete the famous actors list	[IN:lists_remove]
lists	say the list	[IN:lists_query]
lists	delete everything on the menu	[IN:lists_remove]
lists	erase	[IN:lists_remove]
lists	add eggs to the list	[IN:lists_createoradd]
lists	can you tell me my weekly list	[IN:lists_query]
lists	add a new list	[IN:lists_createoradd]
lists	what are the jobs to be done today	[IN:lists_query]
lists	did you added milk to the shopping list	[IN:lists_query]
lists	add shopping to my to do list	[IN:lists_createoradd]
lists	hey can you delete the list of things i needed to get from the store	[IN:lists_remove]
lists	remove my grocery list	[IN:lists_remove]
lists	add every girl life by evelyn mayer to the must read list	[IN:lists_createoradd]
lists	clear list things to do this weekend	[IN:lists_remove]
lists	delete last item listed	[IN:lists_remove]
lists	please list my query	[IN:lists_query]
lists	what's on my list	[IN:lists_query]
lists	create a new list for school supplies	[IN:lists_createoradd]
lists	remove the last item	[IN:lists_remove]
lists	i want to remove apples from list	[IN:lists_remove]
lists	i would like to start a new list	[IN:lists_createoradd]
lists	put this on my list	[IN:lists_createoradd]
lists	what lists do i have that i haven't updated one way or another in the past week	[IN:lists_query]
lists	tell me what's on my list	[IN:lists_query]
lists	add milk to my shopping list	[IN:lists_createoradd]
lists	remove the excel file from the list	[IN:lists_remove]
lists	can you please add an item to my grocery list	[IN:lists_createoradd]
lists	remove the list of things to do	[IN:lists_remove]
lists	add mop to hardware store list	[IN:lists_createoradd]
lists	what to do lists do i have	[IN:lists_query]
lists	find apple on list and remove	[IN:lists_remove]
lists	remind me to order more soap	[IN:lists_createoradd]
lists	can you please create a list for me	[IN:lists_createoradd]
lists	delete the list item about the meeting	[IN:lists_remove]
lists	add broccoli to my grocery list	[IN:lists_createoradd]
lists	what's the next thing on my list of appointments	[IN:lists_query]
lists	get rid of this list	[IN:lists_remove]
lists	get rid of item on the list	[IN:lists_remove]
lists	erase item please from my list	[IN:lists_remove]
lists	take off this list	[IN:lists_remove]
lists	what is included in the tour's list	[IN:lists_query]
lists	provide what is there on the list	[IN:lists_query]
lists	get rid of bananas on the list	[IN:lists_remove]
lists	create a new list please	[IN:lists_createoradd]
lists	on my grocery list please add oranges	[IN:lists_createoradd]
lists	recite the schedules of the list	[IN:lists_query]
lists	add the item to the list	[IN:lists_createoradd]
lists	please tell me how can I remove the item	[IN:lists_remove]
lists	how many lists do i have	[IN:lists_query]
lists	take milk off my grocery list	[IN:lists_remove]
lists	add chives to my shopping list	[IN:lists_createoradd]
lists	please remove the name starts with a	[IN:lists_remove]
lists	add grocery to list	[IN:lists_createoradd]
lists	make a catalogue	[IN:lists_createoradd]
lists	do i have anything outstanding on any lists	[IN:lists_query]
lists	read me back whats on my shopping list	[IN:lists_query]
lists	remove the heading of the list	[IN:lists_remove]
lists	what are my lists	[IN:lists_query]
lists	don't ever play old list again	[IN:lists_remove]
lists	please update my grocery list with one gallon of two percent milk	[IN:lists_createoradd]
lists	could you create a new list for me	[IN:lists_createoradd]
lists	please create new list	[IN:lists_createoradd]
lists	delete the grocery list	[IN:lists_remove]
lists	delete sherlock holmes from library	[IN:lists_remove]
lists	i need new list to be created do it now	[IN:lists_createoradd]
lists	start new list	[IN:lists_createoradd]
lists	delete shopping from my list	[IN:lists_remove]
lists	belongs on this week's grocery list	[IN:lists_query]
lists	create a blank list	[IN:lists_createoradd]
lists	remove the milk from the shopping list	[IN:lists_remove]
lists	My health planning	[IN:lists_query]
lists	delete the following list	[IN:lists_remove]
lists	tell me what's on my holiday list	[IN:lists_query]
lists	hello bring up my lists	[IN:lists_query]
lists	delete out item	[IN:lists_remove]
lists	open grocery list and add milk	[IN:lists_createoradd]
lists	please tell me what lists i have made	[IN:lists_query]
lists	delete my list of appointments for tomorrow	[IN:lists_remove]
lists	begin a new list	[IN:lists_createoradd]
lists	save appointment to list	[IN:lists_createoradd]
lists	current	[IN:lists_createoradd]
lists	what is that on the list	[IN:lists_query]
lists	generate a new inventory	[IN:lists_createoradd]
lists	open the list	[IN:lists_query]
lists	remove a list of employees	[IN:lists_remove]
lists	create list	[IN:lists_createoradd]
lists	please read me my current lists	[IN:lists_query]
lists	create a list of monthly groceries to be bought	[IN:lists_createoradd]
lists	delete the list created yesterday	[IN:lists_remove]
lists	remove that	[IN:lists_remove]
lists	do i have anything on my to do list	[IN:lists_query]
lists	pull up the shopping list	[IN:lists_query]
lists	i want to remove the grocery list	[IN:lists_remove]
lists	what do i have to do next	[IN:lists_query]
lists	open grocery shopping list and remove bananas	[IN:lists_remove]
lists	bring up a new shopping list	[IN:lists_createoradd]
lists	put wash the car to my to do list	[IN:lists_createoradd]
lists	insert this item	[IN:lists_createoradd]
lists	reopen groceries and add milk	[IN:lists_createoradd]
lists	find list and remove apple	[IN:lists_remove]
lists	reset my locations list	[IN:lists_remove]
lists	what is on the list	[IN:lists_query]
lists	tell me what's on my shopping list	[IN:lists_query]
lists	take off item three	[IN:lists_remove]
lists	remove cart list	[IN:lists_remove]
lists	do i have an amazon list saved	[IN:lists_query]
lists	create vacation list	[IN:lists_createoradd]
lists	please add deodorant to my shopping list	[IN:lists_createoradd]
lists	open google keep	[IN:lists_query]
lists	tell me the list about	[IN:lists_query]
lists	what is on my list	[IN:lists_query]
lists	bring up the grocery list and add	[IN:lists_createoradd]
lists	please add milk to the grocery list	[IN:lists_createoradd]
lists	add sugar to my shopping list	[IN:lists_createoradd]
lists	scratch that one from the list	[IN:lists_remove]
lists	can you add cups to my grocery list	[IN:lists_createoradd]
lists	add wine to list	[IN:lists_createoradd]
lists	on my to dos remove mop kitchen	[IN:lists_remove]
lists	what are the contents on my list	[IN:lists_query]
lists	please remove a list	[IN:lists_remove]
lists	what to i have a my to do list	[IN:lists_query]
lists	put hamburger on my grocery list	[IN:lists_createoradd]
lists	remove playlist	[IN:lists_remove]
lists	throw away my to do list please	[IN:lists_remove]
lists	do i have anything on the list	[IN:lists_query]
lists	what on my play list	[IN:lists_query]
lists	read my grocery list	[IN:lists_query]
lists	remove that event from list	[IN:lists_remove]
lists	please remove apples from my grocery list	[IN:lists_remove]
lists	erase my old english songs list	[IN:lists_remove]
lists	what on my list to do today evening	[IN:lists_query]
lists	show me the contents of the list	[IN:lists_query]
lists	make a list	[IN:lists_createoradd]
lists	delete apples from my grocery list	[IN:lists_remove]
lists	add eggs to list	[IN:lists_createoradd]
lists	delete last entry	[IN:lists_remove]
lists	hey put carrots on that	[IN:lists_createoradd]
lists	bing up my list	[IN:lists_query]
lists	what lists are open	[IN:lists_query]
lists	open my list	[IN:lists_query]
lists	please delete the list gift ideas for my wife and play me some sad music	[IN:lists_remove]
lists	most viewed list	[IN:lists_query]
lists	remove the bank transaction list	[IN:lists_remove]
lists	remove that item from my list	[IN:lists_remove]
lists	remove grocery list	[IN:lists_remove]
lists	i need to set up a new list	[IN:lists_createoradd]
lists	my list please	[IN:lists_query]
lists	add car service to my list of things to do today	[IN:lists_createoradd]
lists	List all the lists on this device	[IN:lists_query]
lists	i don't want eggs	[IN:lists_remove]
lists	please provide the contents of the list	[IN:lists_query]
lists	what lists do you have on you right now	[IN:lists_query]
lists	read my lists to me	[IN:lists_query]
lists	make new list of recent workouts	[IN:lists_createoradd]
lists	trash the current list	[IN:lists_remove]
lists	start list	[IN:lists_createoradd]
lists	can you read the names of my lists of reminders	[IN:lists_query]
lists	please give me a list of all of my lists	[IN:lists_query]
lists	remove milk from my grocery list	[IN:lists_remove]
lists	remove that from my list	[IN:lists_remove]
lists	closest parks	[IN:lists_query]
lists	remove list start with a	[IN:lists_remove]
lists	refresh my list and tell me whats on it	[IN:lists_query]
lists	add detergent to the list of things i need to buy	[IN:lists_createoradd]
lists	create a list that is available	[IN:lists_createoradd]
lists	read available lists	[IN:lists_query]
lists	show my activity list	[IN:lists_query]
lists	add rice on the list	[IN:lists_createoradd]
lists	do i have coffee on the grocery list	[IN:lists_query]
lists	update my list with shoes	[IN:lists_createoradd]
lists	remove item three from the list	[IN:lists_remove]
lists	can you tell me what's on my list	[IN:lists_query]
lists	can you delete my shopping list	[IN:lists_remove]
lists	my new work schedule list	[IN:lists_createoradd]
lists	please remove my list of favorite albums	[IN:lists_remove]
lists	create a new list of grocery store	[IN:lists_createoradd]
lists	delete butterfly clips from my wish list	[IN:lists_remove]
lists	tell me my lists	[IN:lists_query]
lists	arrange the list in alphabetical order that are available	[IN:lists_query]
lists	can you tell me what list i have	[IN:lists_query]
lists	i want to remove the grocery list from my other lists	[IN:lists_remove]
lists	what's next on the list	[IN:lists_query]
lists	what's on my grocery list	[IN:lists_query]
lists	add ashley to the wedding invite list	[IN:lists_createoradd]
lists	please clean my shopping list	[IN:lists_remove]
lists	remove my list of contacts from work	[IN:lists_remove]
lists	java	[IN:lists_query]
lists	show list items	[IN:lists_remove]
lists	remove item	[IN:lists_remove]
lists	what is on my playlist	[IN:lists_query]
lists	add this one also	[IN:lists_createoradd]
lists	if there is event of show then remove it	[IN:lists_remove]
lists	delete call newspaper from my vacation list	[IN:lists_remove]
lists	what do my lists look like	[IN:lists_query]
lists	remove bananas from my shopping list	[IN:lists_remove]
lists	remove list item	[IN:lists_remove]
lists	delete the first item on the list	[IN:lists_remove]
lists	change that off the list	[IN:lists_remove]
lists	what's next on my list	[IN:lists_query]
lists	what list do i have	[IN:lists_query]
lists	please delete what i just typed	[IN:lists_remove]
lists	i have already given mark his gift today please remove him on my christmas gift list	[IN:lists_remove]
lists	how the to do list for today	[IN:lists_query]
lists	create a new list for me	[IN:lists_createoradd]
lists	tell me all my lists	[IN:lists_query]
lists	please remove all the movies i have watched on my favorites list	[IN:lists_remove]
lists	read list for me please	[IN:lists_query]
lists	give me all my lists	[IN:lists_query]
lists	please show me lists	[IN:lists_query]
lists	please clear the list	[IN:lists_remove]
lists	list the availables	[IN:lists_query]
lists	do i have anything lists made for christmas shopping	[IN:lists_query]
lists	help me set a list of	[IN:lists_createoradd]
lists	new to list	[IN:lists_createoradd]
lists	create packing checklist	[IN:lists_createoradd]
lists	i need more milk	[IN:lists_createoradd]
lists	abolish an item from list	[IN:lists_remove]
lists	please delete the list	[IN:lists_remove]
lists	check out my to do list	[IN:lists_query]
lists	what lists are currently available right now	[IN:lists_query]
lists	what kind of lists do i have saved	[IN:lists_query]
lists	delete my to do list	[IN:lists_remove]
lists	i want to make a list and this should be automatically saved as a text file with the title list	[IN:lists_createoradd]
lists	please make a list	[IN:lists_createoradd]
lists	what lists have i got set up	[IN:lists_query]
lists	read what lists i have	[IN:lists_query]
lists	please add oranges to my grocery list	[IN:lists_createoradd]
lists	show the list	[IN:lists_query]
lists	please delete the last song that played from the playlist	[IN:lists_remove]
lists	what's on my todo list	[IN:lists_query]
lists	please remove tomatoes from grocery list	[IN:lists_remove]
lists	make new playlist from recent songs	[IN:lists_createoradd]
lists	do i have banana in my shopping list	[IN:lists_query]
lists	prepare a new list	[IN:lists_createoradd]
lists	which lists are present in the notes app	[IN:lists_query]
lists	remove noodles from the list	[IN:lists_remove]
lists	groceries list	[IN:lists_query]
lists	read back my grocery list to me	[IN:lists_query]
lists	add item	[IN:lists_createoradd]
lists	add new items in the remainder list	[IN:lists_createoradd]
lists	make a note on my to do list to call the realtor	[IN:lists_createoradd]
lists	what are the list of things i need to buy today	[IN:lists_query]
lists	upcoming events on list	[IN:lists_query]
lists	please tell me what's on my todo list for today	[IN:lists_query]
lists	start a new grocery list	[IN:lists_createoradd]
lists	create new list	[IN:lists_createoradd]
lists	by tomorrow create a new list	[IN:lists_createoradd]
lists	get me to my friends list	[IN:lists_query]
lists	delete this from list	[IN:lists_remove]
lists	remove shop list	[IN:lists_remove]
lists	remove fruits from the list	[IN:lists_remove]
lists	go to the list and remove item	[IN:lists_remove]
lists	remove the sms recipient which have initials s	[IN:lists_remove]
lists	computer should be removed from the list	[IN:lists_remove]
lists	do i have a grocery list ready	[IN:lists_query]
lists	i have my clothes list	[IN:lists_query]
lists	erase previous list	[IN:lists_remove]
lists	rearrange that off the list	[IN:lists_remove]
lists	what next in my must watch movie list	[IN:lists_query]
lists	delete the list please	[IN:lists_remove]
lists	new item for list	[IN:lists_createoradd]
lists	get rid of mike stein from contacts list	[IN:lists_remove]
lists	list out	[IN:lists_createoradd]
lists	i want to start a new list	[IN:lists_createoradd]
lists	tell me what is my to do list for today	[IN:lists_query]
lists	please remove tricep pulldown from my workout list	[IN:lists_remove]
lists	remove pencil from stationary	[IN:lists_remove]
lists	add wash jeans to laundry list	[IN:lists_createoradd]
lists	remove any kind of list	[IN:lists_remove]
lists	add shoes to my list	[IN:lists_createoradd]
lists	take eggs off the list	[IN:lists_remove]
lists	take grocery buying off of the list	[IN:lists_remove]
lists	add a item	[IN:lists_createoradd]
lists	remove soccer list from notes	[IN:lists_remove]
lists	can you find my lists	[IN:lists_query]
lists	please update list with new item	[IN:lists_createoradd]
lists	tell me what is on my grocery list for this week	[IN:lists_query]
lists	list check	[IN:lists_query]
lists	remove books from list	[IN:lists_remove]
lists	add the post office to my list of errands for Saturday	[IN:lists_createoradd]
lists	please remove sporty event from list	[IN:lists_remove]
lists	read out the list	[IN:lists_query]
lists	what are my current list	[IN:lists_query]
lists	take out the milk from the shopping list	[IN:lists_remove]
lists	hey make a list of names starting with vowels and ending with vowels	[IN:lists_createoradd]
lists	i think i ran out of this can you add it to my list	[IN:lists_createoradd]
lists	show me my list	[IN:lists_query]
lists	erase all	[IN:lists_remove]
lists	i need to see my list	[IN:lists_query]
lists	remove icecream from grocery	[IN:lists_remove]
lists	i have report any of the pda's	[IN:lists_query]
lists	display my lists	[IN:lists_query]
lists	please remove item a from my list	[IN:lists_remove]
lists	what else do i have on the list	[IN:lists_query]
lists	what's still on the list	[IN:lists_query]
lists	i want to make next week's to do list	[IN:lists_createoradd]
lists	did i put toothpaste on my pick up list	[IN:lists_query]
lists	what's on my lists	[IN:lists_query]
lists	Delete all read sms from sms list	[IN:lists_remove]
lists	give me the shopping list	[IN:lists_query]
lists	delete shopping list	[IN:lists_remove]
lists	what is my list	[IN:lists_query]
lists	anything else left on the list	[IN:lists_query]
lists	tell me items that are on my shopping list	[IN:lists_query]
lists	i need to add bananas to my grocery list	[IN:lists_createoradd]
lists	remove the second row from the list	[IN:lists_remove]
lists	check the notes app and give me details of all the lists	[IN:lists_query]
lists	remove ashley from the wedding invite list	[IN:lists_remove]
lists	new list please	[IN:lists_createoradd]
lists	five] items	[IN:lists_query]
lists	android	[IN:lists_query]
lists	i want you to create a list for me	[IN:lists_createoradd]
lists	tell me that list i wrote two days ago	[IN:lists_query]
lists	delete my groceries list	[IN:lists_remove]
lists	create new list for baby names	[IN:lists_createoradd]
lists	add grocery shopping to my to do list	[IN:lists_createoradd]
lists	remove the list	[IN:lists_remove]
lists	provide the list	[IN:lists_query]
lists	add new songs to playlist	[IN:lists_createoradd]
lists	please add sugar to my grocery list	[IN:lists_createoradd]
lists	create a new list for my birthday plans	[IN:lists_createoradd]
lists	please delete this file	[IN:lists_remove]
lists	include meeting in the list	[IN:lists_createoradd]
lists	delete my christmas holiday list	[IN:lists_remove]
lists	remind me of how many lists i have	[IN:lists_query]
lists	generate fresh list	[IN:lists_createoradd]
lists	remove deposit check from to do list	[IN:lists_remove]
lists	please delete list titled kickball	[IN:lists_remove]
lists	select the item	[IN:lists_createoradd]
lists	pick up dry cleaning tomorrow	[IN:lists_createoradd]
lists	refresh the list with new one	[IN:lists_createoradd]
lists	clear item four	[IN:lists_remove]
lists	remove cheese from my list	[IN:lists_remove]
lists	what's on my to do list	[IN:lists_query]
lists	tell me something interesting on the message list	[IN:lists_remove]
lists	add oil change to my to do list	[IN:lists_createoradd]
lists	give an entry to this list	[IN:lists_createoradd]
lists	please add list of things to buy for party	[IN:lists_createoradd]
lists	open lists	[IN:lists_query]
lists	create a new folder	[IN:lists_createoradd]
lists	can you please tell me what i have on my list	[IN:lists_query]
lists	what is on my to do list	[IN:lists_query]
lists	make a new list for me please	[IN:lists_createoradd]
lists	delete recent list now	[IN:lists_remove]
lists	do i have a list of contacts for the party i'm planning	[IN:lists_query]
lists	i don't need tesco item any more delete it	[IN:lists_remove]
lists	remove mother from my contact list	[IN:lists_remove]
lists	remove the list called party time	[IN:lists_remove]
lists	remove my car payment on my calendar	[IN:lists_remove]
lists	i expect you to remove the item from the list	[IN:lists_remove]
lists	remove a list of things to buy	[IN:lists_remove]
lists	put shoes on my list	[IN:lists_createoradd]
lists	show a new list	[IN:lists_createoradd]
lists	add milk to grocery list	[IN:lists_createoradd]
lists	remove dog food from my grocery list	[IN:lists_remove]
lists	delete this item	[IN:lists_remove]
lists	please open grocery list and add bananas to list	[IN:lists_createoradd]
lists	get eggs on the list	[IN:lists_createoradd]
lists	tell me what to do	[IN:lists_query]
lists	what lists have i created	[IN:lists_query]
lists	what's on my shopping list	[IN:lists_query]
lists	delete the list brads appointments	[IN:lists_remove]
lists	what items are on my shopping list	[IN:lists_query]
lists	what are the items on this list	[IN:lists_query]
lists	please remove the grocery list from my set of lists	[IN:lists_remove]
lists	read me my current grocery list	[IN:lists_query]
lists	give me a list of lists	[IN:lists_query]
lists	what do i need to do today	[IN:lists_query]
lists	remove the santana music list	[IN:lists_remove]
lists	please delete my grocery list in entirety	[IN:lists_remove]
lists	take that off there	[IN:lists_remove]
lists	what is on my shopping list	[IN:lists_query]
lists	take the list off	[IN:lists_remove]
lists	delete my grocery list in my notes	[IN:lists_remove]
lists	scratch item three	[IN:lists_remove]
lists	add this item to the list	[IN:lists_createoradd]
lists	remove this from the list	[IN:lists_remove]
lists	let me know the list	[IN:lists_query]
lists	please remove dallas from my travel itinerary	[IN:lists_remove]
lists	can you remove the last list for me	[IN:lists_remove]
lists	please delete this list	[IN:lists_remove]
lists	read what is on my list	[IN:lists_query]
lists	make a new list	[IN:lists_createoradd]
lists	i'd like to cancel the trip to vegas next week	[IN:lists_remove]
lists	what is on this specific list	[IN:lists_query]
lists	i need to create a list of grocery items which are generally required for an outing for two days when you travel out of the city	[IN:lists_createoradd]
lists	delete all lists	[IN:lists_remove]
lists	let me know what is remaining on my query	[IN:lists_query]
lists	its depend pon the seen	[IN:lists_remove]
lists	Ideas jokes	[IN:lists_query]
lists	tell me my list	[IN:lists_query]
lists	i want to make this week's shopping list	[IN:lists_createoradd]
lists	what is on my playlist of movies on the the dvr	[IN:lists_query]
lists	what are the current lists i have	[IN:lists_query]
lists	can you scratch the milk off my grocery list	[IN:lists_remove]
lists	my lists	[IN:lists_query]
lists	add new item to list	[IN:lists_createoradd]
lists	can i see my work lists	[IN:lists_query]
lists	put clean dog at the top of the cleaning list	[IN:lists_createoradd]
lists	i want you to delete my shopping list from last month	[IN:lists_remove]
lists	what's in my list of tasks	[IN:lists_query]
lists	put the item on the list	[IN:lists_createoradd]
lists	remove chores from my to do list	[IN:lists_remove]
lists	start a new list for me	[IN:lists_createoradd]
lists	its make me good lucking guy inside very very horkersd wo	[IN:lists_remove]
