domain	utterance	intents
navigation	Traffic estimate for Manhattan to JFK this afternoon	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	what are the roads looking like this morning	[IN:GET_INFO_TRAFFIC]
navigation	how long will the bus take to reach my destination	[IN:GET_ESTIMATED_DURATION]
navigation	How long is it going to take to get to the beach with traffic	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	How far is it from Denver to Los Angeles	[IN:GET_DISTANCE]
navigation	Take me to office from highway via mall road	[IN:GET_DIRECTIONS, IN:GET_LOCATION_WORK, IN:GET_LOCATION]
navigation	how long will it take me to get to the mall	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	how long will it take me to drive to my 4pm meeting	[IN:GET_ESTIMATED_DURATION, IN:GET_EVENT]
navigation	Get the time to RI taking Route 128	[IN:GET_ESTIMATED_DURATION]
navigation	How long will it take me to reach the OSF hospital today	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	Give me the traffic report for today	[IN:GET_INFO_TRAFFIC]
navigation	What is the least gas consuming route?	[IN:UNSUPPORTED_NAVIGATION]
navigation	will traffic delay me getting home today	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	Will I hit traffic on this route	[IN:GET_INFO_TRAFFIC]
navigation	How long is the traffic backed up to get into MIS today	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	Are there any accidents on my commute home	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_HOME]
navigation	Would I be able to get from here to Montauk by 1pm	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_LOCATION]
navigation	when should I arrive home based on the traffic	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_LOCATION_HOME]
navigation	is there still parking available in the free parking lot at Qualcomm	[IN:UNSUPPORTED_NAVIGATION]
navigation	Give me directions to ACME	[IN:GET_DIRECTIONS, IN:GET_LOCATION]
navigation	what's the fastest way to get to the fall out boy concert?	[IN:GET_DIRECTIONS, IN:GET_EVENT]
navigation	What time should I leave Kris hair salon to reach Heba's wedding before 7 pm?	[IN:GET_ESTIMATED_DEPARTURE, IN:GET_LOCATION, IN:GET_EVENT]
navigation	Is there a detour to get out of this traffic	[IN:UPDATE_DIRECTIONS]
navigation	How long will it take me to get to the Hangout Festival in Gulf Shores, AL from my home?	[IN:GET_ESTIMATED_DURATION, IN:GET_EVENT, IN:GET_LOCATION_HOME]
navigation	how heavy is traffic in my area	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	any police activity on main street today	[IN:UNSUPPORTED_NAVIGATION]
navigation	When is the latest I can leave work at make my 3pm meeting in South Lyon, avoiding the freeway.	[IN:GET_ESTIMATED_DEPARTURE, IN:GET_LOCATION_WORK, IN:GET_EVENT]
navigation	What's traffic like from Newport to Portland	[IN:GET_INFO_TRAFFIC]
navigation	If I leave Thursday morning to get to my brothers house how much traffic can I expect to have?	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_HOME]
navigation	What time should I leave to make it to the Alahly's game by 7pm?	[IN:GET_ESTIMATED_DEPARTURE, IN:GET_EVENT]
navigation	How far is it from Asheville NC to Ocean Isle NC	[IN:GET_DISTANCE]
navigation	how is traffic from here to Schaumburg	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	what is the distance to east hills mall	[IN:GET_DISTANCE, IN:GET_LOCATION]
navigation	Is this highway to lanes the whole way	[IN:UNSUPPORTED_NAVIGATION]
navigation	Should I walk to Borough Market or take a cab from here?	[IN:UNSUPPORTED_NAVIGATION]
navigation	what is the distance between bolingbrook and new orleans	[IN:GET_DISTANCE]
navigation	Show me a faster route	[IN:UPDATE_DIRECTIONS]
navigation	Dinner is at 5pm, if I am travelling on 64 what time should I leave the house?	[IN:GET_ESTIMATED_DEPARTURE, IN:GET_EVENT, IN:GET_LOCATION_HOME]
navigation	are there any slowdowns between here and downtown	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	Which route is the quickest to take to get to work this morning	[IN:GET_DIRECTIONS, IN:GET_LOCATION_WORK]
navigation	If I get off at route 9 and switch to fortlane rd will I get there quicker	[IN:UNSUPPORTED_NAVIGATION]
navigation	How long to get to Lance's if I leave right now?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	City hall location near my house	[IN:GET_LOCATION, IN:GET_LOCATION, IN:GET_LOCATION_HOME]
navigation	What is the traffic like near Asheville	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	fastest route to avoid traffic downtown	[IN:GET_DIRECTIONS]
navigation	What's the distance between New York and France	[IN:GET_DISTANCE]
navigation	How do I get downtown?	[IN:GET_DIRECTIONS]
navigation	What time do I need to leave Norman to arrive in Oklahoma City by five o'clock?	[IN:GET_ESTIMATED_DEPARTURE]
navigation	Destination arrival time please	[IN:GET_ESTIMATED_ARRIVAL]
navigation	What time should I leave to make to to the theater by 4	[IN:GET_ESTIMATED_DEPARTURE, IN:GET_LOCATION]
navigation	How is the traffic in downtown Kansas City around 10am?	[IN:GET_INFO_TRAFFIC]
navigation	Why is everyone suddenly slowing down	[IN:GET_INFO_TRAFFIC]
navigation	Please tell me how long it will take me to arrive home	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	There is an accident on 39th Ave.What road should I take to get to the 13th With at least amount of traffic	[IN:GET_DIRECTIONS]
navigation	If I leave right now, can i get to New York City before one o clock PM?	[IN:GET_ESTIMATED_ARRIVAL]
navigation	How long does it take to get to brookeville by bus?	[IN:GET_ESTIMATED_DURATION]
navigation	How many more miles before traffic lets up	[IN:UNSUPPORTED_NAVIGATION]
navigation	is there heavy traffic in phoenix right now	[IN:GET_INFO_TRAFFIC]
navigation	traffic report for nashville	[IN:GET_INFO_TRAFFIC]
navigation	what's the distance between Greenville NC and Atlanta	[IN:GET_DISTANCE]
navigation	What is the traffic like from Chicago to Detroit	[IN:GET_INFO_TRAFFIC]
navigation	How long will it take me to get to the theatre	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	Please update me on traffic to work	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_WORK]
navigation	How long will it take me to get to Cindy's house?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	is traffic light today since it is a holiday	[IN:GET_INFO_TRAFFIC]
navigation	Any traffic delays on Highway 5	[IN:GET_INFO_TRAFFIC]
navigation	Is traffic normally slow during this time of day on Frederica Street	[IN:GET_INFO_TRAFFIC]
navigation	how long will it take to drive to Orlando today	[IN:GET_ESTIMATED_DURATION]
navigation	Is there traffic to home	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_HOME]
navigation	How long will it take from my house to NY city using toll roads?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	Get the time to Sandusky using Route 2.	[IN:GET_ESTIMATED_DURATION]
navigation	How long will it take to drive home from here	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME, IN:GET_LOCATION]
navigation	How long is the interstate shut down	[IN:UNSUPPORTED_NAVIGATION]
navigation	Was there an accident	[IN:GET_INFO_TRAFFIC]
navigation	Can I take a detour at exit 30 and then take Allen road to get to Varun's house.	[IN:GET_DIRECTIONS, IN:GET_LOCATION, IN:GET_LOCATION_HOME]
navigation	I'm leaving in 10 minutes, what time should I arrive at the park?	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_LOCATION]
navigation	How many lanes is 131 south	[IN:UNSUPPORTED_NAVIGATION]
navigation	How many miles are there between Arkansas and California	[IN:GET_DISTANCE]
navigation	What time will I be home tonight	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_LOCATION_HOME]
navigation	How much time is affected to arrive home from this accident ?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	driving time from Apache to Lawton	[IN:GET_ESTIMATED_DURATION]
navigation	Any lane closures along I-70 Kansas	[IN:UNSUPPORTED_NAVIGATION]
navigation	Are there any accidents on 92	[IN:GET_INFO_TRAFFIC]
navigation	accidents please	[IN:GET_INFO_TRAFFIC]
navigation	can I get from here to my job location before 2:30 p.m?	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_LOCATION, IN:GET_LOCATION_WORK]
navigation	Did the rain cause the bridge road to flood?	[IN:GET_INFO_ROAD_CONDITION, IN:GET_LOCATION]
navigation	Can I get to Dallas on this  route?	[IN:GET_DIRECTIONS]
navigation	If I leave Newport by 8 am, will I get to Seaside by 3 pm?	[IN:GET_ESTIMATED_ARRIVAL]
navigation	How long is the traffic going to set me back	[IN:GET_ESTIMATED_DURATION]
navigation	What is the best way for me to get to the AT&T center?	[IN:GET_DIRECTIONS, IN:GET_LOCATION]
navigation	Are the streets clear on my way home	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_HOME]
navigation	how is traffic from here to LA	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	Is there any traffic congestion near Whitman center?	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	Is there an accident on 152 Hwy	[IN:GET_INFO_TRAFFIC]
navigation	Get the time to the car free day area using train	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	Are the roads icy this morning on the way to Tina's house?	[IN:GET_INFO_ROAD_CONDITION, IN:GET_LOCATION_HOME]
navigation	how long will it take to drive from detroit to Chicago	[IN:GET_ESTIMATED_DURATION]
navigation	Can I drive from Edmonds to Bellingham and avoid any highway construction?	[IN:GET_INFO_TRAFFIC]
navigation	will i arrive to the music festival at 6th October stage before dawn if i leave at 1 am	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_EVENT, IN:GET_LOCATION]
navigation	Could you please tell me what the traffic is like for the Kansas City area	[IN:GET_INFO_TRAFFIC]
navigation	is there any slow moving traffic in San Jose for the football game in the evening.	[IN:GET_INFO_TRAFFIC, IN:GET_EVENT]
navigation	What is the distance between Rocky Mount and Cleveland	[IN:GET_DISTANCE]
navigation	Any traffic stopped	[IN:GET_INFO_TRAFFIC]
navigation	What is traffic like on the way to Andrew's work	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_WORK]
navigation	If I leave Shakespeare in the Park at 6 pm, when will I get to Portland?	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_EVENT]
navigation	Using the I-10 freeway, how long will it take me to get to Victoria Gardens?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	How long should I add to my commute for construction delays	[IN:GET_ESTIMATED_DURATION]
navigation	Need directions from my house to the Cleveland Clinic for my daughters appointment at 8 this morning	[IN:GET_DIRECTIONS, IN:GET_LOCATION_HOME, IN:GET_EVENT, IN:GET_LOCATION, IN:GET_CONTACT]
navigation	Traffic for the next month please	[IN:GET_INFO_TRAFFIC]
navigation	what is the distance from Miami to Washington DC	[IN:GET_DISTANCE]
navigation	let me know what the traffic is like when I leave work	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_WORK]
navigation	Distance between  Spain and Portugal	[IN:GET_DISTANCE]
navigation	are there any traffic accidents on my way home	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_HOME]
navigation	Is there any construction on the way to the zoo	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	What will my commute be like today as far as traffic	[IN:GET_INFO_TRAFFIC]
navigation	what are the current traffic conditions in st. louis	[IN:GET_INFO_TRAFFIC]
navigation	How long will it take me to get to Sandi's house, if I leave my mom's now?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME, IN:GET_LOCATION_HOME]
navigation	Directions to school.	[IN:GET_DIRECTIONS, IN:GET_LOCATION_SCHOOL]
navigation	How is the traffic in Georgia today	[IN:GET_INFO_TRAFFIC]
navigation	does the local bus provide regular service to the airport	[IN:UNSUPPORTED_NAVIGATION]
navigation	Why is the freeway so backed up today	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	How long is the bus ride from Market Street to the Beyonce concert tonight?	[IN:GET_ESTIMATED_DURATION, IN:GET_EVENT]
navigation	Is The Interchange in downtown Birmingham open again now and if not what route can I take to get around downtown Birmingham	[IN:UNSUPPORTED_NAVIGATION]
navigation	why is the traffic so bad in orange county this week	[IN:GET_INFO_TRAFFIC]
navigation	What are my options for public transportation to get downtown right now?	[IN:UNSUPPORTED_NAVIGATION]
navigation	What time of day is the traffic heaviest in Tampa	[IN:UNSUPPORTED_NAVIGATION]
navigation	Time to get to Strongsville	[IN:GET_ESTIMATED_DURATION]
navigation	How many hours is a flight from San Diego to Omaha	[IN:GET_ESTIMATED_DURATION]
navigation	How long will it take me to reach the nearest fueling station	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	How long will it take to get there with the traffic today	[IN:GET_ESTIMATED_DURATION]
navigation	What is the driving time between Riverton and Buffalo	[IN:GET_ESTIMATED_DURATION]
navigation	How long is the drive for Shenandoah to Bedford	[IN:GET_ESTIMATED_DURATION]
navigation	How long is the drive to Macomb Mall	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	Are there any delays on the way to the Cubs game right now?	[IN:GET_INFO_TRAFFIC, IN:GET_EVENT]
navigation	will traffic be heavy this weekend	[IN:GET_INFO_TRAFFIC]
navigation	How much traffic will be on the I5 right now	[IN:GET_INFO_TRAFFIC]
navigation	how long will it take to get to grand junction	[IN:GET_ESTIMATED_DURATION]
navigation	Find directions to a Whole Foods that is near a movie theatre	[IN:GET_DIRECTIONS, IN:GET_LOCATION, IN:GET_LOCATION]
navigation	How long will it take me to get a bus at Sample Road and University Drive bus stop if I am there at 8:00am?	[IN:UNSUPPORTED_NAVIGATION]
navigation	How long will it take to get to Lisa's house by bus?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	Is there construction on my route to work	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_WORK]
navigation	Is the freeway clear from here to the beach right now	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION, IN:GET_LOCATION, IN:GET_LOCATION]
navigation	have they opened the 101 since the fires	[IN:GET_INFO_ROAD_CONDITION]
navigation	How is traffic on the Parkway	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	how long will it take to get to my doctors appointment at 3 pm if i don't take the highway	[IN:GET_ESTIMATED_DURATION, IN:GET_EVENT, IN:GET_LOCATION]
navigation	when will i get home	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_LOCATION_HOME]
navigation	any delays on I-77 North	[IN:GET_INFO_TRAFFIC]
navigation	If I leave at 3pm will I make it to the doctor by 3:30?	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_LOCATION]
navigation	How long does it take to get to CenturyLink Field by bus from Federal Way?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION, IN:GET_LOCATION]
navigation	How much will traffic add to my time to get to East Corning?	[IN:GET_ESTIMATED_DURATION]
navigation	Is the snow blocking route 5	[IN:GET_INFO_ROAD_CONDITION]
navigation	What time I need to leave my house to make it to Eagles game by 4pm?	[IN:GET_ESTIMATED_DEPARTURE, IN:GET_LOCATION_HOME, IN:GET_EVENT]
navigation	How long will it take for me to drive to my dad's restaurant to make it there before noon?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_WORK]
navigation	Can you let me know what the traffic looks like right now	[IN:GET_INFO_TRAFFIC]
navigation	how is the traffic by newark airport	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	Is the road still barricaded for the Jamesville Easter Parade?	[IN:UNSUPPORTED_NAVIGATION]
navigation	Is the weather causing traffic delays today	[IN:GET_INFO_TRAFFIC]
navigation	Is there any delays on my way to work this morning	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_WORK]
navigation	Show me snow fall and highway closer during december	[IN:GET_INFO_TRAFFIC]
navigation	San Jose Airport, leaving now, approximate travel time?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	How long to walk from my house to the bank?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME, IN:GET_LOCATION]
navigation	Traffic	[IN:GET_INFO_TRAFFIC]
navigation	Is there a bike lane on Smith Street?	[IN:UNSUPPORTED_NAVIGATION]
navigation	get directions to michaels from anaheim	[IN:GET_DIRECTIONS, IN:GET_LOCATION_HOME]
navigation	How long will it take me to get to Hy-Vee right now	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	Please show me how long it will take me to get to work if I leave my house right now given the current traffic conditions	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_WORK, IN:GET_LOCATION_HOME]
navigation	What's the traffic like in Lenoir City	[IN:GET_INFO_TRAFFIC]
navigation	Traffic in Nashville TN for holiday weekend	[IN:GET_INFO_TRAFFIC]
navigation	what's the traffic in the loop today	[IN:GET_INFO_TRAFFIC]
navigation	How many miles is it from Truckee to South Lake Tahoe	[IN:GET_DISTANCE]
navigation	Are the freeway icy this morning?	[IN:GET_INFO_ROAD_CONDITION, IN:GET_LOCATION]
navigation	is there any expected road construction on my way to work tomorrow	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_WORK]
navigation	Is there usually traffic on the weekend for my area	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_HOME]
navigation	how is my drive to my hair appointment	[IN:GET_INFO_TRAFFIC, IN:GET_EVENT]
navigation	How long will it take me to drive from Justin's house to the Selena Gomez show?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME, IN:GET_EVENT]
navigation	Is it easier to take i71 or i90	[IN:UNSUPPORTED_NAVIGATION]
navigation	HOW MANY ROADBLOCKS ARE THERE FOR THE MARDI GRAS FESTIVAL IN DOWNTOWN SAN DIEGO	[IN:UNSUPPORTED_NAVIGATION]
navigation	will I make it in time	[IN:GET_ESTIMATED_ARRIVAL]
navigation	what time does the train arrive at the delta station	[IN:UNSUPPORTED_NAVIGATION]
navigation	Will the torch relay slow down traffic on I-94 around 8 am today?	[IN:GET_INFO_TRAFFIC, IN:GET_EVENT]
navigation	How many miles from my home to Lancaster, PA	[IN:GET_DISTANCE, IN:GET_LOCATION_HOME]
navigation	is there any traffic on west main street	[IN:GET_INFO_TRAFFIC]
navigation	What is traffic on Interstate 75 like right now	[IN:GET_INFO_TRAFFIC]
navigation	How long will it take to get from Target to Walmart tomorrow if I take the bus?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION, IN:GET_LOCATION]
navigation	How long would it take me to drive to the Snoop Dogg gig if I left in 5 minutes?	[IN:GET_ESTIMATED_DURATION, IN:GET_EVENT]
navigation	what areas should i avoid	[IN:UNSUPPORTED_NAVIGATION]
navigation	how long will i take me to get home	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	How long will it take me to get to my moms	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	What is the traffic forecast this weekend	[IN:GET_INFO_TRAFFIC]
navigation	Is the fog this morning affecting traffic on the way to downtown?	[IN:GET_INFO_TRAFFIC]
navigation	New York might have the worst traffic	[IN:UNSUPPORTED_NAVIGATION]
navigation	Are there any detours on my way to Ohio	[IN:GET_INFO_TRAFFIC]
navigation	How is the traffic from Syosset to Queens	[IN:GET_INFO_TRAFFIC]
navigation	Help me avoid traffic going home	[IN:GET_DIRECTIONS, IN:GET_LOCATION_HOME]
navigation	Is there another route that I can go to avoid the traffic accident	[IN:UPDATE_DIRECTIONS]
navigation	is us 95 north bound busy	[IN:GET_INFO_TRAFFIC]
navigation	How long is the drive from the Outer Banks and Columbia	[IN:GET_ESTIMATED_DURATION]
navigation	How long will it take to get to Fort Lauderdale by train	[IN:GET_ESTIMATED_DURATION]
navigation	Is there road construction on the road to Memphis from Little Rock	[IN:GET_INFO_TRAFFIC]
navigation	How long will it take me to get to work from home	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_WORK, IN:GET_LOCATION_HOME]
navigation	How long is the trip in train to Atlantic city on a Sunday	[IN:GET_ESTIMATED_DURATION]
navigation	Route me to work	[IN:GET_DIRECTIONS, IN:GET_LOCATION_WORK]
navigation	Where are the construction zones	[IN:GET_INFO_TRAFFIC]
navigation	what's the best route home today	[IN:GET_DIRECTIONS, IN:GET_LOCATION_HOME]
navigation	are they any traffic delays for my ride home today	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_HOME]
navigation	how heavy is the traffic driving from Greenville to new York	[IN:GET_INFO_TRAFFIC]
navigation	Get time delay due too the flooding on the way to work	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_WORK]
navigation	Is the construction in Connecticut going to make me late to the show in New Haven?	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_EVENT]
navigation	Update on traffic please	[IN:GET_INFO_TRAFFIC]
navigation	How do I avoid traffic in Honolulu	[IN:GET_INFO_TRAFFIC]
navigation	How has traffic been today	[IN:GET_INFO_TRAFFIC]
navigation	How fast can I get to the hospital	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	How long is going to take to get home	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME]
navigation	Tell me the time to New Hampshire using only back roads with no construction	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION]
navigation	Are the buses running on schedule today	[IN:GET_ESTIMATED_DEPARTURE]
navigation	How far is it from the local Walmart	[IN:GET_DISTANCE, IN:GET_LOCATION]
navigation	Directions to the University of Michigan.	[IN:GET_DIRECTIONS, IN:GET_LOCATION]
navigation	Are the roads clear going from Corpus Christi to Galveston Texas or is there construction?	[IN:GET_INFO_TRAFFIC]
navigation	If I take I-35 from Norman when will I arrive at the Oklahoma City Thunder game?	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_EVENT]
navigation	How do the roads look?	[IN:GET_INFO_TRAFFIC]
navigation	what is the distance between Tucson and Chicago	[IN:GET_DISTANCE]
navigation	What is the toll free route from home to Seaworld	[IN:GET_DIRECTIONS, IN:GET_LOCATION, IN:GET_LOCATION_HOME, IN:GET_LOCATION]
navigation	How much time will it add to my commute if i leave during rush hour?	[IN:GET_ESTIMATED_DURATION]
navigation	Display fastest walking route to grocery store	[IN:GET_DIRECTIONS, IN:GET_LOCATION]
navigation	My doctor has moved locations since my last visit.  Can you find his new address, and send the directions to my GPS	[IN:UNSUPPORTED_NAVIGATION]
navigation	Best way to get to Makalapa at 345pm from Red Hill	[IN:GET_DIRECTIONS]
navigation	how does my ride to school look	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_SCHOOL]
navigation	what is the best way to get home tonight	[IN:GET_DIRECTIONS, IN:GET_LOCATION_HOME]
navigation	Will traffic be as bad as yesterday	[IN:UNSUPPORTED_NAVIGATION]
navigation	how many miles to I drive a week	[IN:UNSUPPORTED_NAVIGATION]
navigation	is there more traffic than usual on my drive home	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION_HOME]
navigation	What is the fastest route by car to Lewis house?	[IN:GET_DIRECTIONS, IN:GET_LOCATION_HOME]
navigation	Can you tell me the conditions of the roads from here to Jeremy's house?	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION, IN:GET_LOCATION_HOME]
navigation	Give me a traffic report for Los Angeles.	[IN:GET_INFO_TRAFFIC]
navigation	Eta to go home	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_LOCATION_HOME]
navigation	Where is there construction on the highway	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	How long will it take me to get home from Diana's house?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME, IN:GET_LOCATION_HOME]
navigation	current traffic	[IN:GET_INFO_TRAFFIC]
navigation	show me traffic	[IN:GET_INFO_TRAFFIC]
navigation	What time will I arrive at the airport if I leave at 8AM	[IN:GET_ESTIMATED_ARRIVAL, IN:GET_LOCATION]
navigation	What is the traffic like in chicago right now	[IN:GET_INFO_TRAFFIC]
navigation	Is there any heavy traffic in Tampa today	[IN:GET_INFO_TRAFFIC]
navigation	What's the traffic like near Columbus, OH	[IN:GET_INFO_TRAFFIC, IN:GET_LOCATION]
navigation	Are all lanes open of I10 between my house and Mobile, AL	[IN:UNSUPPORTED_NAVIGATION]
navigation	Tell me how long it takes to drive from NYC to Jersey City	[IN:GET_ESTIMATED_DURATION]
navigation	which road has the least traffic lights through town	[IN:UNSUPPORTED_NAVIGATION]
navigation	How long will it take to get to Nora's from Jay's if I leave around 8pm?	[IN:GET_ESTIMATED_DURATION, IN:GET_LOCATION_HOME, IN:GET_LOCATION_HOME]
navigation	Directions to the mall	[IN:GET_DIRECTIONS, IN:GET_LOCATION]
navigation	if I'm planning to drive to Kiawah island in a day when should I leave?	[IN:GET_ESTIMATED_DEPARTURE]
navigation	MDOT construction	[IN:GET_INFO_TRAFFIC]
