domain	utterance	intents
weather	whats the weather like in paris next week	[IN:GET_WEATHER]
weather	what did the news say the weather would be like in florida	[IN:GET_WEATHER]
weather	What is the sunset tonight?	[IN:GET_SUNSET]
weather	What will the weather be like in Cancun Mexico today?	[IN:GET_WEATHER]
weather	Is there a storm coming?	[IN:GET_WEATHER]
weather	what time will the rain stop	[IN:GET_WEATHER]
weather	What is the weather forecast?	[IN:GET_WEATHER]
weather	What's the forecast for every day of the week?	[IN:GET_WEATHER]
weather	Is it raining today in new York ?	[IN:GET_WEATHER]
weather	What's the low temperature supposed to be today?	[IN:GET_WEATHER]
weather	will it be sunny tomorrow?	[IN:GET_WEATHER]
weather	What time is sundown today?	[IN:GET_WEATHER]
weather	How much snow is going to fall?	[IN:GET_WEATHER]
weather	what is the temp going to be this weekend	[IN:GET_WEATHER]
weather	What is the weather this weekend in Destin, Florida?	[IN:GET_WEATHER]
weather	What's the high for today	[IN:GET_WEATHER]
weather	Do I need winter boots in Denver in the month of December?	[IN:GET_WEATHER]
weather	What is the likelihood of snow tomorrow?	[IN:GET_WEATHER]
weather	do I need to bring a jacket today?	[IN:GET_WEATHER]
weather	do i need an umbrella today?	[IN:GET_WEATHER]
weather	Do I need a jacket today?	[IN:GET_WEATHER]
weather	Will it rain today?	[IN:GET_WEATHER]
weather	temperature in chandler	[IN:GET_WEATHER]
weather	will it rain this week	[IN:GET_WEATHER]
weather	Weather for the week	[IN:GET_WEATHER]
weather	Will the weather be clear on Saturday?	[IN:GET_WEATHER]
weather	Will it rain today?	[IN:GET_WEATHER]
weather	storms today?	[IN:GET_WEATHER]
weather	What's the weather in Mexico?	[IN:GET_WEATHER]
weather	What is the local forecast for this weekend?	[IN:GET_WEATHER]
weather	are there any warnings today	[IN:GET_WEATHER]
weather	Will it be cloudy all day?	[IN:GET_WEATHER]
weather	What's tomorrow's forecast?	[IN:GET_WEATHER]
weather	Is it going to snow this week?	[IN:GET_WEATHER]
weather	Will it be cloudy tomorrow?	[IN:GET_WEATHER]
weather	What is the low temperature for Olympia today?	[IN:GET_WEATHER]
weather	Is there a flood warning?	[IN:GET_WEATHER]
weather	What it the low for this week.	[IN:GET_WEATHER]
weather	What time will it start to rain today?	[IN:GET_WEATHER]
weather	does it snow anywhere in Georgia?	[IN:GET_WEATHER]
weather	Is it suppose to be cloudy tomorrow?	[IN:GET_WEATHER]
weather	How hot will it get Saturday?	[IN:GET_WEATHER]
weather	What is the weather going to be like this week at Miami beach?	[IN:GET_WEATHER]
weather	whats the weather for this week?	[IN:GET_WEATHER]
weather	Is it going to snow tomorrow	[IN:GET_WEATHER]
weather	I want to know what days it may storm this week.	[IN:GET_WEATHER]
weather	Is snow in the forecast	[IN:GET_WEATHER]
weather	Are there any current weather travel advisories?	[IN:GET_WEATHER]
weather	Should I wear rain boots today?	[IN:GET_WEATHER]
weather	is today considered beach weather?	[IN:GET_WEATHER]
weather	how long is it going to rain	[IN:GET_WEATHER]
weather	When is it supposed to rain next?	[IN:GET_WEATHER]
weather	I need this weeks weather forecast please.	[IN:GET_WEATHER]
weather	whats the low for tomorrow	[IN:GET_WEATHER]
weather	Is Miami getting rain today?	[IN:GET_WEATHER]
weather	Weather this week	[IN:GET_WEATHER]
weather	What is the forecast for today?	[IN:GET_WEATHER]
weather	Weather please St. Louis Missouri.	[IN:GET_WEATHER]
weather	What is the weekend forecast?	[IN:GET_WEATHER]
weather	Is there a hurricane heading to the US?	[IN:GET_WEATHER]
weather	Is there a rip current at the beach this weekend?	[IN:UNSUPPORTED_WEATHER]
weather	what is the temperature	[IN:GET_WEATHER]
weather	Is it going to snow today?	[IN:GET_WEATHER]
weather	Is there a tornado threat?	[IN:GET_WEATHER]
weather	What is the temperature going to be tomorrow?	[IN:GET_WEATHER]
weather	weather	[IN:GET_WEATHER]
weather	When is it going to rain again in Atlanta?	[IN:GET_WEATHER]
weather	should I bring a sweater with me today?	[IN:GET_WEATHER]
weather	what's the chance of rain today?	[IN:GET_WEATHER]
weather	Is it raining today in London?	[IN:GET_WEATHER]
weather	Will it get to 80 degrees today?	[IN:GET_WEATHER]
weather	give me a forecast for Italy this week	[IN:GET_WEATHER]
weather	do i need a jacket in san fran tonight	[IN:GET_WEATHER]
weather	How does the weather look today?	[IN:GET_WEATHER]
weather	what is the weather in new york	[IN:GET_WEATHER]
weather	how much of a chance of rain tomorrow	[IN:GET_WEATHER]
weather	will it snow today	[IN:GET_WEATHER]
weather	when will it rain this week	[IN:GET_WEATHER]
weather	do i need an umbrella today	[IN:GET_WEATHER]
weather	Should I wear rain boots today?	[IN:GET_WEATHER]
weather	When is the next time it is guessed to rain?	[IN:GET_WEATHER]
weather	Will it rain on Saturday?	[IN:GET_WEATHER]
weather	What is the air quality today?	[IN:UNSUPPORTED_WEATHER]
weather	Are there any storms headed my way this week?	[IN:GET_WEATHER]
weather	What is the humidity today?	[IN:GET_WEATHER]
weather	how will the weather be at hyde park at 11pm	[IN:GET_WEATHER]
weather	Will there be any winds today?	[IN:GET_WEATHER]
weather	What is today's forecast?	[IN:GET_WEATHER]
weather	what is the temperature for Myrtle Beach this weekend	[IN:GET_WEATHER]
weather	is it going to storm this weekend	[IN:GET_WEATHER]
weather	Tell me this weeks weather forecast.	[IN:GET_WEATHER]
weather	What is the weather near me?	[IN:GET_WEATHER]
weather	will it sleet	[IN:GET_WEATHER]
weather	what is the weather going to be tomorrow in Seattle	[IN:GET_WEATHER]
weather	Will it be cloudy tomorrow	[IN:GET_WEATHER]
weather	What is the wind chill in Rochester, NY?	[IN:GET_WEATHER]
weather	Does it snow in this city	[IN:GET_WEATHER]
weather	Is there a forecast for snow this week?	[IN:GET_WEATHER]
weather	What is the weather like at the Arctic pole?	[IN:GET_WEATHER]
weather	What is the weather like In Miami?	[IN:GET_WEATHER]
weather	what is the current weather in tennessee	[IN:GET_WEATHER]
weather	how cold is it	[IN:GET_WEATHER]
weather	Do I need a raincoat?	[IN:GET_WEATHER]
weather	What is the weather going to be like this Saturday?	[IN:GET_WEATHER]
weather	What time is it coldest tomorrow?	[IN:GET_WEATHER]
weather	What is the weather like in Edison	[IN:GET_WEATHER]
weather	How hot will it be today?	[IN:GET_WEATHER]
weather	Is it going to rain in NY when my plane lands	[IN:GET_WEATHER]
weather	what is the humidity right now?	[IN:GET_WEATHER]
weather	What is the weather forecast for Denver?	[IN:GET_WEATHER]
weather	Is it supposed to be windy today?	[IN:GET_WEATHER]
weather	What is the temperture of Higgins Lake	[IN:GET_WEATHER]
weather	What is the weather like in Austin	[IN:GET_WEATHER]
weather	is it windy out	[IN:GET_WEATHER]
weather	Is there a flash flood warning?	[IN:GET_WEATHER]
weather	Afternoon temperature	[IN:GET_WEATHER]
weather	What is today's highs?	[IN:GET_WEATHER]
weather	What is this week's forecast?	[IN:GET_WEATHER]
weather	is it going to rain all week	[IN:GET_WEATHER]
weather	Is rain expected next Wednesday	[IN:GET_WEATHER]
weather	how many feet of snow will it snow in THE MOUNTains over los angeles?	[IN:GET_WEATHER]
weather	what is the average temp here next week?	[IN:GET_WEATHER]
weather	What is the weather in Chapel Hill at 4 am?	[IN:GET_WEATHER]
weather	What is the weather all week?	[IN:GET_WEATHER]
weather	Should I bring an umbrella?	[IN:GET_WEATHER]
weather	Will it be hot and humid in the Dominican Republic during August?	[IN:GET_WEATHER]
weather	When is the next time it is going to rain?	[IN:GET_WEATHER]
weather	Is it cold out today?	[IN:GET_WEATHER]
weather	Is it going to be hot today?	[IN:GET_WEATHER]
weather	How windy is it in West Virginia?	[IN:GET_WEATHER]
weather	Will it be sunny later today?	[IN:GET_WEATHER]
weather	What is the humidity in Port Orange right now?	[IN:GET_WEATHER]
weather	Hows the weather in Sydney	[IN:GET_WEATHER]
weather	Will it be sunny tomorrow	[IN:GET_WEATHER]
weather	Do I need a coat today?	[IN:GET_WEATHER]
weather	HOW MANY INCHES OF SNOW SHOULD WE EXPECT?	[IN:GET_WEATHER]
weather	IS IT SAFE TO GO TO THE BEACH TODAY	[IN:GET_WEATHER]
weather	How long is the fog going to last this morning?	[IN:GET_WEATHER]
weather	What is the average temperature in August	[IN:GET_WEATHER]
weather	How hot does Los Angeles get in September?	[IN:GET_WEATHER]
weather	Will it snow today?	[IN:GET_WEATHER]
weather	what is the temperature high for today?	[IN:GET_WEATHER]
weather	Is it going to storm tonight?	[IN:GET_WEATHER]
weather	Tell me what the temperature is in 43017 right now.	[IN:GET_WEATHER]
weather	What is the weather in Chicago on Wednesday?	[IN:GET_WEATHER]
weather	Is snow predicted in Boston next week	[IN:GET_WEATHER]
weather	what the weather this week	[IN:GET_WEATHER]
weather	What will the weather be like in London tomorrow	[IN:GET_WEATHER]
weather	should i pack a jacket for beech mountain?	[IN:GET_WEATHER]
weather	how warm is it in Anchorage	[IN:GET_WEATHER]
weather	What's the temperature right now?	[IN:GET_WEATHER]
weather	How much snow will we get?	[IN:GET_WEATHER]
weather	what is the high for today	[IN:GET_WEATHER]
weather	Is it suppose to rain at the State Fair Park today?	[IN:GET_WEATHER]
weather	Is it humid outside?	[IN:GET_WEATHER]
weather	will it be chilly on friday	[IN:GET_WEATHER]
weather	Is today a good day for the beach?	[IN:GET_WEATHER]
weather	Should I carry my raincoat today?	[IN:GET_WEATHER]
weather	Is is suppose to snow today?	[IN:GET_WEATHER]
weather	What is the weather like in London?	[IN:GET_WEATHER]
weather	what is the forecast for the next month	[IN:GET_WEATHER]
weather	whats the forecast	[IN:GET_WEATHER]
weather	what will the weather be like at San Francisco next month?	[IN:GET_WEATHER]
weather	Is there any rain this weekend?	[IN:GET_WEATHER]
weather	should i take an umbrella today	[IN:GET_WEATHER]
weather	Do I need my raincoat today?	[IN:GET_WEATHER]
weather	What is the weather in New York?	[IN:GET_WEATHER]
weather	What will the temperature be for Monday?	[IN:GET_WEATHER]
weather	what is the temperature for tomorrow?	[IN:GET_WEATHER]
weather	Should my kids wear their coats this morning?	[IN:GET_WEATHER]
weather	Can we expect rain at all this week?	[IN:GET_WEATHER]
weather	How much snow will fall in Detroit this week?	[IN:GET_WEATHER]
weather	is it raining in seattle right now	[IN:GET_WEATHER]
weather	sunday's weather	[IN:GET_WEATHER]
weather	will it snow today	[IN:GET_WEATHER]
weather	What is the forecast for Saturday?	[IN:GET_WEATHER]
weather	is it going to rain?	[IN:GET_WEATHER]
weather	What is the temperature going to be today?	[IN:GET_WEATHER]
weather	can i wear capris without getting a cold today	[IN:GET_WEATHER]
weather	Weather forecast for Birmingham	[IN:GET_WEATHER]
weather	what kind of weather am I going to have in San Diego this weekend	[IN:GET_WEATHER]
weather	Will the temperature get hotter this week?	[IN:GET_WEATHER]
weather	is it colder in Catskills than NYC this week	[IN:GET_WEATHER]
weather	Is it raining in Chicago?	[IN:GET_WEATHER]
weather	should I bring a jacket to Mississippi next week	[IN:GET_WEATHER]
weather	Is it going to be sunny in New Jersey tomorrow?	[IN:GET_WEATHER]
weather	What is the current temperature?	[IN:GET_WEATHER]
weather	show me weather radar in my area	[IN:GET_WEATHER, IN:GET_LOCATION]
weather	will it rain today?	[IN:GET_WEATHER]
weather	NEW YORK NOW WEATHER	[IN:GET_WEATHER]
weather	What in the weather like in Las Vegas?	[IN:GET_WEATHER]
weather	Is it going to rain next Wednesday?	[IN:GET_WEATHER]
weather	whats the temperate in houston	[IN:GET_WEATHER]
weather	Are there any tropical storms or hurricanes heading toward the Gulf?	[IN:GET_WEATHER]
weather	what is the high temperature for today	[IN:GET_WEATHER]
weather	What is the heat index for this week?	[IN:GET_WEATHER]
weather	What are the projected weather conditions for Boston, MA  for Labor Day weekend?	[IN:GET_WEATHER]
weather	how warm out is it	[IN:GET_WEATHER]
weather	What is the temperature for the next 10 days?	[IN:GET_WEATHER]
weather	What will the weather be like tomorrow?	[IN:GET_WEATHER]
weather	What is the weather in Miami?	[IN:GET_WEATHER]
weather	how warm will it get this week	[IN:GET_WEATHER]
weather	Should I bring a jacket?	[IN:GET_WEATHER]
weather	what is the weather in Los Angeles, CA?	[IN:GET_WEATHER]
weather	Will I get wet if I walk to work today	[IN:GET_WEATHER]
weather	is today a haboob day	[IN:GET_WEATHER]
weather	Is there any snow in the forecast?	[IN:GET_WEATHER]
weather	What is the weather forecasts in 5 days for SW Miami?	[IN:GET_WEATHER]
weather	What the weather look like this weekend?	[IN:GET_WEATHER]
weather	Is there a chance for hail with this storm?	[IN:GET_WEATHER]
weather	Are there any current hurricane's in the Atlantic ocean?	[IN:GET_WEATHER]
weather	When is it supposed to rain this week?	[IN:GET_WEATHER]
weather	Is it going to hot or humid today?	[IN:GET_WEATHER]
weather	Is the wind strong enough to take down tree branches?	[IN:GET_WEATHER]
weather	How warm will it be today?	[IN:GET_WEATHER]
weather	Is it going to rain tomorrow?	[IN:GET_WEATHER]
weather	what will the low temperature be tonight	[IN:GET_WEATHER]
weather	What is the temperature for Saturday looking?	[IN:GET_WEATHER]
weather	What is the weather in New York City?	[IN:GET_WEATHER]
weather	should i wear a coat outside	[IN:GET_WEATHER]
weather	What will the weather travel conditions be like to work today.	[IN:GET_WEATHER]
weather	How cold is it?	[IN:GET_WEATHER]
weather	What is the weather like for the week?	[IN:GET_WEATHER]
weather	What does the weather look like in Daytona Beach today?	[IN:GET_WEATHER]
weather	How much snow today?	[IN:GET_WEATHER]
weather	What is the temperature in Antarctica right now?	[IN:GET_WEATHER]
weather	Should I wear sunscreen	[IN:GET_WEATHER]
weather	When is it going to rain?	[IN:GET_WEATHER]
weather	sunny all day?	[IN:GET_WEATHER]
weather	what's the weather in cancun like?	[IN:GET_WEATHER]
weather	will there be wind tonight	[IN:GET_WEATHER]
weather	what is the low for tomorrow	[IN:GET_WEATHER]
weather	Is it going to rain today?	[IN:GET_WEATHER]
weather	Any chance of storms in the next two months in Southern California?	[IN:GET_WEATHER]
weather	What is the temperature for sunrise tomorrow?	[IN:UNSUPPORTED_WEATHER]
weather	what's the temperature in Holland	[IN:GET_WEATHER]
weather	what's the high today?	[IN:GET_WEATHER]
weather	will it snow today	[IN:GET_WEATHER]
weather	will it snow tomorrow	[IN:GET_WEATHER]
weather	What is the humidity like today?	[IN:GET_WEATHER]
weather	how hot will it be on saturday	[IN:GET_WEATHER]
weather	What is the lowest temperature for the week?	[IN:GET_WEATHER]
weather	How cold will it be tonight?	[IN:GET_WEATHER]
weather	what's augusta's weekend forecast?	[IN:GET_WEATHER]
weather	What is the forecast for this weekend?	[IN:GET_WEATHER]
weather	how strong is the wind outside	[IN:GET_WEATHER]
weather	What is the high for today?	[IN:GET_WEATHER]
weather	Can I wear shorts today?	[IN:GET_WEATHER]
weather	How much rain will we get today?	[IN:GET_WEATHER]
weather	How cold will it be tonight?	[IN:GET_WEATHER]
weather	Will it be cloudy tomorrow?	[IN:GET_WEATHER]
weather	Do I need to wear a coat friday night?	[IN:GET_WEATHER]
weather	will it rain this week?	[IN:GET_WEATHER]
weather	how hot will it get this weekend?	[IN:GET_WEATHER]
weather	Will it be sunny all day today?	[IN:GET_WEATHER]
weather	At what time today do we have a greater than 50% chance of rain	[IN:GET_WEATHER]
weather	Will the high temperature reach 80 degrees in the next five days?	[IN:GET_WEATHER]
weather	Is it cloudy in downtown Portland?	[IN:GET_WEATHER]
weather	what is the weather in Baltimore at 5 pm	[IN:GET_WEATHER]
weather	is it going to snow	[IN:GET_WEATHER]
weather	when is it supposed to start raining	[IN:GET_WEATHER]
weather	what is the current temperature	[IN:GET_WEATHER]
weather	When is the next hot day in Chicago	[IN:GET_WEATHER]
weather	How hot is it going to get tomorrow	[IN:GET_WEATHER]
weather	Is it sunny or windy today?	[IN:GET_WEATHER]
weather	Is it going to rain today?	[IN:GET_WEATHER]
weather	What is the weekend weather forecast for Boston?	[IN:GET_WEATHER]
weather	Is it going to rain at the beach	[IN:GET_WEATHER]
weather	Is it expected to snow in December of this year?	[IN:GET_WEATHER]
weather	What' the weather like at Crater Lake for this weekend?	[IN:GET_WEATHER]
weather	Is it going to rain this week?	[IN:GET_WEATHER]
weather	what is the low temperature today	[IN:GET_WEATHER]
weather	Is it going to be windy today?	[IN:GET_WEATHER]
weather	whats the weather like next week	[IN:GET_WEATHER]
weather	how hot is it today	[IN:GET_WEATHER]
weather	what will the weather be like tomorrow?	[IN:GET_WEATHER]
weather	What's the forecast this week?	[IN:GET_WEATHER]
weather	Is there ice outside?	[IN:GET_WEATHER]
weather	Will the temperature be lower tonight?	[IN:GET_WEATHER]
weather	Do i need a jacket?	[IN:GET_WEATHER]
weather	what is the weather in miami next week?	[IN:GET_WEATHER]
weather	is it raining in Tucson	[IN:GET_WEATHER]
weather	Is it going to rain on Saturday?	[IN:GET_WEATHER]
weather	What will the humidity be like tomorrow?	[IN:GET_WEATHER]
weather	How long is the rain suppose to last today?	[IN:GET_WEATHER]
weather	Should I expect any rain today	[IN:GET_WEATHER]
weather	When is the next chance for rain?	[IN:GET_WEATHER]
weather	what is the humidity outside	[IN:GET_WEATHER]
weather	Will it rain in Disney World today?	[IN:GET_WEATHER]
weather	will it be humid today	[IN:GET_WEATHER]
weather	Is it going to rain this afternoon?	[IN:GET_WEATHER]
weather	What is the temperature for tomorrow?	[IN:GET_WEATHER]
weather	Is there snow in the forecast?	[IN:GET_WEATHER]
weather	What's the weather supposed to be tomorrow?	[IN:GET_WEATHER]
weather	what is the weather in seattle in june	[IN:GET_WEATHER]
weather	Will it rain in the next three days.	[IN:GET_WEATHER]
weather	How cold will it be in the morning?	[IN:GET_WEATHER]
weather	Is it going to rain tomorrow?	[IN:GET_WEATHER]
weather	Will it be cold today?	[IN:GET_WEATHER]
weather	How hot will it be tomorrow?	[IN:GET_WEATHER]
weather	What is the temperature going to be today?	[IN:GET_WEATHER]
weather	what are the weather alerts for today	[IN:GET_WEATHER]
weather	What will the weather be like at the Veteran Park at 6:30pm?	[IN:GET_WEATHER]
weather	What is Sunday's temp	[IN:GET_WEATHER]
weather	Should I wear a poncho today?	[IN:GET_WEATHER]
weather	What is the temperature outside?	[IN:GET_WEATHER]
weather	Is it supposed to rain this weekend?	[IN:GET_WEATHER]
weather	What is the weather going to be like in an hour	[IN:GET_WEATHER]
weather	How cold is it today?	[IN:GET_WEATHER]
weather	Is a hurricane expected to hit America soon?	[IN:GET_WEATHER]
weather	is there hail coming tonight	[IN:GET_WEATHER]
weather	Will we get rain today?	[IN:GET_WEATHER]
weather	Is it cloudy out?	[IN:GET_WEATHER]
weather	do i need a jacket today?	[IN:GET_WEATHER]
weather	What is the temperature going to be today?	[IN:GET_WEATHER]
weather	What is the high temperature going to be today?	[IN:GET_WEATHER]
weather	what is the dew point	[IN:GET_WEATHER]
weather	How many inches of snow will we get tomorrow	[IN:GET_WEATHER]
weather	My knee hurts, are we expecting rain?	[IN:GET_WEATHER]
weather	What is the weather in New York City at 3 pm tomorrow?	[IN:GET_WEATHER]
weather	What will the weather be like next week?	[IN:GET_WEATHER]
weather	is it snowing in New York?	[IN:GET_WEATHER]
weather	how much rain are we going to get today	[IN:GET_WEATHER]
weather	will it be sunny all day	[IN:GET_WEATHER]
weather	Will it be sunny down the shore today	[IN:GET_WEATHER]
weather	What is the forecast for the week?	[IN:GET_WEATHER]
weather	Will it rain at all this week?	[IN:GET_WEATHER]
weather	give me the weather for today	[IN:GET_WEATHER]
weather	Will it be freezing this weekend in Tahoe?	[IN:GET_WEATHER]
weather	When is the snow going to stop?	[IN:GET_WEATHER]
weather	Should I wear rubber boots?	[IN:GET_WEATHER]
weather	what is the weather in fort collins	[IN:GET_WEATHER]
weather	Is there a monsoon warning for Phoenix this week?	[IN:GET_WEATHER]
weather	forecast for austin tx?	[IN:GET_WEATHER]
weather	Do I need an umbrella?	[IN:GET_WEATHER]
weather	what will the weather be like this weekend	[IN:GET_WEATHER]
weather	Is it going to rain at 9am in Central Park?	[IN:GET_WEATHER]
weather	Show me a five day forecast	[IN:GET_WEATHER]
weather	what is the percentage of rain for this weekend	[IN:GET_WEATHER]
weather	What is relative fall temperature?	[IN:GET_WEATHER]
weather	is there a chance of hail today?	[IN:GET_WEATHER]
weather	What are the clouds looking like today?	[IN:GET_WEATHER]
weather	What is the temperature going to be today?	[IN:GET_WEATHER]
weather	What's the heat index today?	[IN:GET_WEATHER]
weather	Will it rain tomorrow in New York City?	[IN:GET_WEATHER]
weather	Is there a heatwave in Texas?	[IN:GET_WEATHER]
weather	What is the temperature	[IN:GET_WEATHER]
weather	Show me the radar of the weather	[IN:GET_WEATHER]
weather	when is the next time will it rain in Montreal Canada	[IN:GET_WEATHER]
weather	What is the current temp?	[IN:GET_WEATHER]
weather	Are there any tornado warnings today?	[IN:GET_WEATHER]
weather	What's the weather like in Cincinnati?	[IN:GET_WEATHER]
weather	What is the weekly forecast for Seattle?	[IN:GET_WEATHER]
weather	Is it going to rain next week?	[IN:GET_WEATHER]
weather	how cold is it going to be	[IN:GET_WEATHER]
weather	When is the humidity going to break for good?	[IN:GET_WEATHER]
weather	what time will it hail today?	[IN:GET_WEATHER]
weather	whats the weather today	[IN:GET_WEATHER]
weather	What's the weather like today?	[IN:GET_WEATHER]
weather	Any hurricanes out in the Gulf of Mexico?	[IN:GET_WEATHER]
weather	is it going to be sunny today?	[IN:GET_WEATHER]
weather	What's the weather like next week?	[IN:GET_WEATHER]
weather	What is the 10 day forecast?	[IN:GET_WEATHER]
weather	Is it going to rain this week?	[IN:GET_WEATHER]
weather	is it cold today	[IN:GET_WEATHER]
weather	how is the weather for the 14th of the month?	[IN:GET_WEATHER]
weather	how is the weather in England	[IN:GET_WEATHER]
weather	What's the temperature going to be today?	[IN:GET_WEATHER]
weather	should i bring an umbrella today?	[IN:GET_WEATHER]
weather	What's the weather like?	[IN:GET_WEATHER]
weather	How bad is the rain?	[IN:GET_WEATHER]
weather	when are we getting rain?	[IN:GET_WEATHER]
weather	Is it going to rain on Sunday?	[IN:GET_WEATHER]
weather	Is it too warm to be wearing a hoodie?	[IN:GET_WEATHER]
weather	Will it snow soon?	[IN:GET_WEATHER]
weather	What is the high temperature supposed to be tomorrow?	[IN:GET_WEATHER]
weather	Weather forecast for tomorrow	[IN:GET_WEATHER]
weather	what is the low for today	[IN:GET_WEATHER]
weather	Is there a chance of snow?	[IN:GET_WEATHER]
weather	Will it rain tomorrow?	[IN:GET_WEATHER]
weather	What will the weather be like at the beach tomorrow.	[IN:GET_WEATHER]
weather	Do I need to bring a jacket today?	[IN:GET_WEATHER]
weather	what will the temp be at 12am	[IN:GET_WEATHER]
weather	What will the temperature be tonight?	[IN:GET_WEATHER]
weather	Should we expect lightning?	[IN:GET_WEATHER]
weather	Is it going to be warm this afternoon?	[IN:GET_WEATHER]
weather	whats the forecast in belier ohio	[IN:GET_WEATHER]
weather	how much rain should I expect for tomorrow?	[IN:GET_WEATHER]
weather	What is the weather in Apex, North Carolina today?	[IN:GET_WEATHER]
weather	how long is it going to rain today	[IN:GET_WEATHER]
weather	will i need an umbrella	[IN:GET_WEATHER]
weather	Current temperature	[IN:GET_WEATHER]
weather	What are the chances of rain today?	[IN:GET_WEATHER]
weather	Is there going to be a tornado tomorrow?	[IN:GET_WEATHER]
weather	what what is next week's forcast?	[IN:GET_WEATHER]
weather	Is it going to rain?	[IN:GET_WEATHER]
weather	What's the weather in central Park, NY today?	[IN:GET_WEATHER]
weather	Should I expect weather related delays at the airport?	[IN:GET_WEATHER]
weather	What is the chance of rain for today?	[IN:GET_WEATHER]
weather	How warm will it be today?	[IN:GET_WEATHER]
weather	What is Friday's forecast?	[IN:GET_WEATHER]
weather	What will the temperature be at 6 pm	[IN:GET_WEATHER]
weather	What is the high for today	[IN:GET_WEATHER]
weather	What will the temperature be on Tuesday?	[IN:GET_WEATHER]
weather	How cold is it in Pittsburgh	[IN:GET_WEATHER]
weather	How hot will it be today?	[IN:GET_WEATHER]
weather	What's the local forecast this week?	[IN:GET_WEATHER]
weather	Which direction is the wind today?	[IN:GET_WEATHER]
weather	Will there be so much snow that schools are closed?	[IN:GET_WEATHER]
weather	will the weather be cold tonight?	[IN:GET_WEATHER]
weather	What is the humidity like today?	[IN:GET_WEATHER]
weather	what is the next week weather forecast?	[IN:GET_WEATHER]
weather	will it snow tonight?	[IN:GET_WEATHER]
weather	are there any tornados in the area	[IN:GET_WEATHER]
weather	Do I need to bring a raincoat today?	[IN:GET_WEATHER]
weather	What is the temperature in Phoenix today?	[IN:GET_WEATHER]
weather	Is there snow in the forecast?	[IN:GET_WEATHER]
weather	what's the forecast	[IN:GET_WEATHER]
weather	What's the high temperature for today	[IN:GET_WEATHER]
weather	weather close to work	[IN:GET_WEATHER]
weather	Do I need a coat today?	[IN:GET_WEATHER]
weather	Is it windy today?	[IN:GET_WEATHER]
weather	What's the weather this weekend	[IN:GET_WEATHER]
